,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,753,0,[],200,llama-7b,128,1,11869.0,1.0,2,T4,1697465907652,1697465919521.0,120,83.0,20.0,"[368, 6701, 172, 812, 222, 182, 212, 761, 101, 2338]","[1697465908020, 1697465914721, 1697465914893, 1697465915705, 1697465915927, 1697465916109, 1697465916321, 1697465917082, 1697465917183, 1697465919521]"
1,1,836,0,[],200,llama-7b,128,1,1676.0,1.0,2,T4,1697465907610,1697465909286.0,120,11.0,1.0,"[73, 1603]","[1697465907683, 1697465909286]"
2,2,778,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907606,1697465911210.0,120,,,"[33, 1647, 86]","[1697465907639, 1697465909286, 1697465909372]"
3,3,854,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907607,1697465911210.0,120,,,"[71, 1608, 87]","[1697465907678, 1697465909286, 1697465909373]"
4,4,368,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907610,1697465911210.0,120,,,"[73, 1603, 86]","[1697465907683, 1697465909286, 1697465909372]"
5,5,664,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907615,1697465911210.0,120,,,"[148, 3430]","[1697465907763, 1697465911193]"
6,6,89,0,[],200,llama-7b,128,1,11901.0,1.0,2,T4,1697465907621,1697465919522.0,120,52.0,20.0,"[368, 6732, 172, 812, 222, 182, 212, 761, 102, 2338]","[1697465907989, 1697465914721, 1697465914893, 1697465915705, 1697465915927, 1697465916109, 1697465916321, 1697465917082, 1697465917184, 1697465919522]"
7,7,802,0,[],200,llama-7b,128,1,3580.0,1.0,2,T4,1697465907614,1697465911194.0,120,9.0,1.0,"[140, 3439]","[1697465907754, 1697465911193]"
8,8,554,0,[],200,llama-7b,128,1,7101.0,1.0,2,T4,1697465907620,1697465914721.0,120,26.0,1.0,"[303, 6798]","[1697465907923, 1697465914721]"
9,9,427,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907606,1697465911210.0,120,,,"[220, 3367]","[1697465907826, 1697465911193]"
10,10,852,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907604,1697465911211.0,120,,,"[49, 1633, 86]","[1697465907653, 1697465909286, 1697465909372]"
11,11,339,0,[],200,llama-7b,128,1,11901.0,1.0,2,T4,1697465907621,1697465919522.0,120,87.0,20.0,"[388, 6713, 171, 812, 222, 182, 212, 761, 102, 2338]","[1697465908009, 1697465914722, 1697465914893, 1697465915705, 1697465915927, 1697465916109, 1697465916321, 1697465917082, 1697465917184, 1697465919522]"
12,12,448,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907603,1697465911211.0,120,,,"[36, 1647, 86]","[1697465907639, 1697465909286, 1697465909372]"
13,13,116,0,[],200,llama-7b,128,1,3580.0,1.0,2,T4,1697465907613,1697465911193.0,120,23.0,1.0,"[126, 3454]","[1697465907739, 1697465911193]"
14,14,312,0,[],200,llama-7b,128,1,1675.0,1.0,2,T4,1697465907612,1697465909287.0,120,23.0,1.0,"[86, 1588]","[1697465907698, 1697465909286]"
15,15,11,0,[],200,llama-7b,128,1,10988.0,1.0,2,T4,1697465907619,1697465918607.0,120,732.0,17.0,"[302, 6800, 172, 812, 222, 182, 212, 761, 102, 1423]","[1697465907921, 1697465914721, 1697465914893, 1697465915705, 1697465915927, 1697465916109, 1697465916321, 1697465917082, 1697465917184, 1697465918607]"
16,16,718,0,[],200,llama-7b,128,1,7101.0,1.0,2,T4,1697465907621,1697465914722.0,120,13.0,1.0,"[379, 6721]","[1697465908000, 1697465914721]"
17,17,394,0,[],200,llama-7b,128,1,7116.0,1.0,2,T4,1697465907605,1697465914721.0,120,11.0,1.0,"[336, 6780]","[1697465907941, 1697465914721]"
18,18,855,0,[],200,llama-7b,128,1,11903.0,1.0,2,T4,1697465907619,1697465919522.0,120,83.0,20.0,"[238, 6865, 171, 812, 222, 182, 212, 761, 102, 2337]","[1697465907857, 1697465914722, 1697465914893, 1697465915705, 1697465915927, 1697465916109, 1697465916321, 1697465917082, 1697465917184, 1697465919521]"
19,19,95,0,[],200,llama-7b,128,1,7100.0,1.0,2,T4,1697465907621,1697465914721.0,120,12.0,1.0,"[373, 6727]","[1697465907994, 1697465914721]"
20,20,743,0,[],200,llama-7b,128,1,8669.0,1.0,2,T4,1697465907652,1697465916321.0,120,123.0,6.0,"[373, 6696, 172, 812, 222, 182, 212]","[1697465908025, 1697465914721, 1697465914893, 1697465915705, 1697465915927, 1697465916109, 1697465916321]"
21,21,228,0,[],200,llama-7b,128,1,11902.0,1.0,2,T4,1697465907620,1697465919522.0,120,100.0,20.0,"[364, 6737, 172, 812, 222, 182, 212, 761, 102, 2337]","[1697465907984, 1697465914721, 1697465914893, 1697465915705, 1697465915927, 1697465916109, 1697465916321, 1697465917082, 1697465917184, 1697465919521]"
22,22,281,0,[],200,llama-7b,128,1,7070.0,1.0,2,T4,1697465907652,1697465914722.0,120,23.0,1.0,"[383, 6687]","[1697465908035, 1697465914722]"
23,23,494,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907607,1697465911210.0,120,,,"[335, 3251]","[1697465907942, 1697465911193]"
24,24,609,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'ValueError\'>: Batch ID 1570 not found in cache.""}']",408,llama-7b,128,1,,,2,T4,1697465907605,1697465911210.0,120,,,"[143, 3445]","[1697465907748, 1697465911193]"
