,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,879,0,[],200,google/flan-t5-xl,1,1,1544.0,1.0,2,A100,1697224551596,1697224553140,120,39.0,55.0,"[24, 76, 27, 26, 25, 26, 26, 25, 26, 27, 26, 31, 34, 25, 29, 27, 26, 25, 26, 25, 25, 26, 26, 26, 25, 27, 25, 26, 25, 26, 27, 26, 25, 25, 26, 25, 26, 26, 27, 26, 25, 27, 26, 25, 25, 26, 27, 26, 25, 42, 27, 26, 38, 30, 25, 26]","[1697224551620, 1697224551696, 1697224551723, 1697224551749, 1697224551774, 1697224551800, 1697224551826, 1697224551851, 1697224551877, 1697224551904, 1697224551930, 1697224551961, 1697224551995, 1697224552020, 1697224552049, 1697224552076, 1697224552102, 1697224552127, 1697224552153, 1697224552178, 1697224552203, 1697224552229, 1697224552255, 1697224552281, 1697224552306, 1697224552333, 1697224552358, 1697224552384, 1697224552409, 1697224552435, 1697224552462, 1697224552488, 1697224552513, 1697224552538, 1697224552564, 1697224552589, 1697224552615, 1697224552641, 1697224552668, 1697224552694, 1697224552719, 1697224552746, 1697224552772, 1697224552797, 1697224552822, 1697224552848, 1697224552875, 1697224552901, 1697224552926, 1697224552968, 1697224552995, 1697224553021, 1697224553059, 1697224553089, 1697224553114, 1697224553140]"
1,562,1,[],200,google/flan-t5-xl,1,1,1102.0,1.0,2,A100,1697224553144,1697224554246,120,67.0,39.0,"[24, 64, 25, 26, 25, 27, 25, 25, 25, 26, 25, 25, 26, 26, 26, 26, 26, 26, 25, 26, 25, 25, 26, 26, 25, 26, 25, 25, 26, 25, 43, 33, 25, 44, 26, 25, 26, 25, 26, 26]","[1697224553168, 1697224553232, 1697224553257, 1697224553283, 1697224553308, 1697224553335, 1697224553360, 1697224553385, 1697224553410, 1697224553436, 1697224553461, 1697224553486, 1697224553512, 1697224553538, 1697224553564, 1697224553590, 1697224553616, 1697224553642, 1697224553667, 1697224553693, 1697224553718, 1697224553743, 1697224553769, 1697224553795, 1697224553820, 1697224553846, 1697224553871, 1697224553896, 1697224553922, 1697224553947, 1697224553990, 1697224554023, 1697224554048, 1697224554092, 1697224554118, 1697224554143, 1697224554169, 1697224554194, 1697224554220, 1697224554246]"
2,156,2,[],200,google/flan-t5-xl,1,1,564.0,1.0,2,A100,1697224554249,1697224554813,120,86.0,20.0,"[21, 57, 25, 26, 25, 26, 26, 26, 25, 26, 25, 26, 25, 26, 26, 25, 26, 25, 26, 25, 26]","[1697224554270, 1697224554327, 1697224554352, 1697224554378, 1697224554403, 1697224554429, 1697224554455, 1697224554481, 1697224554506, 1697224554532, 1697224554557, 1697224554583, 1697224554608, 1697224554634, 1697224554660, 1697224554685, 1697224554711, 1697224554736, 1697224554762, 1697224554787, 1697224554813]"
3,669,3,[],200,google/flan-t5-xl,1,1,592.0,1.0,2,A100,1697224554817,1697224555409,120,83.0,20.0,"[17, 57, 26, 25, 26, 41, 25, 26, 42, 26, 25, 26, 25, 26, 25, 25, 26, 26, 26, 25, 26]","[1697224554834, 1697224554891, 1697224554917, 1697224554942, 1697224554968, 1697224555009, 1697224555034, 1697224555060, 1697224555102, 1697224555128, 1697224555153, 1697224555179, 1697224555204, 1697224555230, 1697224555255, 1697224555280, 1697224555306, 1697224555332, 1697224555358, 1697224555383, 1697224555409]"
4,227,4,[],200,google/flan-t5-xl,1,1,722.0,1.0,2,A100,1697224555412,1697224556134,120,364.0,25.0,"[20, 70, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 25, 25, 25, 24, 26, 25, 25, 25, 33, 25, 27, 46, 25]","[1697224555432, 1697224555502, 1697224555527, 1697224555552, 1697224555577, 1697224555602, 1697224555627, 1697224555652, 1697224555677, 1697224555702, 1697224555727, 1697224555752, 1697224555778, 1697224555803, 1697224555828, 1697224555853, 1697224555877, 1697224555903, 1697224555928, 1697224555953, 1697224555978, 1697224556011, 1697224556036, 1697224556063, 1697224556109, 1697224556134]"
5,747,5,[],200,google/flan-t5-xl,1,1,1006.0,1.0,2,A100,1697224556138,1697224557144,120,140.0,36.0,"[18, 64, 25, 25, 25, 25, 25, 25, 28, 25, 25, 25, 25, 25, 26, 25, 27, 26, 25, 25, 26, 25, 25, 25, 25, 26, 25, 25, 25, 26, 25, 25, 42, 25, 26, 41, 30]","[1697224556156, 1697224556220, 1697224556245, 1697224556270, 1697224556295, 1697224556320, 1697224556345, 1697224556370, 1697224556398, 1697224556423, 1697224556448, 1697224556473, 1697224556498, 1697224556523, 1697224556549, 1697224556574, 1697224556601, 1697224556627, 1697224556652, 1697224556677, 1697224556703, 1697224556728, 1697224556753, 1697224556778, 1697224556803, 1697224556829, 1697224556854, 1697224556879, 1697224556904, 1697224556930, 1697224556955, 1697224556980, 1697224557022, 1697224557047, 1697224557073, 1697224557114, 1697224557144]"
6,333,6,[],200,google/flan-t5-xl,1,1,328.0,1.0,2,A100,1697224557147,1697224557475,120,563.0,11.0,"[18, 58, 25, 25, 26, 25, 25, 25, 25, 25, 25, 26]","[1697224557165, 1697224557223, 1697224557248, 1697224557273, 1697224557299, 1697224557324, 1697224557349, 1697224557374, 1697224557399, 1697224557424, 1697224557449, 1697224557475]"
7,854,7,[],200,google/flan-t5-xl,1,1,812.0,1.0,2,A100,1697224557479,1697224558291,120,67.0,29.0,"[18, 54, 25, 25, 25, 26, 25, 25, 25, 25, 25, 26, 25, 26, 26, 25, 25, 25, 25, 38, 28, 25, 25, 43, 25, 25, 25, 26, 25, 26]","[1697224557497, 1697224557551, 1697224557576, 1697224557601, 1697224557626, 1697224557652, 1697224557677, 1697224557702, 1697224557727, 1697224557752, 1697224557777, 1697224557803, 1697224557828, 1697224557854, 1697224557880, 1697224557905, 1697224557930, 1697224557955, 1697224557980, 1697224558018, 1697224558046, 1697224558071, 1697224558096, 1697224558139, 1697224558164, 1697224558189, 1697224558214, 1697224558240, 1697224558265, 1697224558291]"
8,419,8,[],200,google/flan-t5-xl,1,1,559.0,1.0,2,A100,1697224558295,1697224558854,120,88.0,20.0,"[20, 57, 25, 25, 25, 25, 26, 25, 25, 25, 25, 26, 25, 25, 26, 27, 25, 25, 25, 26, 25]","[1697224558315, 1697224558372, 1697224558397, 1697224558422, 1697224558447, 1697224558472, 1697224558498, 1697224558523, 1697224558548, 1697224558573, 1697224558598, 1697224558624, 1697224558649, 1697224558674, 1697224558700, 1697224558727, 1697224558752, 1697224558777, 1697224558802, 1697224558828, 1697224558853]"
9,4,9,[],200,google/flan-t5-xl,1,1,613.0,1.0,2,A100,1697224558857,1697224559470,120,89.0,20.0,"[19, 63, 25, 25, 37, 32, 25, 25, 42, 26, 25, 26, 25, 25, 34, 25, 25, 33, 25, 25, 26]","[1697224558876, 1697224558939, 1697224558964, 1697224558989, 1697224559026, 1697224559058, 1697224559083, 1697224559108, 1697224559150, 1697224559176, 1697224559201, 1697224559227, 1697224559252, 1697224559277, 1697224559311, 1697224559336, 1697224559361, 1697224559394, 1697224559419, 1697224559444, 1697224559470]"
