,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,879,0,[],200,EleutherAI/gpt-neox-20b,1,1,2907.0,1,4,T4,1697461912837,1697461915744,120,39,55,"[18, 162, 49, 49, 46, 47, 47, 46, 47, 47, 46, 47, 46, 49, 46, 50, 45, 50, 47, 63, 76, 68, 63, 58, 54, 49, 49, 49, 47, 47, 47, 47, 50, 47, 50, 47, 49, 46, 49, 53, 64, 67, 65, 62, 59, 57, 53, 49, 48, 49, 47, 51, 46, 51, 46]","[1697461912855, 1697461913017, 1697461913066, 1697461913115, 1697461913161, 1697461913208, 1697461913255, 1697461913301, 1697461913348, 1697461913395, 1697461913441, 1697461913488, 1697461913534, 1697461913583, 1697461913629, 1697461913679, 1697461913724, 1697461913774, 1697461913821, 1697461913884, 1697461913960, 1697461914028, 1697461914091, 1697461914149, 1697461914203, 1697461914252, 1697461914301, 1697461914350, 1697461914397, 1697461914444, 1697461914491, 1697461914538, 1697461914588, 1697461914635, 1697461914685, 1697461914732, 1697461914781, 1697461914827, 1697461914876, 1697461914929, 1697461914993, 1697461915060, 1697461915125, 1697461915187, 1697461915246, 1697461915303, 1697461915356, 1697461915405, 1697461915453, 1697461915502, 1697461915549, 1697461915600, 1697461915646, 1697461915697, 1697461915743]"
1,562,1,[],200,EleutherAI/gpt-neox-20b,1,1,2171.0,1,4,T4,1697461915748,1697461917919,120,67,39,"[19, 137, 46, 46, 48, 48, 56, 59, 59, 59, 58, 53, 54, 51, 50, 49, 91, 61, 53, 50, 48, 49, 48, 47, 47, 48, 47, 47, 48, 49, 51, 51, 53, 57, 67, 114, 55, 49, 49]","[1697461915767, 1697461915904, 1697461915950, 1697461915996, 1697461916044, 1697461916092, 1697461916148, 1697461916207, 1697461916266, 1697461916325, 1697461916383, 1697461916436, 1697461916490, 1697461916541, 1697461916591, 1697461916640, 1697461916731, 1697461916792, 1697461916845, 1697461916895, 1697461916943, 1697461916992, 1697461917040, 1697461917087, 1697461917134, 1697461917182, 1697461917229, 1697461917276, 1697461917324, 1697461917373, 1697461917424, 1697461917475, 1697461917528, 1697461917585, 1697461917652, 1697461917766, 1697461917821, 1697461917870, 1697461917919]"
2,156,2,[],200,EleutherAI/gpt-neox-20b,1,1,1142.0,1,4,T4,1697461917922,1697461919064,120,86,20,"[12, 142, 46, 47, 47, 47, 47, 48, 47, 48, 48, 47, 48, 52, 52, 66, 103, 79, 59, 57]","[1697461917934, 1697461918076, 1697461918122, 1697461918169, 1697461918216, 1697461918263, 1697461918310, 1697461918358, 1697461918405, 1697461918453, 1697461918501, 1697461918548, 1697461918596, 1697461918648, 1697461918700, 1697461918766, 1697461918869, 1697461918948, 1697461919007, 1697461919064]"
3,669,3,[],200,EleutherAI/gpt-neox-20b,1,1,1100.0,1,4,T4,1697461919067,1697461920167,120,83,20,"[13, 139, 46, 50, 46, 46, 46, 48, 47, 48, 47, 47, 52, 48, 53, 48, 48, 83, 90, 55]","[1697461919080, 1697461919219, 1697461919265, 1697461919315, 1697461919361, 1697461919407, 1697461919453, 1697461919501, 1697461919548, 1697461919596, 1697461919643, 1697461919690, 1697461919742, 1697461919790, 1697461919843, 1697461919891, 1697461919939, 1697461920022, 1697461920112, 1697461920167]"
4,227,4,[],200,EleutherAI/gpt-neox-20b,1,1,1524.0,1,4,T4,1697461920170,1697461921694,120,364,25,"[16, 236, 47, 47, 47, 48, 50, 47, 51, 47, 50, 47, 52, 61, 53, 52, 56, 75, 69, 64, 56, 51, 50, 49, 48, 55]","[1697461920186, 1697461920422, 1697461920469, 1697461920516, 1697461920563, 1697461920611, 1697461920661, 1697461920708, 1697461920759, 1697461920806, 1697461920856, 1697461920903, 1697461920955, 1697461921016, 1697461921069, 1697461921121, 1697461921177, 1697461921252, 1697461921321, 1697461921385, 1697461921441, 1697461921492, 1697461921542, 1697461921591, 1697461921639, 1697461921694]"
5,747,5,[],200,EleutherAI/gpt-neox-20b,1,1,2110.0,1,4,T4,1697461921697,1697461923807,120,140,36,"[16, 174, 47, 48, 48, 50, 51, 60, 71, 69, 68, 63, 56, 54, 65, 64, 57, 53, 50, 49, 49, 48, 49, 48, 49, 52, 60, 69, 68, 66, 64, 62, 60, 54, 49, 49]","[1697461921713, 1697461921887, 1697461921934, 1697461921982, 1697461922030, 1697461922080, 1697461922131, 1697461922191, 1697461922262, 1697461922331, 1697461922399, 1697461922462, 1697461922518, 1697461922572, 1697461922637, 1697461922701, 1697461922758, 1697461922811, 1697461922861, 1697461922910, 1697461922959, 1697461923007, 1697461923056, 1697461923104, 1697461923153, 1697461923205, 1697461923265, 1697461923334, 1697461923402, 1697461923468, 1697461923532, 1697461923594, 1697461923654, 1697461923708, 1697461923757, 1697461923806]"
6,333,6,[],200,EleutherAI/gpt-neox-20b,1,1,945.0,1,4,T4,1697461923810,1697461924755,120,563,11,"[15, 419, 48, 47, 48, 50, 53, 61, 70, 66, 67]","[1697461923825, 1697461924244, 1697461924292, 1697461924339, 1697461924387, 1697461924437, 1697461924490, 1697461924551, 1697461924621, 1697461924687, 1697461924754]"
7,854,7,[],200,EleutherAI/gpt-neox-20b,1,1,1605.0,1,4,T4,1697461924756,1697461926361,120,67,29,"[17, 140, 47, 47, 47, 47, 48, 49, 48, 50, 49, 49, 49, 49, 53, 63, 113, 96, 54, 49, 48, 50, 48, 50, 49, 50, 48, 48, 50]","[1697461924773, 1697461924913, 1697461924960, 1697461925007, 1697461925054, 1697461925101, 1697461925149, 1697461925198, 1697461925246, 1697461925296, 1697461925345, 1697461925394, 1697461925443, 1697461925492, 1697461925545, 1697461925608, 1697461925721, 1697461925817, 1697461925871, 1697461925920, 1697461925968, 1697461926018, 1697461926066, 1697461926116, 1697461926165, 1697461926215, 1697461926263, 1697461926311, 1697461926361]"
8,419,8,[],200,EleutherAI/gpt-neox-20b,1,1,1190.0,1,4,T4,1697461926364,1697461927554,120,88,20,"[12, 140, 47, 49, 99, 55, 52, 47, 47, 48, 53, 55, 58, 59, 58, 89, 63, 55, 52, 52]","[1697461926376, 1697461926516, 1697461926563, 1697461926612, 1697461926711, 1697461926766, 1697461926818, 1697461926865, 1697461926912, 1697461926960, 1697461927013, 1697461927068, 1697461927126, 1697461927185, 1697461927243, 1697461927332, 1697461927395, 1697461927450, 1697461927502, 1697461927554]"
9,4,9,[],200,EleutherAI/gpt-neox-20b,1,1,1167.0,1,4,T4,1697461927557,1697461928724,120,89,20,"[12, 145, 48, 50, 47, 51, 47, 48, 48, 48, 48, 48, 51, 60, 67, 71, 107, 66, 54, 51]","[1697461927569, 1697461927714, 1697461927762, 1697461927812, 1697461927859, 1697461927910, 1697461927957, 1697461928005, 1697461928053, 1697461928101, 1697461928149, 1697461928197, 1697461928248, 1697461928308, 1697461928375, 1697461928446, 1697461928553, 1697461928619, 1697461928673, 1697461928724]"
10,526,10,[],200,EleutherAI/gpt-neox-20b,1,1,1162.0,1,4,T4,1697461928727,1697461929889,120,89,20,"[7, 147, 51, 47, 47, 47, 48, 48, 48, 48, 47, 49, 48, 51, 63, 70, 107, 77, 59, 52]","[1697461928734, 1697461928881, 1697461928932, 1697461928979, 1697461929026, 1697461929073, 1697461929121, 1697461929169, 1697461929217, 1697461929265, 1697461929312, 1697461929361, 1697461929409, 1697461929460, 1697461929523, 1697461929593, 1697461929700, 1697461929777, 1697461929836, 1697461929888]"
11,85,11,[],200,EleutherAI/gpt-neox-20b,1,1,1158.0,1,4,T4,1697461929892,1697461931050,120,88,20,"[17, 144, 47, 47, 48, 47, 48, 49, 49, 48, 49, 48, 48, 53, 57, 52, 49, 54, 126, 77]","[1697461929909, 1697461930053, 1697461930100, 1697461930147, 1697461930195, 1697461930242, 1697461930290, 1697461930339, 1697461930388, 1697461930436, 1697461930485, 1697461930533, 1697461930581, 1697461930634, 1697461930691, 1697461930743, 1697461930792, 1697461930846, 1697461930972, 1697461931049]"
12,597,12,[],200,EleutherAI/gpt-neox-20b,1,1,103.0,1,4,T4,1697461931053,1697461931156,120,39,1,"[7, 96]","[1697461931060, 1697461931156]"
13,189,13,[],200,EleutherAI/gpt-neox-20b,1,1,1112.0,1,4,T4,1697461931157,1697461932269,120,88,20,"[10, 155, 47, 47, 48, 48, 49, 49, 48, 50, 48, 50, 51, 48, 48, 56, 55, 50, 82, 73]","[1697461931167, 1697461931322, 1697461931369, 1697461931416, 1697461931464, 1697461931512, 1697461931561, 1697461931610, 1697461931658, 1697461931708, 1697461931756, 1697461931806, 1697461931857, 1697461931905, 1697461931953, 1697461932009, 1697461932064, 1697461932114, 1697461932196, 1697461932269]"
14,704,14,[],200,EleutherAI/gpt-neox-20b,1,1,78.0,1,4,T4,1697461932271,1697461932349,120,14,1,"[6, 72]","[1697461932277, 1697461932349]"
15,379,15,[],200,EleutherAI/gpt-neox-20b,1,1,1260.0,1,4,T4,1697461932352,1697461933612,120,182,20,"[14, 188, 47, 48, 49, 49, 49, 49, 49, 49, 48, 49, 51, 48, 56, 104, 147, 62, 53, 51]","[1697461932366, 1697461932554, 1697461932601, 1697461932649, 1697461932698, 1697461932747, 1697461932796, 1697461932845, 1697461932894, 1697461932943, 1697461932991, 1697461933040, 1697461933091, 1697461933139, 1697461933195, 1697461933299, 1697461933446, 1697461933508, 1697461933561, 1697461933612]"
16,905,16,[],200,EleutherAI/gpt-neox-20b,1,1,86.0,1,4,T4,1697461933616,1697461933702,120,11,1,"[13, 73]","[1697461933629, 1697461933702]"
