,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,879,0,[],200,llama-7b,2,1,1008.0,1,1,A100,1697547730385,1697547731393,120,39,55,"[12, 34, 133, 20, 20, 20, 20, 20, 20, 20, 16, 15, 16, 16, 16, 16, 16, 15, 16, 14, 13, 36, 14, 13, 13, 14, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14, 13, 14, 13, 40, 14, 14, 13, 14, 13, 14, 13, 14, 14, 13, 14, 13, 14, 13, 13]","[1697547730397, 1697547730431, 1697547730564, 1697547730584, 1697547730604, 1697547730624, 1697547730644, 1697547730664, 1697547730684, 1697547730704, 1697547730720, 1697547730735, 1697547730751, 1697547730767, 1697547730783, 1697547730799, 1697547730815, 1697547730830, 1697547730846, 1697547730860, 1697547730873, 1697547730909, 1697547730923, 1697547730936, 1697547730949, 1697547730963, 1697547730976, 1697547730990, 1697547731003, 1697547731016, 1697547731030, 1697547731043, 1697547731056, 1697547731070, 1697547731083, 1697547731096, 1697547731110, 1697547731123, 1697547731137, 1697547731150, 1697547731190, 1697547731204, 1697547731218, 1697547731231, 1697547731245, 1697547731258, 1697547731272, 1697547731285, 1697547731299, 1697547731313, 1697547731326, 1697547731340, 1697547731353, 1697547731367, 1697547731380, 1697547731393]"
1,1,563,0,[],200,llama-7b,2,1,462.0,1,1,A100,1697547730384,1697547730846,120,874,18,"[16, 141, 23, 20, 20, 20, 20, 20, 20, 20, 15, 16, 16, 16, 16, 16, 16, 15, 16]","[1697547730400, 1697547730541, 1697547730564, 1697547730584, 1697547730604, 1697547730624, 1697547730644, 1697547730664, 1697547730684, 1697547730704, 1697547730719, 1697547730735, 1697547730751, 1697547730767, 1697547730783, 1697547730799, 1697547730815, 1697547730830, 1697547730846]"
2,2,670,1,[],200,llama-7b,2,1,275.0,1,1,A100,1697547730849,1697547731124,120,67,18,"[17, 30, 13, 14, 13, 13, 14, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14, 13]","[1697547730866, 1697547730896, 1697547730909, 1697547730923, 1697547730936, 1697547730949, 1697547730963, 1697547730976, 1697547730990, 1697547731003, 1697547731016, 1697547731030, 1697547731043, 1697547731056, 1697547731070, 1697547731083, 1697547731096, 1697547731110, 1697547731123]"
3,3,748,2,[],200,llama-7b,2,1,228.0,1,1,A100,1697547731126,1697547731354,120,182,14,"[18, 46, 14, 13, 14, 14, 13, 14, 13, 14, 14, 13, 14, 14]","[1697547731144, 1697547731190, 1697547731204, 1697547731217, 1697547731231, 1697547731245, 1697547731258, 1697547731272, 1697547731285, 1697547731299, 1697547731313, 1697547731326, 1697547731340, 1697547731354]"
4,4,156,1,[],200,llama-7b,2,1,304.0,1,1,A100,1697547731396,1697547731700,120,86,20,"[16, 27, 14, 14, 13, 14, 14, 14, 13, 14, 14, 14, 13, 14, 14, 13, 14, 14, 14, 13, 14]","[1697547731412, 1697547731439, 1697547731453, 1697547731467, 1697547731480, 1697547731494, 1697547731508, 1697547731522, 1697547731535, 1697547731549, 1697547731563, 1697547731577, 1697547731590, 1697547731604, 1697547731618, 1697547731631, 1697547731645, 1697547731659, 1697547731673, 1697547731686, 1697547731700]"
5,5,855,3,[],200,llama-7b,2,1,343.0,1,1,A100,1697547731357,1697547731700,120,83,20,"[14, 45, 37, 14, 13, 14, 14, 14, 13, 14, 14, 13, 14, 14, 13, 14, 14, 14, 14, 13, 14]","[1697547731371, 1697547731416, 1697547731453, 1697547731467, 1697547731480, 1697547731494, 1697547731508, 1697547731522, 1697547731535, 1697547731549, 1697547731563, 1697547731576, 1697547731590, 1697547731604, 1697547731617, 1697547731631, 1697547731645, 1697547731659, 1697547731673, 1697547731686, 1697547731700]"
6,6,227,2,[],200,llama-7b,2,1,461.0,1,1,A100,1697547731703,1697547732164,120,364,25,"[17, 63, 16, 15, 15, 14, 14, 14, 15, 14, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 14, 50, 15, 15, 15]","[1697547731720, 1697547731783, 1697547731799, 1697547731814, 1697547731829, 1697547731843, 1697547731857, 1697547731871, 1697547731886, 1697547731900, 1697547731914, 1697547731928, 1697547731942, 1697547731956, 1697547731971, 1697547731985, 1697547731999, 1697547732013, 1697547732027, 1697547732041, 1697547732055, 1697547732069, 1697547732119, 1697547732134, 1697547732149, 1697547732164]"
7,7,5,4,[],200,llama-7b,2,1,353.0,1,1,A100,1697547731703,1697547732056,120,84,20,"[13, 32, 51, 15, 15, 14, 14, 15, 14, 14, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14]","[1697547731716, 1697547731748, 1697547731799, 1697547731814, 1697547731829, 1697547731843, 1697547731857, 1697547731872, 1697547731886, 1697547731900, 1697547731914, 1697547731928, 1697547731942, 1697547731956, 1697547731971, 1697547731985, 1697547731999, 1697547732013, 1697547732027, 1697547732041, 1697547732055]"
8,8,333,3,[],200,llama-7b,2,1,230.0,1,1,A100,1697547732167,1697547732397,120,563,11,"[17, 61, 17, 16, 15, 15, 15, 15, 15, 14, 15, 15]","[1697547732184, 1697547732245, 1697547732262, 1697547732278, 1697547732293, 1697547732308, 1697547732323, 1697547732338, 1697547732353, 1697547732367, 1697547732382, 1697547732397]"
9,9,86,5,[],200,llama-7b,2,1,339.0,1,1,A100,1697547732058,1697547732397,120,335,17,"[8, 38, 15, 15, 15, 15, 14, 14, 70, 16, 15, 15, 15, 15, 15, 14, 15, 15]","[1697547732066, 1697547732104, 1697547732119, 1697547732134, 1697547732149, 1697547732164, 1697547732178, 1697547732192, 1697547732262, 1697547732278, 1697547732293, 1697547732308, 1697547732323, 1697547732338, 1697547732353, 1697547732367, 1697547732382, 1697547732397]"
