,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,879,0,[],200,llama-13b,1,1,1139.0,1,4,A100,1697553669165,1697553670304,120,39,55,"[20, 63, 28, 27, 28, 27, 29, 27, 27, 18, 17, 17, 18, 17, 18, 17, 17, 19, 17, 18, 18, 17, 17, 17, 17, 17, 17, 17, 29, 19, 18, 27, 17, 18, 17, 17, 17, 18, 17, 17, 17, 18, 17, 17, 18, 17, 17, 17, 41, 18, 17, 17, 18, 17, 18, 17]","[1697553669185, 1697553669248, 1697553669276, 1697553669303, 1697553669331, 1697553669358, 1697553669387, 1697553669414, 1697553669441, 1697553669459, 1697553669476, 1697553669493, 1697553669511, 1697553669528, 1697553669546, 1697553669563, 1697553669580, 1697553669599, 1697553669616, 1697553669634, 1697553669652, 1697553669669, 1697553669686, 1697553669703, 1697553669720, 1697553669737, 1697553669754, 1697553669771, 1697553669800, 1697553669819, 1697553669837, 1697553669864, 1697553669881, 1697553669899, 1697553669916, 1697553669933, 1697553669950, 1697553669968, 1697553669985, 1697553670002, 1697553670019, 1697553670037, 1697553670054, 1697553670071, 1697553670089, 1697553670106, 1697553670123, 1697553670140, 1697553670181, 1697553670199, 1697553670216, 1697553670233, 1697553670251, 1697553670268, 1697553670286, 1697553670303]"
1,1,562,1,[],200,llama-13b,1,1,706.0,1,4,A100,1697553670308,1697553671014,120,67,39,"[20, 31, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 18, 17, 17, 17, 18, 17, 17, 17, 17, 17, 18, 17, 17, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17, 18]","[1697553670328, 1697553670359, 1697553670376, 1697553670393, 1697553670410, 1697553670427, 1697553670444, 1697553670461, 1697553670479, 1697553670496, 1697553670513, 1697553670530, 1697553670547, 1697553670564, 1697553670581, 1697553670598, 1697553670616, 1697553670633, 1697553670650, 1697553670667, 1697553670685, 1697553670702, 1697553670719, 1697553670736, 1697553670753, 1697553670770, 1697553670788, 1697553670805, 1697553670822, 1697553670839, 1697553670857, 1697553670874, 1697553670892, 1697553670909, 1697553670926, 1697553670944, 1697553670961, 1697553670979, 1697553670996, 1697553671014]"
2,2,156,2,[],200,llama-13b,1,1,423.0,1,4,A100,1697553671017,1697553671440,120,86,20,"[15, 43, 18, 17, 17, 18, 39, 28, 17, 18, 17, 18, 17, 18, 17, 17, 18, 18, 17, 18, 17]","[1697553671032, 1697553671075, 1697553671093, 1697553671110, 1697553671127, 1697553671145, 1697553671184, 1697553671212, 1697553671229, 1697553671247, 1697553671264, 1697553671282, 1697553671299, 1697553671317, 1697553671334, 1697553671351, 1697553671369, 1697553671387, 1697553671404, 1697553671422, 1697553671439]"
3,3,669,3,[],200,llama-13b,1,1,403.0,1,4,A100,1697553671443,1697553671846,120,83,20,"[15, 42, 17, 18, 18, 17, 18, 17, 17, 18, 18, 17, 18, 17, 18, 17, 18, 18, 17, 18, 30]","[1697553671458, 1697553671500, 1697553671517, 1697553671535, 1697553671553, 1697553671570, 1697553671588, 1697553671605, 1697553671622, 1697553671640, 1697553671658, 1697553671675, 1697553671693, 1697553671710, 1697553671728, 1697553671745, 1697553671763, 1697553671781, 1697553671798, 1697553671816, 1697553671846]"
4,4,227,4,[],200,llama-13b,1,1,542.0,1,4,A100,1697553671849,1697553672391,120,364,25,"[17, 62, 18, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17, 17, 18, 40, 39, 17, 18, 17, 17, 18, 17, 18, 17, 18]","[1697553671866, 1697553671928, 1697553671946, 1697553671963, 1697553671981, 1697553671998, 1697553672016, 1697553672033, 1697553672050, 1697553672068, 1697553672085, 1697553672103, 1697553672120, 1697553672137, 1697553672155, 1697553672195, 1697553672234, 1697553672251, 1697553672269, 1697553672286, 1697553672303, 1697553672321, 1697553672338, 1697553672356, 1697553672373, 1697553672391]"
5,5,747,5,[],200,llama-13b,1,1,665.0,1,4,A100,1697553672395,1697553673060,120,140,36,"[18, 38, 17, 18, 18, 17, 17, 18, 17, 17, 18, 17, 18, 17, 17, 18, 17, 17, 18, 17, 18, 17, 17, 17, 18, 18, 17, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17]","[1697553672413, 1697553672451, 1697553672468, 1697553672486, 1697553672504, 1697553672521, 1697553672538, 1697553672556, 1697553672573, 1697553672590, 1697553672608, 1697553672625, 1697553672643, 1697553672660, 1697553672677, 1697553672695, 1697553672712, 1697553672729, 1697553672747, 1697553672764, 1697553672782, 1697553672799, 1697553672816, 1697553672833, 1697553672851, 1697553672869, 1697553672886, 1697553672903, 1697553672920, 1697553672938, 1697553672955, 1697553672972, 1697553672990, 1697553673007, 1697553673024, 1697553673042, 1697553673059]"
6,6,333,6,[],200,llama-13b,1,1,315.0,1,4,A100,1697553673063,1697553673378,120,563,11,"[18, 86, 33, 37, 18, 17, 18, 17, 17, 19, 18, 17]","[1697553673081, 1697553673167, 1697553673200, 1697553673237, 1697553673255, 1697553673272, 1697553673290, 1697553673307, 1697553673324, 1697553673343, 1697553673361, 1697553673378]"
7,7,854,7,[],200,llama-13b,1,1,534.0,1,4,A100,1697553673382,1697553673916,120,67,29,"[7, 39, 17, 17, 18, 17, 17, 18, 18, 17, 18, 17, 18, 17, 18, 17, 17, 18, 18, 17, 17, 18, 17, 18, 17, 17, 18, 17, 18, 17]","[1697553673389, 1697553673428, 1697553673445, 1697553673462, 1697553673480, 1697553673497, 1697553673514, 1697553673532, 1697553673550, 1697553673567, 1697553673585, 1697553673602, 1697553673620, 1697553673637, 1697553673655, 1697553673672, 1697553673689, 1697553673707, 1697553673725, 1697553673742, 1697553673759, 1697553673777, 1697553673794, 1697553673812, 1697553673829, 1697553673846, 1697553673864, 1697553673881, 1697553673899, 1697553673916]"
8,8,419,8,[],200,llama-13b,1,1,431.0,1,4,A100,1697553673920,1697553674351,120,88,20,"[15, 36, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 37, 43, 18, 17, 18, 18, 18]","[1697553673935, 1697553673971, 1697553673989, 1697553674006, 1697553674024, 1697553674041, 1697553674059, 1697553674076, 1697553674094, 1697553674111, 1697553674129, 1697553674146, 1697553674164, 1697553674182, 1697553674219, 1697553674262, 1697553674280, 1697553674297, 1697553674315, 1697553674333, 1697553674351]"
9,9,4,9,[],200,llama-13b,1,1,408.0,1,4,A100,1697553674355,1697553674763,120,89,20,"[18, 32, 18, 26, 18, 17, 18, 17, 18, 17, 18, 17, 18, 18, 27, 18, 18, 21, 18, 18, 18]","[1697553674373, 1697553674405, 1697553674423, 1697553674449, 1697553674467, 1697553674484, 1697553674502, 1697553674519, 1697553674537, 1697553674554, 1697553674572, 1697553674589, 1697553674607, 1697553674625, 1697553674652, 1697553674670, 1697553674688, 1697553674709, 1697553674727, 1697553674745, 1697553674763]"
