,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,536,0,[],200,llama-7b,16,1,452.0,1,4,H100,1697099996065,1697099996517,120,83,20,"[18, 43, 13, 75, 15, 14, 15, 41, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16, 16, 14]","[1697099996083, 1697099996126, 1697099996139, 1697099996214, 1697099996229, 1697099996243, 1697099996258, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487, 1697099996503, 1697099996517]"
1,1,339,0,[],200,llama-7b,16,1,452.0,1,4,H100,1697099996065,1697099996517,120,87,20,"[7, 22, 45, 75, 15, 14, 15, 41, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16, 16, 14]","[1697099996072, 1697099996094, 1697099996139, 1697099996214, 1697099996229, 1697099996243, 1697099996258, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487, 1697099996503, 1697099996517]"
2,2,752,0,[],200,llama-7b,16,1,150.0,1,4,H100,1697099996065,1697099996215,120,39,3,"[25, 36, 13, 75]","[1697099996090, 1697099996126, 1697099996139, 1697099996214]"
3,3,13,0,[],200,llama-7b,16,1,488.0,1,4,H100,1697099996065,1697099996553,120,90,20,"[31, 104, 14, 15, 14, 15, 41, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16, 16, 14, 36]","[1697099996096, 1697099996200, 1697099996214, 1697099996229, 1697099996243, 1697099996258, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487, 1697099996503, 1697099996517, 1697099996553]"
4,4,861,0,[],200,llama-7b,16,1,135.0,1,4,H100,1697099996065,1697099996200,120,10,1,"[42, 93]","[1697099996107, 1697099996200]"
5,5,563,0,[],200,llama-7b,16,1,422.0,1,4,H100,1697099996065,1697099996487,120,874,18,"[13, 48, 13, 75, 15, 14, 15, 41, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16]","[1697099996078, 1697099996126, 1697099996139, 1697099996214, 1697099996229, 1697099996243, 1697099996258, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487]"
6,6,427,0,[],200,llama-7b,16,1,178.0,1,4,H100,1697099996065,1697099996243,120,58,5,"[13, 48, 13, 75, 15, 14]","[1697099996078, 1697099996126, 1697099996139, 1697099996214, 1697099996229, 1697099996243]"
7,7,355,1,[],200,llama-7b,16,1,396.0,1,4,H100,1697099996244,1697099996640,120,90,20,"[7, 33, 15, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16, 16, 14, 36, 14, 44, 15, 14]","[1697099996251, 1697099996284, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487, 1697099996503, 1697099996517, 1697099996553, 1697099996567, 1697099996611, 1697099996626, 1697099996640]"
8,8,762,1,[],200,llama-7b,16,1,439.0,1,4,H100,1697099996201,1697099996640,120,92,20,"[6, 77, 15, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16, 16, 14, 36, 14, 44, 15, 14]","[1697099996207, 1697099996284, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487, 1697099996503, 1697099996517, 1697099996553, 1697099996567, 1697099996611, 1697099996626, 1697099996640]"
9,9,202,0,[],200,llama-7b,16,1,1495.0,1,4,H100,1697099996065,1697099997560,120,874,72,"[37, 98, 14, 15, 14, 15, 41, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16, 16, 14, 36, 14, 44, 15, 14, 14, 41, 14, 15, 15, 16, 14, 15, 14, 15, 37, 15, 15, 15, 15, 14, 15, 45, 15, 15, 15, 14, 15, 15, 45, 15, 13, 14, 13, 46, 15, 15, 14, 16, 14, 14, 46, 14, 13, 39, 14, 15, 14, 14, 40, 15, 14, 15]","[1697099996102, 1697099996200, 1697099996214, 1697099996229, 1697099996243, 1697099996258, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487, 1697099996503, 1697099996517, 1697099996553, 1697099996567, 1697099996611, 1697099996626, 1697099996640, 1697099996654, 1697099996695, 1697099996709, 1697099996724, 1697099996739, 1697099996755, 1697099996769, 1697099996784, 1697099996798, 1697099996813, 1697099996850, 1697099996865, 1697099996880, 1697099996895, 1697099996910, 1697099996924, 1697099996939, 1697099996984, 1697099996999, 1697099997014, 1697099997029, 1697099997043, 1697099997058, 1697099997073, 1697099997118, 1697099997133, 1697099997146, 1697099997160, 1697099997173, 1697099997219, 1697099997234, 1697099997249, 1697099997263, 1697099997279, 1697099997293, 1697099997307, 1697099997353, 1697099997367, 1697099997380, 1697099997419, 1697099997433, 1697099997448, 1697099997462, 1697099997476, 1697099997516, 1697099997531, 1697099997545, 1697099997560]"
10,10,252,2,[],200,llama-7b,16,1,402.0,1,4,H100,1697099996641,1697099997043,120,182,22,"[7, 31, 16, 15, 14, 15, 16, 14, 15, 14, 15, 37, 15, 15, 15, 15, 14, 15, 45, 15, 15, 15, 14]","[1697099996648, 1697099996679, 1697099996695, 1697099996710, 1697099996724, 1697099996739, 1697099996755, 1697099996769, 1697099996784, 1697099996798, 1697099996813, 1697099996850, 1697099996865, 1697099996880, 1697099996895, 1697099996910, 1697099996924, 1697099996939, 1697099996984, 1697099996999, 1697099997014, 1697099997029, 1697099997043]"
11,11,96,0,[],200,llama-7b,16,1,135.0,1,4,H100,1697099996065,1697099996200,120,31,1,"[48, 87]","[1697099996113, 1697099996200]"
12,12,661,2,[],200,llama-7b,16,1,172.0,1,4,H100,1697099996641,1697099996813,120,161,10,"[7, 31, 16, 14, 15, 15, 16, 14, 15, 14, 15]","[1697099996648, 1697099996679, 1697099996695, 1697099996709, 1697099996724, 1697099996739, 1697099996755, 1697099996769, 1697099996784, 1697099996798, 1697099996813]"
13,13,672,0,[],200,llama-7b,16,1,488.0,1,4,H100,1697099996065,1697099996553,120,93,20,"[49, 86, 14, 15, 14, 15, 41, 16, 17, 14, 15, 15, 15, 36, 15, 14, 15, 16, 16, 14, 36]","[1697099996114, 1697099996200, 1697099996214, 1697099996229, 1697099996243, 1697099996258, 1697099996299, 1697099996315, 1697099996332, 1697099996346, 1697099996361, 1697099996376, 1697099996391, 1697099996427, 1697099996442, 1697099996456, 1697099996471, 1697099996487, 1697099996503, 1697099996517, 1697099996553]"
14,14,842,1,[],200,llama-7b,16,1,311.0,1,4,H100,1697099996554,1697099996865,120,161,16,"[7, 36, 14, 15, 14, 14, 41, 15, 14, 15, 16, 14, 15, 14, 15, 37, 15]","[1697099996561, 1697099996597, 1697099996611, 1697099996626, 1697099996640, 1697099996654, 1697099996695, 1697099996710, 1697099996724, 1697099996739, 1697099996755, 1697099996769, 1697099996784, 1697099996798, 1697099996813, 1697099996850, 1697099996865]"
15,15,180,3,[],200,llama-7b,16,1,249.0,1,4,H100,1697099997044,1697099997293,120,123,12,"[7, 43, 24, 15, 13, 14, 13, 46, 15, 15, 14, 16, 14]","[1697099997051, 1697099997094, 1697099997118, 1697099997133, 1697099997146, 1697099997160, 1697099997173, 1697099997219, 1697099997234, 1697099997249, 1697099997263, 1697099997279, 1697099997293]"
16,16,23,1,[],200,llama-7b,16,1,83.0,1,4,H100,1697099996201,1697099996284,120,26,1,"[12, 71]","[1697099996213, 1697099996284]"
