,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,339,0,[],200,google/flan-t5-xxl,32,1,3621.0,1.0,4,T4,1697461089488,1697461093109.0,120,87.0,20.0,"[85, 2734, 68, 42, 51, 40, 51, 50, 39, 50, 37, 39, 39, 44, 36, 36, 36, 35, 36, 36, 37]","[1697461089573, 1697461092307, 1697461092375, 1697461092417, 1697461092468, 1697461092508, 1697461092559, 1697461092609, 1697461092648, 1697461092698, 1697461092735, 1697461092774, 1697461092813, 1697461092857, 1697461092893, 1697461092929, 1697461092965, 1697461093000, 1697461093036, 1697461093072, 1697461093109]"
1,343,0,[],200,google/flan-t5-xxl,32,1,3621.0,1.0,4,T4,1697461089488,1697461093109.0,120,84.0,20.0,"[37, 2782, 68, 42, 51, 40, 51, 50, 38, 51, 38, 38, 39, 44, 36, 36, 36, 36, 35, 36, 37]","[1697461089525, 1697461092307, 1697461092375, 1697461092417, 1697461092468, 1697461092508, 1697461092559, 1697461092609, 1697461092647, 1697461092698, 1697461092736, 1697461092774, 1697461092813, 1697461092857, 1697461092893, 1697461092929, 1697461092965, 1697461093001, 1697461093036, 1697461093072, 1697461093109]"
2,507,0,[],200,google/flan-t5-xxl,32,1,3621.0,1.0,4,T4,1697461089488,1697461093109.0,120,83.0,20.0,"[51, 2768, 68, 42, 51, 40, 51, 50, 39, 50, 37, 39, 39, 44, 36, 36, 36, 36, 35, 36, 37]","[1697461089539, 1697461092307, 1697461092375, 1697461092417, 1697461092468, 1697461092508, 1697461092559, 1697461092609, 1697461092648, 1697461092698, 1697461092735, 1697461092774, 1697461092813, 1697461092857, 1697461092893, 1697461092929, 1697461092965, 1697461093001, 1697461093036, 1697461093072, 1697461093109]"
3,158,0,[],200,google/flan-t5-xxl,32,1,3621.0,1.0,4,T4,1697461089488,1697461093109.0,120,85.0,20.0,"[31, 2788, 68, 42, 51, 40, 51, 50, 39, 50, 37, 39, 39, 44, 35, 37, 36, 36, 35, 36, 37]","[1697461089519, 1697461092307, 1697461092375, 1697461092417, 1697461092468, 1697461092508, 1697461092559, 1697461092609, 1697461092648, 1697461092698, 1697461092735, 1697461092774, 1697461092813, 1697461092857, 1697461092892, 1697461092929, 1697461092965, 1697461093001, 1697461093036, 1697461093072, 1697461093109]"
4,231,0,[],200,google/flan-t5-xxl,32,1,2818.0,1.0,4,T4,1697461089490,1697461092308.0,120,13.0,1.0,"[117, 2700]","[1697461089607, 1697461092307]"
5,175,0,[],200,google/flan-t5-xxl,32,1,3160.0,1.0,4,T4,1697461089488,1697461092648.0,120,140.0,8.0,"[57, 2762, 68, 42, 51, 40, 50, 51, 39]","[1697461089545, 1697461092307, 1697461092375, 1697461092417, 1697461092468, 1697461092508, 1697461092558, 1697461092609, 1697461092648]"
6,753,0,[],200,google/flan-t5-xxl,32,1,3621.0,1.0,4,T4,1697461089488,1697461093109.0,120,83.0,20.0,"[51, 2768, 68, 41, 52, 40, 51, 50, 39, 50, 38, 39, 38, 44, 36, 36, 36, 36, 35, 36, 37]","[1697461089539, 1697461092307, 1697461092375, 1697461092416, 1697461092468, 1697461092508, 1697461092559, 1697461092609, 1697461092648, 1697461092698, 1697461092736, 1697461092775, 1697461092813, 1697461092857, 1697461092893, 1697461092929, 1697461092965, 1697461093001, 1697461093036, 1697461093072, 1697461093109]"
7,371,0,[],200,google/flan-t5-xxl,32,1,2820.0,1.0,4,T4,1697461089487,1697461092307.0,120,13.0,1.0,"[25, 2795]","[1697461089512, 1697461092307]"
8,879,0,[],200,google/flan-t5-xxl,32,1,9213.0,1.0,4,T4,1697461089489,1697461098702.0,120,39.0,55.0,"[77, 2741, 68, 42, 51, 40, 51, 50, 39, 50, 38, 39, 38, 44, 36, 36, 36, 36, 35, 36, 37, 3067, 39, 38, 38, 59, 38, 96, 36, 36, 35, 37, 155, 38, 38, 43, 36, 38, 235, 127, 49, 168, 38, 38, 38, 38, 37, 109, 217, 39, 38, 322, 119, 38, 38, 38]","[1697461089566, 1697461092307, 1697461092375, 1697461092417, 1697461092468, 1697461092508, 1697461092559, 1697461092609, 1697461092648, 1697461092698, 1697461092736, 1697461092775, 1697461092813, 1697461092857, 1697461092893, 1697461092929, 1697461092965, 1697461093001, 1697461093036, 1697461093072, 1697461093109, 1697461096176, 1697461096215, 1697461096253, 1697461096291, 1697461096350, 1697461096388, 1697461096484, 1697461096520, 1697461096556, 1697461096591, 1697461096628, 1697461096783, 1697461096821, 1697461096859, 1697461096902, 1697461096938, 1697461096976, 1697461097211, 1697461097338, 1697461097387, 1697461097555, 1697461097593, 1697461097631, 1697461097669, 1697461097707, 1697461097744, 1697461097853, 1697461098070, 1697461098109, 1697461098147, 1697461098469, 1697461098588, 1697461098626, 1697461098664, 1697461098702]"
9,563,0,[],200,google/flan-t5-xxl,32,1,7488.0,1.0,4,T4,1697461089488,1697461096976.0,120,874.0,18.0,"[64, 6551, 73, 39, 38, 38, 57, 40, 96, 36, 36, 35, 37, 155, 38, 38, 43, 37, 37]","[1697461089552, 1697461096103, 1697461096176, 1697461096215, 1697461096253, 1697461096291, 1697461096348, 1697461096388, 1697461096484, 1697461096520, 1697461096556, 1697461096591, 1697461096628, 1697461096783, 1697461096821, 1697461096859, 1697461096902, 1697461096939, 1697461096976]"
10,394,0,[],200,google/flan-t5-xxl,32,1,2818.0,1.0,4,T4,1697461089489,1697461092307.0,120,11.0,1.0,"[104, 2714]","[1697461089593, 1697461092307]"
