,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,563,0,[],200,llama-7b,2,1,733.0,1,4,T4,1697466257439,1697466258172,120,874,18,"[17, 294, 63, 23, 22, 22, 22, 22, 22, 23, 22, 21, 22, 22, 25, 25, 21, 23, 22]","[1697466257456, 1697466257750, 1697466257813, 1697466257836, 1697466257858, 1697466257880, 1697466257902, 1697466257924, 1697466257946, 1697466257969, 1697466257991, 1697466258012, 1697466258034, 1697466258056, 1697466258081, 1697466258106, 1697466258127, 1697466258150, 1697466258172]"
1,1,879,0,[],200,llama-7b,2,1,1657.0,1,4,T4,1697466257439,1697466259096,120,39,55,"[19, 332, 23, 23, 22, 22, 22, 22, 22, 23, 21, 23, 21, 22, 25, 24, 22, 23, 22, 19, 60, 20, 20, 19, 20, 20, 20, 19, 20, 27, 19, 20, 20, 19, 20, 20, 20, 18, 17, 92, 20, 20, 21, 20, 20, 28, 25, 24, 19, 20, 20, 20, 18, 64, 20, 36]","[1697466257458, 1697466257790, 1697466257813, 1697466257836, 1697466257858, 1697466257880, 1697466257902, 1697466257924, 1697466257946, 1697466257969, 1697466257990, 1697466258013, 1697466258034, 1697466258056, 1697466258081, 1697466258105, 1697466258127, 1697466258150, 1697466258172, 1697466258191, 1697466258251, 1697466258271, 1697466258291, 1697466258310, 1697466258330, 1697466258350, 1697466258370, 1697466258389, 1697466258409, 1697466258436, 1697466258455, 1697466258475, 1697466258495, 1697466258514, 1697466258534, 1697466258554, 1697466258574, 1697466258592, 1697466258609, 1697466258701, 1697466258721, 1697466258741, 1697466258762, 1697466258782, 1697466258802, 1697466258830, 1697466258855, 1697466258879, 1697466258898, 1697466258918, 1697466258938, 1697466258958, 1697466258976, 1697466259040, 1697466259060, 1697466259096]"
2,2,670,1,[],200,llama-7b,2,1,399.0,1,4,T4,1697466258175,1697466258574,120,67,18,"[13, 43, 20, 20, 20, 19, 20, 20, 20, 20, 19, 27, 20, 19, 20, 20, 19, 20, 20]","[1697466258188, 1697466258231, 1697466258251, 1697466258271, 1697466258291, 1697466258310, 1697466258330, 1697466258350, 1697466258370, 1697466258390, 1697466258409, 1697466258436, 1697466258456, 1697466258475, 1697466258495, 1697466258515, 1697466258534, 1697466258554, 1697466258574]"
3,3,748,2,[],200,llama-7b,2,1,383.0,1,4,T4,1697466258575,1697466258958,120,182,14,"[19, 107, 20, 20, 21, 20, 20, 27, 26, 23, 20, 20, 20, 20]","[1697466258594, 1697466258701, 1697466258721, 1697466258741, 1697466258762, 1697466258782, 1697466258802, 1697466258829, 1697466258855, 1697466258878, 1697466258898, 1697466258918, 1697466258938, 1697466258958]"
4,4,156,1,[],200,llama-7b,2,1,510.0,1,4,T4,1697466259099,1697466259609,120,86,20,"[18, 59, 20, 21, 20, 20, 21, 20, 20, 20, 20, 20, 21, 21, 20, 20, 18, 27, 63, 20, 21]","[1697466259117, 1697466259176, 1697466259196, 1697466259217, 1697466259237, 1697466259257, 1697466259278, 1697466259298, 1697466259318, 1697466259338, 1697466259358, 1697466259378, 1697466259399, 1697466259420, 1697466259440, 1697466259460, 1697466259478, 1697466259505, 1697466259568, 1697466259588, 1697466259609]"
5,5,855,3,[],200,llama-7b,2,1,500.0,1,4,T4,1697466258960,1697466259460,120,83,20,"[14, 45, 21, 20, 36, 18, 18, 65, 20, 20, 20, 21, 20, 20, 20, 20, 21, 21, 20, 20, 20]","[1697466258974, 1697466259019, 1697466259040, 1697466259060, 1697466259096, 1697466259114, 1697466259132, 1697466259197, 1697466259217, 1697466259237, 1697466259257, 1697466259278, 1697466259298, 1697466259318, 1697466259338, 1697466259358, 1697466259379, 1697466259400, 1697466259420, 1697466259440, 1697466259460]"
6,6,227,2,[],200,llama-7b,2,1,775.0,1,4,T4,1697466259612,1697466260387,120,364,25,"[18, 113, 23, 22, 21, 21, 28, 33, 20, 21, 20, 21, 21, 21, 34, 21, 31, 115, 22, 22, 21, 21, 21, 22, 21, 21]","[1697466259630, 1697466259743, 1697466259766, 1697466259788, 1697466259809, 1697466259830, 1697466259858, 1697466259891, 1697466259911, 1697466259932, 1697466259952, 1697466259973, 1697466259994, 1697466260015, 1697466260049, 1697466260070, 1697466260101, 1697466260216, 1697466260238, 1697466260260, 1697466260281, 1697466260302, 1697466260323, 1697466260345, 1697466260366, 1697466260387]"
7,7,5,4,[],200,llama-7b,2,1,607.0,1,4,T4,1697466259463,1697466260070,120,84,20,"[16, 68, 21, 20, 21, 18, 18, 121, 22, 21, 21, 28, 33, 20, 21, 20, 21, 21, 21, 34, 21]","[1697466259479, 1697466259547, 1697466259568, 1697466259588, 1697466259609, 1697466259627, 1697466259645, 1697466259766, 1697466259788, 1697466259809, 1697466259830, 1697466259858, 1697466259891, 1697466259911, 1697466259932, 1697466259952, 1697466259973, 1697466259994, 1697466260015, 1697466260049, 1697466260070]"
8,8,333,3,[],200,llama-7b,2,1,484.0,1,4,T4,1697466260389,1697466260873,120,563,11,"[6, 153, 23, 22, 22, 22, 22, 21, 21, 19, 117, 36]","[1697466260395, 1697466260548, 1697466260571, 1697466260593, 1697466260615, 1697466260637, 1697466260659, 1697466260680, 1697466260701, 1697466260720, 1697466260837, 1697466260873]"
9,9,419,4,[],200,llama-7b,2,1,550.0,1,4,T4,1697466260876,1697466261426,120,88,20,"[18, 57, 21, 21, 20, 21, 29, 20, 21, 96, 21, 21, 21, 20, 21, 20, 20, 21, 20, 21, 20]","[1697466260894, 1697466260951, 1697466260972, 1697466260993, 1697466261013, 1697466261034, 1697466261063, 1697466261083, 1697466261104, 1697466261200, 1697466261221, 1697466261242, 1697466261263, 1697466261283, 1697466261304, 1697466261324, 1697466261344, 1697466261365, 1697466261385, 1697466261406, 1697466261426]"
