,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,563,0,[],200,llama-7b,2,1,218.0,1,1,H100,1697097174320,1697097174538,120,874,18,"[7, 39, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10]","[1697097174327, 1697097174366, 1697097174376, 1697097174387, 1697097174397, 1697097174407, 1697097174417, 1697097174427, 1697097174437, 1697097174447, 1697097174457, 1697097174467, 1697097174477, 1697097174487, 1697097174497, 1697097174507, 1697097174517, 1697097174528, 1697097174538]"
1,1,879,0,[],200,llama-7b,2,1,585.0,1,1,H100,1697097174320,1697097174905,120,39,55,"[7, 39, 10, 10, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 8, 26, 9, 8, 8, 9, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 9, 28, 8, 9, 8, 9, 8, 9, 8, 9, 8, 9, 9, 8, 8, 26, 9, 8, 9]","[1697097174327, 1697097174366, 1697097174376, 1697097174386, 1697097174397, 1697097174407, 1697097174417, 1697097174427, 1697097174437, 1697097174447, 1697097174457, 1697097174467, 1697097174477, 1697097174487, 1697097174497, 1697097174507, 1697097174517, 1697097174527, 1697097174538, 1697097174546, 1697097174572, 1697097174581, 1697097174589, 1697097174597, 1697097174606, 1697097174614, 1697097174623, 1697097174631, 1697097174639, 1697097174648, 1697097174656, 1697097174664, 1697097174673, 1697097174681, 1697097174690, 1697097174698, 1697097174706, 1697097174715, 1697097174743, 1697097174751, 1697097174760, 1697097174768, 1697097174777, 1697097174785, 1697097174794, 1697097174802, 1697097174811, 1697097174819, 1697097174828, 1697097174837, 1697097174845, 1697097174853, 1697097174879, 1697097174888, 1697097174896, 1697097174905]"
2,2,670,1,[],200,llama-7b,2,1,167.0,1,1,H100,1697097174539,1697097174706,120,67,18,"[6, 18, 9, 9, 8, 8, 9, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8]","[1697097174545, 1697097174563, 1697097174572, 1697097174581, 1697097174589, 1697097174597, 1697097174606, 1697097174614, 1697097174623, 1697097174631, 1697097174639, 1697097174648, 1697097174656, 1697097174664, 1697097174673, 1697097174681, 1697097174690, 1697097174698, 1697097174706]"
3,3,748,2,[],200,llama-7b,2,1,138.0,1,1,H100,1697097174707,1697097174845,120,182,14,"[7, 29, 8, 9, 8, 9, 8, 9, 8, 9, 8, 9, 8, 9]","[1697097174714, 1697097174743, 1697097174751, 1697097174760, 1697097174768, 1697097174777, 1697097174785, 1697097174794, 1697097174802, 1697097174811, 1697097174819, 1697097174828, 1697097174836, 1697097174845]"
4,4,156,1,[],200,llama-7b,2,1,207.0,1,1,H100,1697097174906,1697097175113,120,86,20,"[6, 18, 9, 9, 8, 9, 9, 9, 8, 9, 9, 8, 9, 9, 8, 9, 9, 25, 9, 9, 9]","[1697097174912, 1697097174930, 1697097174939, 1697097174948, 1697097174956, 1697097174965, 1697097174974, 1697097174983, 1697097174991, 1697097175000, 1697097175009, 1697097175017, 1697097175026, 1697097175035, 1697097175043, 1697097175052, 1697097175061, 1697097175086, 1697097175095, 1697097175104, 1697097175113]"
5,5,855,3,[],200,llama-7b,2,1,206.0,1,1,H100,1697097174846,1697097175052,120,83,20,"[7, 17, 9, 9, 8, 9, 8, 26, 9, 8, 9, 9, 9, 8, 9, 9, 8, 9, 9, 9, 8]","[1697097174853, 1697097174870, 1697097174879, 1697097174888, 1697097174896, 1697097174905, 1697097174913, 1697097174939, 1697097174948, 1697097174956, 1697097174965, 1697097174974, 1697097174983, 1697097174991, 1697097175000, 1697097175009, 1697097175017, 1697097175026, 1697097175035, 1697097175044, 1697097175052]"
6,6,227,2,[],200,llama-7b,2,1,268.0,1,1,H100,1697097175114,1697097175382,120,364,25,"[6, 23, 10, 9, 9, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 31, 9, 9, 9, 9, 9, 10, 9, 9]","[1697097175120, 1697097175143, 1697097175153, 1697097175162, 1697097175171, 1697097175179, 1697097175188, 1697097175197, 1697097175206, 1697097175215, 1697097175224, 1697097175233, 1697097175242, 1697097175251, 1697097175260, 1697097175269, 1697097175278, 1697097175309, 1697097175318, 1697097175327, 1697097175336, 1697097175345, 1697097175354, 1697097175364, 1697097175373, 1697097175382]"
7,7,5,4,[],200,llama-7b,2,1,216.0,1,1,H100,1697097175053,1697097175269,120,84,20,"[7, 18, 8, 9, 9, 9, 8, 32, 9, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[1697097175060, 1697097175078, 1697097175086, 1697097175095, 1697097175104, 1697097175113, 1697097175121, 1697097175153, 1697097175162, 1697097175170, 1697097175179, 1697097175188, 1697097175197, 1697097175206, 1697097175215, 1697097175224, 1697097175233, 1697097175242, 1697097175251, 1697097175260, 1697097175269]"
8,8,333,3,[],200,llama-7b,2,1,156.0,1,1,H100,1697097175383,1697097175539,120,563,11,"[6, 33, 9, 11, 9, 10, 9, 9, 9, 32, 10, 9]","[1697097175389, 1697097175422, 1697097175431, 1697097175442, 1697097175451, 1697097175461, 1697097175470, 1697097175479, 1697097175488, 1697097175520, 1697097175530, 1697097175539]"
9,9,86,5,[],200,llama-7b,2,1,209.0,1,1,H100,1697097175270,1697097175479,120,335,17,"[7, 23, 9, 9, 9, 9, 9, 9, 9, 10, 9, 8, 41, 11, 10, 9, 9, 9]","[1697097175277, 1697097175300, 1697097175309, 1697097175318, 1697097175327, 1697097175336, 1697097175345, 1697097175354, 1697097175363, 1697097175373, 1697097175382, 1697097175390, 1697097175431, 1697097175442, 1697097175452, 1697097175461, 1697097175470, 1697097175479]"
10,10,419,4,[],200,llama-7b,2,1,212.0,1,1,H100,1697097175540,1697097175752,120,88,20,"[6, 19, 9, 9, 9, 9, 9, 8, 28, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9]","[1697097175546, 1697097175565, 1697097175574, 1697097175583, 1697097175592, 1697097175601, 1697097175610, 1697097175618, 1697097175646, 1697097175655, 1697097175664, 1697097175673, 1697097175681, 1697097175690, 1697097175699, 1697097175708, 1697097175717, 1697097175725, 1697097175734, 1697097175743, 1697097175752]"
11,11,190,6,[],200,llama-7b,2,1,130.0,1,1,H100,1697097175480,1697097175610,120,335,10,"[7, 24, 9, 10, 9, 9, 26, 9, 9, 9, 9]","[1697097175487, 1697097175511, 1697097175520, 1697097175530, 1697097175539, 1697097175548, 1697097175574, 1697097175583, 1697097175592, 1697097175601, 1697097175610]"
12,12,526,5,[],200,llama-7b,2,1,192.0,1,1,H100,1697097175753,1697097175945,120,89,20,"[6, 18, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 8]","[1697097175759, 1697097175777, 1697097175786, 1697097175795, 1697097175804, 1697097175813, 1697097175822, 1697097175830, 1697097175839, 1697097175848, 1697097175857, 1697097175866, 1697097175875, 1697097175884, 1697097175892, 1697097175901, 1697097175910, 1697097175919, 1697097175928, 1697097175937, 1697097175945]"
