,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,95,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508572,1697468513848.0,120,,,[362],[1697468508934]
1,1,424,0,[],200,llama-13b,128,1,14342.0,1.0,4,T4,1697468508604,1697468522946.0,120,88.0,20.0,"[379, 7723, 136, 110, 945, 136, 727, 140, 622, 150, 147, 143, 145, 714, 149, 143, 129, 144, 1291, 136, 133]","[1697468508983, 1697468516706, 1697468516842, 1697468516952, 1697468517897, 1697468518033, 1697468518760, 1697468518900, 1697468519522, 1697468519672, 1697468519819, 1697468519962, 1697468520107, 1697468520821, 1697468520970, 1697468521113, 1697468521242, 1697468521386, 1697468522677, 1697468522813, 1697468522946]"
2,2,284,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508571,1697468513852.0,120,,,[278],[1697468508849]
3,3,494,0,[],200,llama-13b,128,1,10952.0,1.0,4,T4,1697468508570,1697468519522.0,120,6.0,10.0,"[68, 1780, 85, 3422, 2917, 110, 945, 135, 728, 140, 622]","[1697468508638, 1697468510418, 1697468510503, 1697468513925, 1697468516842, 1697468516952, 1697468517897, 1697468518032, 1697468518760, 1697468518900, 1697468519522]"
4,4,389,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508572,1697468513855.0,120,,,[352],[1697468508924]
5,5,526,0,[],200,llama-13b,128,1,14108.0,1.0,4,T4,1697468508570,1697468522678.0,120,89.0,20.0,"[73, 1775, 85, 3422, 2917, 110, 945, 136, 727, 140, 622, 150, 147, 144, 144, 715, 148, 142, 131, 143, 1291]","[1697468508643, 1697468510418, 1697468510503, 1697468513925, 1697468516842, 1697468516952, 1697468517897, 1697468518033, 1697468518760, 1697468518900, 1697468519522, 1697468519672, 1697468519819, 1697468519963, 1697468520107, 1697468520822, 1697468520970, 1697468521112, 1697468521243, 1697468521386, 1697468522677]"
6,6,202,0,[],200,llama-13b,128,1,36771.0,1.0,4,T4,1697468508604,1697468545375.0,120,874.0,72.0,"[369, 7732, 137, 110, 945, 136, 727, 140, 622, 150, 147, 143, 145, 715, 148, 143, 129, 144, 1291, 136, 133, 2079, 144, 136, 107, 124, 1019, 150, 129, 780, 132, 776, 143, 513, 711, 203, 117, 226, 113, 266, 1574, 335, 144, 116, 135, 859, 293, 110, 360, 135, 361, 542, 154, 880, 518, 134, 109, 132, 993, 837, 486, 735, 242, 229, 456, 277, 686, 618, 595, 613, 526, 270, 107]","[1697468508973, 1697468516705, 1697468516842, 1697468516952, 1697468517897, 1697468518033, 1697468518760, 1697468518900, 1697468519522, 1697468519672, 1697468519819, 1697468519962, 1697468520107, 1697468520822, 1697468520970, 1697468521113, 1697468521242, 1697468521386, 1697468522677, 1697468522813, 1697468522946, 1697468525025, 1697468525169, 1697468525305, 1697468525412, 1697468525536, 1697468526555, 1697468526705, 1697468526834, 1697468527614, 1697468527746, 1697468528522, 1697468528665, 1697468529178, 1697468529889, 1697468530092, 1697468530209, 1697468530435, 1697468530548, 1697468530814, 1697468532388, 1697468532723, 1697468532867, 1697468532983, 1697468533118, 1697468533977, 1697468534270, 1697468534380, 1697468534740, 1697468534875, 1697468535236, 1697468535778, 1697468535932, 1697468536812, 1697468537330, 1697468537464, 1697468537573, 1697468537705, 1697468538698, 1697468539535, 1697468540021, 1697468540756, 1697468540998, 1697468541227, 1697468541683, 1697468541960, 1697468542646, 1697468543264, 1697468543859, 1697468544472, 1697468544998, 1697468545268, 1697468545375]"
7,7,308,0,[],200,llama-13b,128,1,14374.0,1.0,4,T4,1697468508572,1697468522946.0,120,87.0,20.0,"[372, 7761, 137, 110, 945, 136, 727, 140, 622, 149, 149, 143, 144, 715, 148, 143, 129, 144, 1291, 135, 134]","[1697468508944, 1697468516705, 1697468516842, 1697468516952, 1697468517897, 1697468518033, 1697468518760, 1697468518900, 1697468519522, 1697468519671, 1697468519820, 1697468519963, 1697468520107, 1697468520822, 1697468520970, 1697468521113, 1697468521242, 1697468521386, 1697468522677, 1697468522812, 1697468522946]"
8,8,389,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508571,1697468513864.0,120,,,[298],[1697468508869]
9,9,448,0,[],200,llama-13b,128,1,11251.0,1.0,4,T4,1697468508569,1697468519820.0,120,335.0,12.0,"[89, 1760, 85, 3422, 2917, 110, 945, 135, 728, 140, 622, 150, 148]","[1697468508658, 1697468510418, 1697468510503, 1697468513925, 1697468516842, 1697468516952, 1697468517897, 1697468518032, 1697468518760, 1697468518900, 1697468519522, 1697468519672, 1697468519820]"
10,10,11,0,[],200,llama-13b,128,1,12815.0,1.0,4,T4,1697468508572,1697468521387.0,120,732.0,17.0,"[358, 7775, 137, 110, 945, 136, 727, 140, 621, 151, 148, 143, 144, 715, 148, 143, 129, 145]","[1697468508930, 1697468516705, 1697468516842, 1697468516952, 1697468517897, 1697468518033, 1697468518760, 1697468518900, 1697468519521, 1697468519672, 1697468519820, 1697468519963, 1697468520107, 1697468520822, 1697468520970, 1697468521113, 1697468521242, 1697468521387]"
11,11,855,0,[],200,llama-13b,128,1,14107.0,1.0,4,T4,1697468508570,1697468522677.0,120,83.0,20.0,"[54, 1793, 86, 3422, 2916, 112, 944, 136, 727, 140, 622, 150, 147, 143, 145, 714, 149, 143, 130, 143, 1291]","[1697468508624, 1697468510417, 1697468510503, 1697468513925, 1697468516841, 1697468516953, 1697468517897, 1697468518033, 1697468518760, 1697468518900, 1697468519522, 1697468519672, 1697468519819, 1697468519962, 1697468520107, 1697468520821, 1697468520970, 1697468521113, 1697468521243, 1697468521386, 1697468522677]"
12,12,694,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508572,1697468513853.0,120,,,[327],[1697468508899]
13,13,591,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508571,1697468513853.0,120,,,[98],[1697468508669]
14,14,89,0,[],200,llama-13b,128,1,14108.0,1.0,4,T4,1697468508569,1697468522677.0,120,52.0,20.0,"[30, 1819, 85, 3422, 2916, 111, 945, 136, 727, 140, 621, 151, 147, 143, 145, 715, 148, 143, 129, 144, 1291]","[1697468508599, 1697468510418, 1697468510503, 1697468513925, 1697468516841, 1697468516952, 1697468517897, 1697468518033, 1697468518760, 1697468518900, 1697468519521, 1697468519672, 1697468519819, 1697468519962, 1697468520107, 1697468520822, 1697468520970, 1697468521113, 1697468521242, 1697468521386, 1697468522677]"
15,15,921,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508572,1697468513849.0,120,,,[327],[1697468508899]
16,16,802,0,"['{""code"":2,""details"":[],""message"":""Request failed during generation: Unexpected <class \'torch.cuda.OutOfMemoryError\'>: CUDA out of memory. Tried to allocate 1.52 GiB. GPU 3 has a total capacty of 14.61 GiB of which 635.12 MiB is free. Process 181153 has 13.98 GiB memory in use. Of the allocated memory 8.81 GiB is allocated by PyTorch, and 4.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF""}']",408,llama-13b,128,1,,,4,T4,1697468508571,1697468513852.0,120,,,[269],[1697468508840]
17,17,392,0,[],200,llama-13b,128,1,8103.0,1.0,4,T4,1697468508604,1697468516707.0,120,20.0,1.0,"[384, 7718]","[1697468508988, 1697468516706]"
