,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,389,0,[],408,bigscience/mt0-xxl,128,1,,,1,A100,1697243824827,1697243829361.0,120,,,[427],[1697243825254]
1,281,0,[],408,bigscience/mt0-xxl,128,1,,,1,A100,1697243824819,1697243827866.0,120,,,[248],[1697243825067]
2,808,0,[],200,bigscience/mt0-xxl,128,1,7846.0,1.0,1,A100,1697243824859,1697243832705.0,120,286.0,2.0,"[597, 7213, 36]","[1697243825456, 1697243832669, 1697243832705]"
3,802,0,[],408,bigscience/mt0-xxl,128,1,,,1,A100,1697243824826,1697243829474.0,120,,,[435],[1697243825261]
4,641,0,[],200,bigscience/mt0-xxl,128,1,7455.0,1.0,1,A100,1697243824819,1697243832274.0,120,16.0,50.0,"[166, 2737, 182, 98, 92, 90, 114, 82, 84, 148, 119, 31, 30, 89, 81, 83, 83, 74, 112, 76, 121, 130, 103, 98, 39, 100, 112, 77, 79, 121, 75, 75, 74, 30, 29, 30, 30, 87, 30, 318, 125, 79, 149, 93, 101, 163, 84, 88, 162, 82]","[1697243824985, 1697243827722, 1697243827904, 1697243828002, 1697243828094, 1697243828184, 1697243828298, 1697243828380, 1697243828464, 1697243828612, 1697243828731, 1697243828762, 1697243828792, 1697243828881, 1697243828962, 1697243829045, 1697243829128, 1697243829202, 1697243829314, 1697243829390, 1697243829511, 1697243829641, 1697243829744, 1697243829842, 1697243829881, 1697243829981, 1697243830093, 1697243830170, 1697243830249, 1697243830370, 1697243830445, 1697243830520, 1697243830594, 1697243830624, 1697243830653, 1697243830683, 1697243830713, 1697243830800, 1697243830830, 1697243831148, 1697243831273, 1697243831352, 1697243831501, 1697243831594, 1697243831695, 1697243831858, 1697243831942, 1697243832030, 1697243832192, 1697243832274]"
5,308,0,[],200,bigscience/mt0-xxl,128,1,7210.0,1.0,1,A100,1697243824820,1697243832030.0,120,87.0,20.0,"[535, 4978, 37, 75, 75, 74, 30, 29, 30, 30, 87, 30, 318, 126, 78, 150, 92, 101, 163, 84, 88]","[1697243825355, 1697243830333, 1697243830370, 1697243830445, 1697243830520, 1697243830594, 1697243830624, 1697243830653, 1697243830683, 1697243830713, 1697243830800, 1697243830830, 1697243831148, 1697243831274, 1697243831352, 1697243831502, 1697243831594, 1697243831695, 1697243831858, 1697243831942, 1697243832030]"
6,743,0,[],200,bigscience/mt0-xxl,128,1,2374.0,1.0,1,A100,1697243824819,1697243827193.0,120,123.0,6.0,"[152, 2088, 29, 26, 26, 26, 27]","[1697243824971, 1697243827059, 1697243827088, 1697243827114, 1697243827140, 1697243827166, 1697243827193]"
7,563,0,[],200,bigscience/mt0-xxl,128,1,19704.0,1.0,1,A100,1697243824825,1697243844529.0,120,874.0,18.0,"[376, 18975, 21, 20, 21, 21, 21, 20, 21, 21, 21, 20, 21, 21, 21, 21, 20, 21, 21]","[1697243825201, 1697243844176, 1697243844197, 1697243844217, 1697243844238, 1697243844259, 1697243844280, 1697243844300, 1697243844321, 1697243844342, 1697243844363, 1697243844383, 1697243844404, 1697243844425, 1697243844446, 1697243844467, 1697243844487, 1697243844508, 1697243844529]"
8,852,0,[],200,bigscience/mt0-xxl,128,1,1430.0,1.0,1,A100,1697243824816,1697243826246.0,120,100.0,20.0,"[14, 610, 34, 64, 30, 25, 25, 28, 25, 200, 33, 26, 25, 26, 26, 109, 26, 26, 26, 26, 26]","[1697243824830, 1697243825440, 1697243825474, 1697243825538, 1697243825568, 1697243825593, 1697243825618, 1697243825646, 1697243825671, 1697243825871, 1697243825904, 1697243825930, 1697243825955, 1697243825981, 1697243826007, 1697243826116, 1697243826142, 1697243826168, 1697243826194, 1697243826220, 1697243826246]"
9,285,0,[],200,bigscience/mt0-xxl,128,1,8528.0,1.0,1,A100,1697243824859,1697243833387.0,120,100.0,27.0,"[615, 6082, 38, 101, 163, 85, 87, 162, 82, 42, 91, 97, 32, 31, 32, 106, 106, 202, 29, 28, 36, 28, 27, 34, 27, 26, 32, 106]","[1697243825474, 1697243831556, 1697243831594, 1697243831695, 1697243831858, 1697243831943, 1697243832030, 1697243832192, 1697243832274, 1697243832316, 1697243832407, 1697243832504, 1697243832536, 1697243832567, 1697243832599, 1697243832705, 1697243832811, 1697243833013, 1697243833042, 1697243833070, 1697243833106, 1697243833134, 1697243833161, 1697243833195, 1697243833222, 1697243833248, 1697243833280, 1697243833386]"
10,694,0,[],200,bigscience/mt0-xxl,128,1,2100.0,1.0,1,A100,1697243824818,1697243826918.0,120,161.0,13.0,"[83, 1179, 36, 26, 26, 26, 26, 26, 116, 76, 76, 27, 23, 354]","[1697243824901, 1697243826080, 1697243826116, 1697243826142, 1697243826168, 1697243826194, 1697243826220, 1697243826246, 1697243826362, 1697243826438, 1697243826514, 1697243826541, 1697243826564, 1697243826918]"
11,613,0,[],200,bigscience/mt0-xxl,128,1,4572.0,1.0,1,A100,1697243824819,1697243829391.0,120,90.0,20.0,"[221, 2646, 36, 182, 98, 92, 90, 114, 82, 84, 149, 118, 31, 30, 89, 80, 84, 83, 74, 112, 77]","[1697243825040, 1697243827686, 1697243827722, 1697243827904, 1697243828002, 1697243828094, 1697243828184, 1697243828298, 1697243828380, 1697243828464, 1697243828613, 1697243828731, 1697243828762, 1697243828792, 1697243828881, 1697243828961, 1697243829045, 1697243829128, 1697243829202, 1697243829314, 1697243829391]"
12,158,0,[],200,bigscience/mt0-xxl,128,1,7209.0,1.0,1,A100,1697243824821,1697243832030.0,120,85.0,20.0,"[531, 5018, 76, 74, 74, 30, 30, 29, 30, 87, 30, 319, 125, 78, 149, 93, 101, 163, 84, 88]","[1697243825352, 1697243830370, 1697243830446, 1697243830520, 1697243830594, 1697243830624, 1697243830654, 1697243830683, 1697243830713, 1697243830800, 1697243830830, 1697243831149, 1697243831274, 1697243831352, 1697243831501, 1697243831594, 1697243831695, 1697243831858, 1697243831942, 1697243832030]"
13,145,0,[],200,bigscience/mt0-xxl,128,1,1054.0,1.0,1,A100,1697243824817,1697243825871.0,120,161.0,9.0,"[37, 586, 34, 64, 30, 25, 25, 27, 25, 201]","[1697243824854, 1697243825440, 1697243825474, 1697243825538, 1697243825568, 1697243825593, 1697243825618, 1697243825645, 1697243825670, 1697243825871]"
14,693,0,[],200,bigscience/mt0-xxl,128,1,1620.0,1.0,1,A100,1697243824818,1697243826438.0,120,67.0,2.0,"[84, 1509, 27]","[1697243824902, 1697243826411, 1697243826438]"
15,371,0,[],408,bigscience/mt0-xxl,128,1,,,1,A100,1697243824818,1697243825440.0,120,,,[63],[1697243824881]
16,368,0,[],200,bigscience/mt0-xxl,128,1,7983.0,1.0,1,A100,1697243824828,1697243832811.0,120,88.0,20.0,"[551, 5729, 40, 126, 78, 150, 92, 101, 163, 85, 87, 162, 82, 42, 91, 97, 32, 32, 31, 106, 106]","[1697243825379, 1697243831108, 1697243831148, 1697243831274, 1697243831352, 1697243831502, 1697243831594, 1697243831695, 1697243831858, 1697243831943, 1697243832030, 1697243832192, 1697243832274, 1697243832316, 1697243832407, 1697243832504, 1697243832536, 1697243832568, 1697243832599, 1697243832705, 1697243832811]"
