,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,805,0,[],200,llama-7b,64,1,4175.0,1,1,H100,1697097878845,1697097883020,120,286,50,"[135, 387, 32, 292, 42, 33, 41, 40, 39, 39, 200, 39, 39, 44, 44, 42, 33, 42, 131, 43, 34, 31, 209, 25, 30, 359, 81, 39, 41, 37, 253, 40, 45, 43, 44, 33, 33, 41, 193, 46, 34, 43, 41, 41, 40, 195, 45, 44, 42, 36, 220]","[1697097878980, 1697097879367, 1697097879399, 1697097879691, 1697097879733, 1697097879766, 1697097879807, 1697097879847, 1697097879886, 1697097879925, 1697097880125, 1697097880164, 1697097880203, 1697097880247, 1697097880291, 1697097880333, 1697097880366, 1697097880408, 1697097880539, 1697097880582, 1697097880616, 1697097880647, 1697097880856, 1697097880881, 1697097880911, 1697097881270, 1697097881351, 1697097881390, 1697097881431, 1697097881468, 1697097881721, 1697097881761, 1697097881806, 1697097881849, 1697097881893, 1697097881926, 1697097881959, 1697097882000, 1697097882193, 1697097882239, 1697097882273, 1697097882316, 1697097882357, 1697097882398, 1697097882438, 1697097882633, 1697097882678, 1697097882722, 1697097882764, 1697097882800, 1697097883020]"
1,1,208,0,[],200,llama-7b,64,1,1771.0,1,1,H100,1697097878844,1697097880615,120,96,20,"[66, 457, 32, 292, 42, 33, 41, 40, 39, 39, 199, 40, 39, 44, 44, 42, 32, 43, 131, 42, 34]","[1697097878910, 1697097879367, 1697097879399, 1697097879691, 1697097879733, 1697097879766, 1697097879807, 1697097879847, 1697097879886, 1697097879925, 1697097880124, 1697097880164, 1697097880203, 1697097880247, 1697097880291, 1697097880333, 1697097880365, 1697097880408, 1697097880539, 1697097880581, 1697097880615]"
2,2,673,0,[],200,llama-7b,64,1,1771.0,1,1,H100,1697097878844,1697097880615,120,93,20,"[42, 481, 31, 293, 42, 33, 41, 40, 39, 39, 199, 40, 39, 44, 44, 42, 33, 42, 131, 42, 34]","[1697097878886, 1697097879367, 1697097879398, 1697097879691, 1697097879733, 1697097879766, 1697097879807, 1697097879847, 1697097879886, 1697097879925, 1697097880124, 1697097880164, 1697097880203, 1697097880247, 1697097880291, 1697097880333, 1697097880366, 1697097880408, 1697097880539, 1697097880581, 1697097880615]"
3,3,718,0,[],200,llama-7b,64,1,521.0,1,1,H100,1697097878846,1697097879367,120,13,1,"[158, 363]","[1697097879004, 1697097879367]"
4,4,854,0,[],200,llama-7b,64,1,2622.0,1,1,H100,1697097878846,1697097881468,120,67,29,"[152, 369, 32, 292, 42, 33, 41, 41, 39, 38, 200, 39, 39, 44, 44, 42, 33, 42, 131, 43, 34, 31, 209, 25, 30, 359, 81, 39, 41, 37]","[1697097878998, 1697097879367, 1697097879399, 1697097879691, 1697097879733, 1697097879766, 1697097879807, 1697097879848, 1697097879887, 1697097879925, 1697097880125, 1697097880164, 1697097880203, 1697097880247, 1697097880291, 1697097880333, 1697097880366, 1697097880408, 1697097880539, 1697097880582, 1697097880616, 1697097880647, 1697097880856, 1697097880881, 1697097880911, 1697097881270, 1697097881351, 1697097881390, 1697097881431, 1697097881468]"
5,5,39,0,[],200,llama-7b,64,1,521.0,1,1,H100,1697097878846,1697097879367,120,8,1,"[152, 369]","[1697097878998, 1697097879367]"
6,6,778,0,[],200,llama-7b,64,1,4214.0,1,1,H100,1697097878847,1697097883061,120,16,50,"[227, 564, 53, 42, 33, 41, 41, 39, 38, 200, 39, 39, 44, 44, 42, 33, 41, 132, 43, 34, 31, 209, 25, 30, 359, 81, 39, 41, 37, 253, 40, 45, 43, 43, 34, 33, 41, 193, 45, 35, 43, 41, 41, 39, 196, 45, 44, 42, 36, 220, 41]","[1697097879074, 1697097879638, 1697097879691, 1697097879733, 1697097879766, 1697097879807, 1697097879848, 1697097879887, 1697097879925, 1697097880125, 1697097880164, 1697097880203, 1697097880247, 1697097880291, 1697097880333, 1697097880366, 1697097880407, 1697097880539, 1697097880582, 1697097880616, 1697097880647, 1697097880856, 1697097880881, 1697097880911, 1697097881270, 1697097881351, 1697097881390, 1697097881431, 1697097881468, 1697097881721, 1697097881761, 1697097881806, 1697097881849, 1697097881892, 1697097881926, 1697097881959, 1697097882000, 1697097882193, 1697097882238, 1697097882273, 1697097882316, 1697097882357, 1697097882398, 1697097882437, 1697097882633, 1697097882678, 1697097882722, 1697097882764, 1697097882800, 1697097883020, 1697097883061]"
7,7,371,0,[],200,llama-7b,64,1,523.0,1,1,H100,1697097878844,1697097879367,120,13,1,"[61, 462]","[1697097878905, 1697097879367]"
8,8,202,0,[],200,llama-7b,64,1,6277.0,1,1,H100,1697097878847,1697097885124,120,874,72,"[186, 605, 53, 42, 33, 41, 41, 39, 38, 200, 39, 39, 44, 44, 42, 33, 41, 132, 43, 34, 31, 209, 25, 30, 359, 81, 39, 41, 37, 253, 40, 45, 43, 43, 34, 33, 41, 193, 46, 34, 43, 41, 41, 40, 195, 45, 44, 42, 36, 220, 41, 41, 39, 33, 209, 31, 35, 34, 475, 43, 34, 33, 42, 44, 367, 45, 43, 43, 39, 39, 301, 47, 45]","[1697097879033, 1697097879638, 1697097879691, 1697097879733, 1697097879766, 1697097879807, 1697097879848, 1697097879887, 1697097879925, 1697097880125, 1697097880164, 1697097880203, 1697097880247, 1697097880291, 1697097880333, 1697097880366, 1697097880407, 1697097880539, 1697097880582, 1697097880616, 1697097880647, 1697097880856, 1697097880881, 1697097880911, 1697097881270, 1697097881351, 1697097881390, 1697097881431, 1697097881468, 1697097881721, 1697097881761, 1697097881806, 1697097881849, 1697097881892, 1697097881926, 1697097881959, 1697097882000, 1697097882193, 1697097882239, 1697097882273, 1697097882316, 1697097882357, 1697097882398, 1697097882438, 1697097882633, 1697097882678, 1697097882722, 1697097882764, 1697097882800, 1697097883020, 1697097883061, 1697097883102, 1697097883141, 1697097883174, 1697097883383, 1697097883414, 1697097883449, 1697097883483, 1697097883958, 1697097884001, 1697097884035, 1697097884068, 1697097884110, 1697097884154, 1697097884521, 1697097884566, 1697097884609, 1697097884652, 1697097884691, 1697097884730, 1697097885031, 1697097885078, 1697097885123]"
9,9,262,0,[],200,llama-7b,64,1,520.0,1,1,H100,1697097878847,1697097879367,120,39,1,"[174, 346]","[1697097879021, 1697097879367]"
