,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,427,0,[],200,Salesforce/codegen2-16B,64,1,457.0,1.0,1,H100,1697096714139,1697096714596.0,120,58.0,5.0,"[9, 362, 29, 28, 28]","[1697096714148, 1697096714510, 1697096714539, 1697096714567, 1697096714595]"
1,563,0,[],200,Salesforce/codegen2-16B,64,1,1088.0,1.0,1,H100,1697096714139,1697096715227.0,120,874.0,18.0,"[12, 582, 68, 28, 29, 28, 29, 28, 29, 28, 28, 28, 29, 28, 29, 28, 29, 28]","[1697096714151, 1697096714733, 1697096714801, 1697096714829, 1697096714858, 1697096714886, 1697096714915, 1697096714943, 1697096714972, 1697096715000, 1697096715028, 1697096715056, 1697096715085, 1697096715113, 1697096715142, 1697096715170, 1697096715199, 1697096715227]"
2,228,0,[],200,Salesforce/codegen2-16B,64,1,4813.0,1.0,1,H100,1697096714141,1697096718954.0,120,100.0,20.0,"[77, 3566, 125, 110, 105, 136, 44, 57, 58, 138, 40, 47, 37, 36, 49, 46, 36, 35, 36, 35]","[1697096714218, 1697096717784, 1697096717909, 1697096718019, 1697096718124, 1697096718260, 1697096718304, 1697096718361, 1697096718419, 1697096718557, 1697096718597, 1697096718644, 1697096718681, 1697096718717, 1697096718766, 1697096718812, 1697096718848, 1697096718883, 1697096718919, 1697096718954]"
3,39,0,[],200,Salesforce/codegen2-16B,64,1,3556.0,1.0,1,H100,1697096714141,1697096717697.0,120,8.0,1.0,"[80, 3476]","[1697096714221, 1697096717697]"
4,448,0,[],200,Salesforce/codegen2-16B,64,1,3312.0,1.0,1,H100,1697096714139,1697096717451.0,120,335.0,12.0,"[44, 2421, 64, 38, 130, 41, 116, 105, 87, 86, 93, 42, 45]","[1697096714183, 1697096716604, 1697096716668, 1697096716706, 1697096716836, 1697096716877, 1697096716993, 1697096717098, 1697096717185, 1697096717271, 1697096717364, 1697096717406, 1697096717451]"
5,394,0,[],200,Salesforce/codegen2-16B,64,1,2638.0,1.0,1,H100,1697096714139,1697096716777.0,120,11.0,1.0,"[65, 2573]","[1697096714204, 1697096716777]"
6,389,0,[],200,Salesforce/codegen2-16B,64,1,1187.0,1.0,1,H100,1697096714139,1697096715326.0,120,8.0,1.0,"[40, 1147]","[1697096714179, 1697096715326]"
7,805,0,[],200,Salesforce/codegen2-16B,64,1,5575.0,1.0,1,H100,1697096714139,1697096719714.0,120,286.0,50.0,"[37, 2428, 64, 38, 130, 41, 116, 105, 87, 86, 93, 42, 45, 333, 125, 110, 105, 136, 43, 58, 58, 138, 39, 48, 37, 36, 49, 46, 36, 35, 36, 35, 46, 43, 42, 33, 33, 33, 36, 34, 141, 41, 32, 33, 32, 35, 29, 29, 30, 29, 29]","[1697096714176, 1697096716604, 1697096716668, 1697096716706, 1697096716836, 1697096716877, 1697096716993, 1697096717098, 1697096717185, 1697096717271, 1697096717364, 1697096717406, 1697096717451, 1697096717784, 1697096717909, 1697096718019, 1697096718124, 1697096718260, 1697096718303, 1697096718361, 1697096718419, 1697096718557, 1697096718596, 1697096718644, 1697096718681, 1697096718717, 1697096718766, 1697096718812, 1697096718848, 1697096718883, 1697096718919, 1697096718954, 1697096719000, 1697096719043, 1697096719085, 1697096719118, 1697096719151, 1697096719184, 1697096719220, 1697096719254, 1697096719395, 1697096719436, 1697096719468, 1697096719501, 1697096719533, 1697096719568, 1697096719597, 1697096719626, 1697096719656, 1697096719685, 1697096719714]"
8,609,0,[],200,Salesforce/codegen2-16B,64,1,4813.0,1.0,1,H100,1697096714187,1697096719000.0,120,88.0,20.0,"[49, 3673, 110, 105, 136, 43, 58, 58, 138, 39, 48, 37, 36, 49, 46, 36, 35, 36, 35, 46]","[1697096714236, 1697096717909, 1697096718019, 1697096718124, 1697096718260, 1697096718303, 1697096718361, 1697096718419, 1697096718557, 1697096718596, 1697096718644, 1697096718681, 1697096718717, 1697096718766, 1697096718812, 1697096718848, 1697096718883, 1697096718919, 1697096718954, 1697096719000]"
9,231,0,[],200,Salesforce/codegen2-16B,64,1,3777.0,1.0,1,H100,1697096714187,1697096717964.0,120,13.0,1.0,"[84, 3692]","[1697096714271, 1697096717963]"
10,69,0,[],200,Salesforce/codegen2-16B,64,1,4280.0,1.0,1,H100,1697096714139,1697096718419.0,120,85.0,20.0,"[58, 2471, 38, 130, 41, 116, 105, 87, 86, 93, 42, 45, 333, 125, 110, 105, 136, 43, 58, 58]","[1697096714197, 1697096716668, 1697096716706, 1697096716836, 1697096716877, 1697096716993, 1697096717098, 1697096717185, 1697096717271, 1697096717364, 1697096717406, 1697096717451, 1697096717784, 1697096717909, 1697096718019, 1697096718124, 1697096718260, 1697096718303, 1697096718361, 1697096718419]"
11,553,0,[],200,Salesforce/codegen2-16B,64,1,4280.0,1.0,1,H100,1697096714139,1697096718419.0,120,88.0,20.0,"[30, 2499, 38, 130, 41, 116, 105, 87, 86, 93, 42, 45, 333, 125, 110, 105, 136, 43, 58, 58]","[1697096714169, 1697096716668, 1697096716706, 1697096716836, 1697096716877, 1697096716993, 1697096717098, 1697096717185, 1697096717271, 1697096717364, 1697096717406, 1697096717451, 1697096717784, 1697096717909, 1697096718019, 1697096718124, 1697096718260, 1697096718303, 1697096718361, 1697096718419]"
12,99,0,[],200,Salesforce/codegen2-16B,64,1,3557.0,1.0,1,H100,1697096714140,1697096717697.0,120,10.0,1.0,"[88, 3469]","[1697096714228, 1697096717697]"
13,39,0,[],200,Salesforce/codegen2-16B,64,1,2803.0,1.0,1,H100,1697096714139,1697096716942.0,120,8.0,1.0,"[65, 2738]","[1697096714204, 1697096716942]"
14,262,0,[],200,Salesforce/codegen2-16B,64,1,3880.0,1.0,1,H100,1697096714187,1697096718067.0,120,39.0,1.0,"[94, 3786]","[1697096714281, 1697096718067]"
