,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,158,0,[],200,llama-7b,32,1,716.0,1,2,H100,1697098935256,1697098935972,120,85,20,"[85, 136, 20, 19, 20, 20, 18, 80, 22, 19, 20, 22, 21, 25, 64, 23, 21, 20, 22, 19, 19]","[1697098935341, 1697098935477, 1697098935497, 1697098935516, 1697098935536, 1697098935556, 1697098935574, 1697098935654, 1697098935676, 1697098935695, 1697098935715, 1697098935737, 1697098935758, 1697098935783, 1697098935847, 1697098935870, 1697098935891, 1697098935911, 1697098935933, 1697098935952, 1697098935971]"
1,1,553,0,[],200,llama-7b,32,1,696.0,1,2,H100,1697098935256,1697098935952,120,88,20,"[25, 90, 15, 111, 19, 20, 20, 18, 80, 22, 19, 20, 22, 21, 25, 63, 23, 23, 19, 22, 19]","[1697098935281, 1697098935371, 1697098935386, 1697098935497, 1697098935516, 1697098935536, 1697098935556, 1697098935574, 1697098935654, 1697098935676, 1697098935695, 1697098935715, 1697098935737, 1697098935758, 1697098935783, 1697098935846, 1697098935869, 1697098935892, 1697098935911, 1697098935933, 1697098935952]"
2,2,591,0,[],200,llama-7b,32,1,1538.0,1,2,H100,1697098935257,1697098936795,120,874,47,"[89, 131, 20, 19, 20, 20, 18, 80, 22, 19, 20, 22, 21, 25, 64, 22, 23, 19, 22, 19, 19, 77, 17, 18, 19, 77, 22, 19, 21, 19, 19, 19, 19, 56, 25, 20, 20, 20, 22, 22, 19, 88, 20, 20, 20, 74, 23, 29]","[1697098935346, 1697098935477, 1697098935497, 1697098935516, 1697098935536, 1697098935556, 1697098935574, 1697098935654, 1697098935676, 1697098935695, 1697098935715, 1697098935737, 1697098935758, 1697098935783, 1697098935847, 1697098935869, 1697098935892, 1697098935911, 1697098935933, 1697098935952, 1697098935971, 1697098936048, 1697098936065, 1697098936083, 1697098936102, 1697098936179, 1697098936201, 1697098936220, 1697098936241, 1697098936260, 1697098936279, 1697098936298, 1697098936317, 1697098936373, 1697098936398, 1697098936418, 1697098936438, 1697098936458, 1697098936480, 1697098936502, 1697098936521, 1697098936609, 1697098936629, 1697098936649, 1697098936669, 1697098936743, 1697098936766, 1697098936795]"
3,3,13,0,[],200,llama-7b,32,1,696.0,1,2,H100,1697098935256,1697098935952,120,90,20,"[31, 84, 15, 111, 19, 20, 20, 18, 80, 22, 19, 20, 22, 21, 25, 65, 21, 23, 19, 22, 19]","[1697098935287, 1697098935371, 1697098935386, 1697098935497, 1697098935516, 1697098935536, 1697098935556, 1697098935574, 1697098935654, 1697098935676, 1697098935695, 1697098935715, 1697098935737, 1697098935758, 1697098935783, 1697098935848, 1697098935869, 1697098935892, 1697098935911, 1697098935933, 1697098935952]"
4,4,175,0,[],200,llama-7b,32,1,398.0,1,2,H100,1697098935256,1697098935654,120,140,8,"[37, 93, 111, 19, 20, 20, 18, 80]","[1697098935293, 1697098935386, 1697098935497, 1697098935516, 1697098935536, 1697098935556, 1697098935574, 1697098935654]"
5,5,752,0,[],200,llama-7b,32,1,260.0,1,2,H100,1697098935256,1697098935516,120,39,3,"[61, 160, 20, 19]","[1697098935317, 1697098935477, 1697098935497, 1697098935516]"
6,6,718,0,[],200,llama-7b,32,1,222.0,1,2,H100,1697098935256,1697098935478,120,13,1,"[43, 178]","[1697098935299, 1697098935477]"
7,7,672,0,[],200,llama-7b,32,1,696.0,1,2,H100,1697098935256,1697098935952,120,93,20,"[13, 102, 15, 111, 19, 20, 20, 18, 80, 22, 19, 20, 22, 21, 25, 63, 23, 22, 20, 22, 19]","[1697098935269, 1697098935371, 1697098935386, 1697098935497, 1697098935516, 1697098935536, 1697098935556, 1697098935574, 1697098935654, 1697098935676, 1697098935695, 1697098935715, 1697098935737, 1697098935758, 1697098935783, 1697098935846, 1697098935869, 1697098935891, 1697098935911, 1697098935933, 1697098935952]"
8,8,641,1,[],200,llama-7b,32,1,1569.0,1,2,H100,1697098935479,1697098937048,120,16,50,"[18, 135, 22, 22, 19, 20, 22, 21, 25, 63, 23, 23, 19, 22, 19, 19, 77, 17, 18, 19, 77, 22, 19, 21, 19, 19, 19, 19, 56, 25, 20, 20, 20, 22, 22, 19, 88, 20, 20, 20, 74, 23, 29, 21, 19, 22, 21, 100, 24, 23, 22]","[1697098935497, 1697098935632, 1697098935654, 1697098935676, 1697098935695, 1697098935715, 1697098935737, 1697098935758, 1697098935783, 1697098935846, 1697098935869, 1697098935892, 1697098935911, 1697098935933, 1697098935952, 1697098935971, 1697098936048, 1697098936065, 1697098936083, 1697098936102, 1697098936179, 1697098936201, 1697098936220, 1697098936241, 1697098936260, 1697098936279, 1697098936298, 1697098936317, 1697098936373, 1697098936398, 1697098936418, 1697098936438, 1697098936458, 1697098936480, 1697098936502, 1697098936521, 1697098936609, 1697098936629, 1697098936649, 1697098936669, 1697098936743, 1697098936766, 1697098936795, 1697098936816, 1697098936835, 1697098936857, 1697098936878, 1697098936978, 1697098937002, 1697098937025, 1697098937047]"
9,9,753,0,[],200,llama-7b,32,1,715.0,1,2,H100,1697098935256,1697098935971,120,83,20,"[55, 166, 20, 19, 20, 20, 18, 80, 22, 19, 20, 22, 21, 25, 63, 23, 22, 20, 22, 19, 19]","[1697098935311, 1697098935477, 1697098935497, 1697098935516, 1697098935536, 1697098935556, 1697098935574, 1697098935654, 1697098935676, 1697098935695, 1697098935715, 1697098935737, 1697098935758, 1697098935783, 1697098935846, 1697098935869, 1697098935891, 1697098935911, 1697098935933, 1697098935952, 1697098935971]"
