,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,158,0,[],200,llama-7b,4,1,525.0,1,4,A100,1697550277775,1697550278300,120,85,20,"[9, 171, 17, 24, 19, 17, 17, 17, 16, 17, 18, 16, 16, 22, 16, 16, 17, 15, 30, 17, 18]","[1697550277784, 1697550277955, 1697550277972, 1697550277996, 1697550278015, 1697550278032, 1697550278049, 1697550278066, 1697550278082, 1697550278099, 1697550278117, 1697550278133, 1697550278149, 1697550278171, 1697550278187, 1697550278203, 1697550278220, 1697550278235, 1697550278265, 1697550278282, 1697550278300]"
1,1,879,0,[],200,llama-7b,4,1,1219.0,1,4,A100,1697550277773,1697550278992,120,39,55,"[6, 176, 18, 23, 19, 17, 17, 17, 17, 16, 18, 16, 16, 22, 16, 16, 16, 16, 30, 17, 18, 46, 59, 16, 15, 15, 38, 16, 16, 15, 16, 15, 16, 15, 16, 16, 40, 15, 16, 17, 15, 16, 16, 16, 16, 15, 16, 38, 15, 16, 16, 16, 15, 16, 16, 16]","[1697550277779, 1697550277955, 1697550277973, 1697550277996, 1697550278015, 1697550278032, 1697550278049, 1697550278066, 1697550278083, 1697550278099, 1697550278117, 1697550278133, 1697550278149, 1697550278171, 1697550278187, 1697550278203, 1697550278219, 1697550278235, 1697550278265, 1697550278282, 1697550278300, 1697550278346, 1697550278405, 1697550278421, 1697550278436, 1697550278451, 1697550278489, 1697550278505, 1697550278521, 1697550278536, 1697550278552, 1697550278567, 1697550278583, 1697550278598, 1697550278614, 1697550278630, 1697550278670, 1697550278685, 1697550278701, 1697550278718, 1697550278733, 1697550278749, 1697550278765, 1697550278781, 1697550278797, 1697550278812, 1697550278828, 1697550278866, 1697550278881, 1697550278897, 1697550278913, 1697550278929, 1697550278944, 1697550278960, 1697550278976, 1697550278992]"
2,2,563,0,[],200,llama-7b,4,1,492.0,1,4,A100,1697550277773,1697550278265,120,874,18,"[11, 171, 18, 23, 19, 17, 17, 17, 17, 16, 18, 16, 16, 22, 16, 16, 16, 16, 30]","[1697550277784, 1697550277955, 1697550277973, 1697550277996, 1697550278015, 1697550278032, 1697550278049, 1697550278066, 1697550278083, 1697550278099, 1697550278117, 1697550278133, 1697550278149, 1697550278171, 1697550278187, 1697550278203, 1697550278219, 1697550278235, 1697550278265]"
3,3,672,0,[],200,llama-7b,4,1,527.0,1,4,A100,1697550277773,1697550278300,120,93,20,"[6, 42, 152, 23, 19, 17, 17, 17, 17, 16, 18, 16, 16, 22, 16, 16, 16, 16, 30, 17, 18]","[1697550277779, 1697550277821, 1697550277973, 1697550277996, 1697550278015, 1697550278032, 1697550278049, 1697550278066, 1697550278083, 1697550278099, 1697550278117, 1697550278133, 1697550278149, 1697550278171, 1697550278187, 1697550278203, 1697550278219, 1697550278235, 1697550278265, 1697550278282, 1697550278300]"
4,4,748,1,[],200,llama-7b,4,1,331.0,1,4,A100,1697550278268,1697550278599,120,182,14,"[17, 61, 59, 16, 15, 15, 38, 16, 16, 15, 16, 15, 16, 15]","[1697550278285, 1697550278346, 1697550278405, 1697550278421, 1697550278436, 1697550278451, 1697550278489, 1697550278505, 1697550278521, 1697550278536, 1697550278552, 1697550278567, 1697550278583, 1697550278598]"
5,5,335,1,[],200,llama-7b,4,1,1362.0,1,4,A100,1697550278303,1697550279665,120,58,62,"[7, 79, 16, 16, 15, 15, 38, 16, 16, 15, 16, 15, 16, 15, 16, 15, 41, 15, 16, 16, 16, 16, 16, 16, 16, 15, 16, 38, 16, 15, 16, 16, 15, 16, 16, 16, 15, 81, 16, 36, 15, 74, 16, 42, 16, 16, 15, 40, 15, 16, 15, 37, 16, 15, 16, 50, 16, 15, 16, 16, 16, 16, 15]","[1697550278310, 1697550278389, 1697550278405, 1697550278421, 1697550278436, 1697550278451, 1697550278489, 1697550278505, 1697550278521, 1697550278536, 1697550278552, 1697550278567, 1697550278583, 1697550278598, 1697550278614, 1697550278629, 1697550278670, 1697550278685, 1697550278701, 1697550278717, 1697550278733, 1697550278749, 1697550278765, 1697550278781, 1697550278797, 1697550278812, 1697550278828, 1697550278866, 1697550278882, 1697550278897, 1697550278913, 1697550278929, 1697550278944, 1697550278960, 1697550278976, 1697550278992, 1697550279007, 1697550279088, 1697550279104, 1697550279140, 1697550279155, 1697550279229, 1697550279245, 1697550279287, 1697550279303, 1697550279319, 1697550279334, 1697550279374, 1697550279389, 1697550279405, 1697550279420, 1697550279457, 1697550279473, 1697550279488, 1697550279504, 1697550279554, 1697550279570, 1697550279585, 1697550279601, 1697550279617, 1697550279633, 1697550279649, 1697550279664]"
6,6,5,2,[],200,llama-7b,4,1,374.0,1,4,A100,1697550278602,1697550278976,120,84,20,"[18, 34, 16, 16, 15, 17, 15, 16, 16, 16, 16, 15, 16, 38, 15, 16, 16, 16, 15, 16, 16]","[1697550278620, 1697550278654, 1697550278670, 1697550278686, 1697550278701, 1697550278718, 1697550278733, 1697550278749, 1697550278765, 1697550278781, 1697550278797, 1697550278812, 1697550278828, 1697550278866, 1697550278881, 1697550278897, 1697550278913, 1697550278929, 1697550278944, 1697550278960, 1697550278976]"
7,7,227,1,[],200,llama-7b,4,1,701.0,1,4,A100,1697550278995,1697550279696,120,364,25,"[17, 201, 16, 16, 42, 16, 16, 15, 40, 15, 16, 15, 37, 16, 15, 15, 51, 16, 15, 16, 16, 16, 16, 15, 16, 16]","[1697550279012, 1697550279213, 1697550279229, 1697550279245, 1697550279287, 1697550279303, 1697550279319, 1697550279334, 1697550279374, 1697550279389, 1697550279405, 1697550279420, 1697550279457, 1697550279473, 1697550279488, 1697550279503, 1697550279554, 1697550279570, 1697550279585, 1697550279601, 1697550279617, 1697550279633, 1697550279649, 1697550279664, 1697550279680, 1697550279696]"
8,8,190,3,[],200,llama-7b,4,1,340.0,1,4,A100,1697550278979,1697550279319,120,335,10,"[18, 76, 15, 16, 36, 15, 74, 16, 42, 16, 16]","[1697550278997, 1697550279073, 1697550279088, 1697550279104, 1697550279140, 1697550279155, 1697550279229, 1697550279245, 1697550279287, 1697550279303, 1697550279319]"
9,9,491,4,[],200,llama-7b,4,1,120.0,1,4,A100,1697550279322,1697550279442,120,14,1,"[17, 103]","[1697550279339, 1697550279442]"
