,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,778,0,[],200,llama-7b,32,1,10290.0,1.0,2,T4,1697465626669,1697465636959.0,120,16.0,50.0,"[65, 1935, 94, 71, 84, 70, 84, 543, 80, 90, 77, 92, 74, 92, 510, 218, 91, 77, 77, 88, 74, 528, 82, 58, 554, 88, 84, 71, 84, 75, 346, 74, 74, 87, 74, 86, 75, 73, 561, 76, 92, 74, 73, 85, 826, 82, 219, 98, 93, 86, 826]","[1697465626734, 1697465628669, 1697465628763, 1697465628834, 1697465628918, 1697465628988, 1697465629072, 1697465629615, 1697465629695, 1697465629785, 1697465629862, 1697465629954, 1697465630028, 1697465630120, 1697465630630, 1697465630848, 1697465630939, 1697465631016, 1697465631093, 1697465631181, 1697465631255, 1697465631783, 1697465631865, 1697465631923, 1697465632477, 1697465632565, 1697465632649, 1697465632720, 1697465632804, 1697465632879, 1697465633225, 1697465633299, 1697465633373, 1697465633460, 1697465633534, 1697465633620, 1697465633695, 1697465633768, 1697465634329, 1697465634405, 1697465634497, 1697465634571, 1697465634644, 1697465634729, 1697465635555, 1697465635637, 1697465635856, 1697465635954, 1697465636047, 1697465636133, 1697465636959]"
1,1,921,0,[],200,llama-7b,32,1,2000.0,1.0,2,T4,1697465626669,1697465628669.0,120,31.0,1.0,"[74, 1926]","[1697465626743, 1697465628669]"
2,2,231,0,[],200,llama-7b,32,1,2000.0,1.0,2,T4,1697465626669,1697465628669.0,120,13.0,1.0,"[89, 1911]","[1697465626758, 1697465628669]"
3,3,879,0,[],200,llama-7b,32,1,10733.0,1.0,2,T4,1697465626669,1697465637402.0,120,39.0,55.0,"[79, 1921, 94, 71, 84, 70, 84, 544, 79, 90, 77, 92, 74, 92, 510, 218, 91, 76, 78, 88, 74, 528, 82, 58, 554, 88, 84, 71, 84, 75, 346, 74, 74, 87, 74, 85, 76, 73, 561, 77, 91, 73, 74, 85, 826, 83, 218, 98, 93, 86, 826, 97, 78, 95, 90, 83]","[1697465626748, 1697465628669, 1697465628763, 1697465628834, 1697465628918, 1697465628988, 1697465629072, 1697465629616, 1697465629695, 1697465629785, 1697465629862, 1697465629954, 1697465630028, 1697465630120, 1697465630630, 1697465630848, 1697465630939, 1697465631015, 1697465631093, 1697465631181, 1697465631255, 1697465631783, 1697465631865, 1697465631923, 1697465632477, 1697465632565, 1697465632649, 1697465632720, 1697465632804, 1697465632879, 1697465633225, 1697465633299, 1697465633373, 1697465633460, 1697465633534, 1697465633619, 1697465633695, 1697465633768, 1697465634329, 1697465634406, 1697465634497, 1697465634570, 1697465634644, 1697465634729, 1697465635555, 1697465635638, 1697465635856, 1697465635954, 1697465636047, 1697465636133, 1697465636959, 1697465637056, 1697465637134, 1697465637229, 1697465637319, 1697465637402]"
4,4,394,0,[],200,llama-7b,32,1,2000.0,1.0,2,T4,1697465626669,1697465628669.0,120,11.0,1.0,"[55, 1945]","[1697465626724, 1697465628669]"
5,5,39,0,[],200,llama-7b,32,1,2000.0,1.0,2,T4,1697465626669,1697465628669.0,120,8.0,1.0,"[60, 1940]","[1697465626729, 1697465628669]"
6,6,698,0,[],200,llama-7b,32,1,2403.0,1.0,2,T4,1697465626669,1697465629072.0,120,182.0,6.0,"[69, 1931, 94, 71, 84, 70, 84]","[1697465626738, 1697465628669, 1697465628763, 1697465628834, 1697465628918, 1697465628988, 1697465629072]"
7,7,343,0,[],200,llama-7b,32,1,4587.0,1.0,2,T4,1697465626669,1697465631256.0,120,84.0,20.0,"[79, 1921, 94, 71, 84, 70, 84, 543, 80, 90, 77, 92, 75, 91, 510, 219, 90, 77, 77, 88, 75]","[1697465626748, 1697465628669, 1697465628763, 1697465628834, 1697465628918, 1697465628988, 1697465629072, 1697465629615, 1697465629695, 1697465629785, 1697465629862, 1697465629954, 1697465630029, 1697465630120, 1697465630630, 1697465630849, 1697465630939, 1697465631016, 1697465631093, 1697465631181, 1697465631256]"
8,8,753,0,[],200,llama-7b,32,1,4587.0,1.0,2,T4,1697465626668,1697465631255.0,120,83.0,20.0,"[41, 1960, 94, 71, 84, 70, 84, 543, 80, 90, 76, 93, 75, 91, 510, 219, 90, 76, 78, 88, 74]","[1697465626709, 1697465628669, 1697465628763, 1697465628834, 1697465628918, 1697465628988, 1697465629072, 1697465629615, 1697465629695, 1697465629785, 1697465629861, 1697465629954, 1697465630029, 1697465630120, 1697465630630, 1697465630849, 1697465630939, 1697465631015, 1697465631093, 1697465631181, 1697465631255]"
9,9,427,0,[],200,llama-7b,32,1,2320.0,1.0,2,T4,1697465626668,1697465628988.0,120,58.0,5.0,"[26, 1975, 94, 71, 84, 70]","[1697465626694, 1697465628669, 1697465628763, 1697465628834, 1697465628918, 1697465628988]"
