,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,879,0,[],200,EleutherAI/gpt-neox-20b,1,1,927.0,1,4,H100,1697106591656,1697106592583,120,39,55,"[8, 127, 15, 15, 14, 15, 14, 14, 15, 15, 14, 15, 16, 15, 15, 14, 14, 14, 17, 17, 14, 15, 15, 15, 14, 15, 14, 14, 15, 14, 14, 15, 14, 15, 15, 15, 14, 14, 15, 14, 14, 20, 15, 17, 14, 15, 14, 19, 18, 14, 15, 14, 15, 15, 15]","[1697106591664, 1697106591791, 1697106591806, 1697106591821, 1697106591835, 1697106591850, 1697106591864, 1697106591878, 1697106591893, 1697106591908, 1697106591922, 1697106591937, 1697106591953, 1697106591968, 1697106591983, 1697106591997, 1697106592011, 1697106592025, 1697106592042, 1697106592059, 1697106592073, 1697106592088, 1697106592103, 1697106592118, 1697106592132, 1697106592147, 1697106592161, 1697106592175, 1697106592190, 1697106592204, 1697106592218, 1697106592233, 1697106592247, 1697106592262, 1697106592277, 1697106592292, 1697106592306, 1697106592320, 1697106592335, 1697106592349, 1697106592363, 1697106592383, 1697106592398, 1697106592415, 1697106592429, 1697106592444, 1697106592458, 1697106592477, 1697106592495, 1697106592509, 1697106592524, 1697106592538, 1697106592553, 1697106592568, 1697106592583]"
1,562,1,[],200,EleutherAI/gpt-neox-20b,1,1,603.0,1,4,H100,1697106592584,1697106593187,120,67,39,"[8, 62, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 14, 15, 14]","[1697106592592, 1697106592654, 1697106592669, 1697106592683, 1697106592697, 1697106592712, 1697106592726, 1697106592741, 1697106592755, 1697106592769, 1697106592784, 1697106592798, 1697106592813, 1697106592827, 1697106592842, 1697106592856, 1697106592870, 1697106592885, 1697106592899, 1697106592913, 1697106592928, 1697106592942, 1697106592957, 1697106592971, 1697106592985, 1697106593000, 1697106593014, 1697106593029, 1697106593043, 1697106593058, 1697106593072, 1697106593087, 1697106593101, 1697106593115, 1697106593130, 1697106593144, 1697106593158, 1697106593173, 1697106593187]"
2,156,2,[],200,EleutherAI/gpt-neox-20b,1,1,392.0,1,4,H100,1697106593188,1697106593580,120,86,20,"[6, 101, 14, 14, 15, 14, 14, 23, 20, 15, 14, 15, 14, 21, 20, 14, 15, 14, 14, 15]","[1697106593194, 1697106593295, 1697106593309, 1697106593323, 1697106593338, 1697106593352, 1697106593366, 1697106593389, 1697106593409, 1697106593424, 1697106593438, 1697106593453, 1697106593467, 1697106593488, 1697106593508, 1697106593522, 1697106593537, 1697106593551, 1697106593565, 1697106593580]"
3,669,3,[],200,EleutherAI/gpt-neox-20b,1,1,303.0,1,4,H100,1697106593581,1697106593884,120,83,20,"[5, 37, 14, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 17, 14]","[1697106593586, 1697106593623, 1697106593637, 1697106593652, 1697106593666, 1697106593680, 1697106593695, 1697106593709, 1697106593724, 1697106593738, 1697106593752, 1697106593767, 1697106593781, 1697106593796, 1697106593810, 1697106593824, 1697106593839, 1697106593853, 1697106593870, 1697106593884]"
4,227,4,[],200,EleutherAI/gpt-neox-20b,1,1,370.0,1,4,H100,1697106593885,1697106594255,120,364,25,"[5, 38, 14, 15, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 14]","[1697106593890, 1697106593928, 1697106593942, 1697106593957, 1697106593971, 1697106593985, 1697106594000, 1697106594014, 1697106594028, 1697106594042, 1697106594057, 1697106594071, 1697106594085, 1697106594099, 1697106594113, 1697106594127, 1697106594142, 1697106594156, 1697106594170, 1697106594184, 1697106594199, 1697106594213, 1697106594227, 1697106594241, 1697106594255]"
5,747,5,[],200,EleutherAI/gpt-neox-20b,1,1,557.0,1,4,H100,1697106594256,1697106594813,120,140,36,"[5, 36, 14, 14, 14, 14, 15, 23, 22, 14, 15, 14, 14, 21, 21, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 15, 15, 15, 14, 14, 15, 14, 14, 14, 15, 14]","[1697106594261, 1697106594297, 1697106594311, 1697106594325, 1697106594339, 1697106594353, 1697106594368, 1697106594391, 1697106594413, 1697106594427, 1697106594442, 1697106594456, 1697106594470, 1697106594491, 1697106594512, 1697106594526, 1697106594540, 1697106594554, 1697106594569, 1697106594583, 1697106594597, 1697106594611, 1697106594626, 1697106594640, 1697106594654, 1697106594669, 1697106594684, 1697106594699, 1697106594713, 1697106594727, 1697106594742, 1697106594756, 1697106594770, 1697106594784, 1697106594799, 1697106594813]"
6,333,6,[],200,EleutherAI/gpt-neox-20b,1,1,179.0,1,4,H100,1697106594814,1697106594993,120,563,11,"[5, 47, 14, 14, 14, 14, 14, 15, 14, 14, 14]","[1697106594819, 1697106594866, 1697106594880, 1697106594894, 1697106594908, 1697106594922, 1697106594936, 1697106594951, 1697106594965, 1697106594979, 1697106594993]"
7,854,7,[],200,EleutherAI/gpt-neox-20b,1,1,442.0,1,4,H100,1697106594994,1697106595436,120,67,29,"[5, 35, 15, 14, 14, 14, 14, 15, 14, 15, 15, 14, 15, 14, 14, 14, 14, 14, 15, 14, 14, 14, 15, 14, 14, 14, 23, 22, 14]","[1697106594999, 1697106595034, 1697106595049, 1697106595063, 1697106595077, 1697106595091, 1697106595105, 1697106595120, 1697106595134, 1697106595149, 1697106595164, 1697106595178, 1697106595193, 1697106595207, 1697106595221, 1697106595235, 1697106595249, 1697106595263, 1697106595278, 1697106595292, 1697106595306, 1697106595320, 1697106595335, 1697106595349, 1697106595363, 1697106595377, 1697106595400, 1697106595422, 1697106595436]"
8,419,8,[],200,EleutherAI/gpt-neox-20b,1,1,313.0,1,4,H100,1697106595437,1697106595750,120,88,20,"[5, 35, 22, 20, 14, 16, 14, 14, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14]","[1697106595442, 1697106595477, 1697106595499, 1697106595519, 1697106595533, 1697106595549, 1697106595563, 1697106595577, 1697106595592, 1697106595606, 1697106595620, 1697106595635, 1697106595649, 1697106595664, 1697106595678, 1697106595692, 1697106595707, 1697106595721, 1697106595736, 1697106595750]"
9,4,9,[],200,EleutherAI/gpt-neox-20b,1,1,301.0,1,4,H100,1697106595751,1697106596052,120,89,20,"[5, 35, 15, 14, 16, 14, 14, 15, 14, 15, 14, 14, 15, 14, 15, 15, 14, 14, 15, 14]","[1697106595756, 1697106595791, 1697106595806, 1697106595820, 1697106595836, 1697106595850, 1697106595864, 1697106595879, 1697106595893, 1697106595908, 1697106595922, 1697106595936, 1697106595951, 1697106595965, 1697106595980, 1697106595995, 1697106596009, 1697106596023, 1697106596038, 1697106596052]"
