,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,879,0,[],200,llama-7b,8,1,1000.0,1,1,H100,1697097454435,1697097455435,120,39,55,"[8, 37, 55, 12, 12, 54, 13, 13, 13, 13, 14, 12, 12, 30, 13, 12, 13, 14, 13, 12, 11, 33, 10, 38, 11, 10, 10, 11, 10, 36, 11, 11, 11, 11, 10, 28, 11, 10, 64, 12, 10, 46, 11, 45, 11, 12, 11, 12, 11, 11, 11, 29, 11, 12, 11, 11]","[1697097454443, 1697097454480, 1697097454535, 1697097454547, 1697097454559, 1697097454613, 1697097454626, 1697097454639, 1697097454652, 1697097454665, 1697097454679, 1697097454691, 1697097454703, 1697097454733, 1697097454746, 1697097454758, 1697097454771, 1697097454785, 1697097454798, 1697097454810, 1697097454821, 1697097454854, 1697097454864, 1697097454902, 1697097454913, 1697097454923, 1697097454933, 1697097454944, 1697097454954, 1697097454990, 1697097455001, 1697097455012, 1697097455023, 1697097455034, 1697097455044, 1697097455072, 1697097455083, 1697097455093, 1697097455157, 1697097455169, 1697097455179, 1697097455225, 1697097455236, 1697097455281, 1697097455292, 1697097455304, 1697097455315, 1697097455327, 1697097455338, 1697097455349, 1697097455360, 1697097455389, 1697097455400, 1697097455412, 1697097455423, 1697097455434]"
1,1,339,0,[],200,llama-7b,8,1,385.0,1,1,H100,1697097454436,1697097454821,120,87,20,"[12, 73, 14, 12, 12, 54, 13, 13, 13, 13, 14, 12, 12, 30, 13, 12, 13, 14, 13, 12, 11]","[1697097454448, 1697097454521, 1697097454535, 1697097454547, 1697097454559, 1697097454613, 1697097454626, 1697097454639, 1697097454652, 1697097454665, 1697097454679, 1697097454691, 1697097454703, 1697097454733, 1697097454746, 1697097454758, 1697097454771, 1697097454785, 1697097454798, 1697097454810, 1697097454821]"
2,2,231,0,[],200,llama-7b,8,1,85.0,1,1,H100,1697097454436,1697097454521,120,13,1,"[18, 67]","[1697097454454, 1697097454521]"
3,3,158,0,[],200,llama-7b,8,1,385.0,1,1,H100,1697097454436,1697097454821,120,85,20,"[18, 67, 14, 12, 12, 54, 13, 13, 13, 13, 14, 12, 12, 30, 13, 12, 13, 14, 13, 12, 11]","[1697097454454, 1697097454521, 1697097454535, 1697097454547, 1697097454559, 1697097454613, 1697097454626, 1697097454639, 1697097454652, 1697097454665, 1697097454679, 1697097454691, 1697097454703, 1697097454733, 1697097454746, 1697097454758, 1697097454771, 1697097454785, 1697097454798, 1697097454810, 1697097454821]"
4,4,563,0,[],200,llama-7b,8,1,362.0,1,1,H100,1697097454436,1697097454798,120,874,18,"[7, 37, 55, 12, 12, 54, 13, 13, 13, 13, 14, 12, 12, 30, 13, 12, 13, 14, 13]","[1697097454443, 1697097454480, 1697097454535, 1697097454547, 1697097454559, 1697097454613, 1697097454626, 1697097454639, 1697097454652, 1697097454665, 1697097454679, 1697097454691, 1697097454703, 1697097454733, 1697097454746, 1697097454758, 1697097454771, 1697097454785, 1697097454798]"
5,5,752,0,[],200,llama-7b,8,1,111.0,1,1,H100,1697097454436,1697097454547,120,39,3,"[13, 72, 14, 12]","[1697097454449, 1697097454521, 1697097454535, 1697097454547]"
6,6,194,1,[],200,llama-7b,8,1,262.0,1,1,H100,1697097454548,1697097454810,120,335,16,"[6, 45, 14, 13, 13, 13, 13, 14, 12, 12, 30, 13, 12, 13, 14, 13, 12]","[1697097454554, 1697097454599, 1697097454613, 1697097454626, 1697097454639, 1697097454652, 1697097454665, 1697097454679, 1697097454691, 1697097454703, 1697097454733, 1697097454746, 1697097454758, 1697097454771, 1697097454785, 1697097454798, 1697097454810]"
7,7,601,1,[],200,llama-7b,8,1,380.0,1,1,H100,1697097454522,1697097454902,120,83,20,"[6, 71, 14, 13, 13, 13, 13, 14, 12, 12, 30, 13, 12, 13, 14, 13, 12, 11, 33, 10, 38]","[1697097454528, 1697097454599, 1697097454613, 1697097454626, 1697097454639, 1697097454652, 1697097454665, 1697097454679, 1697097454691, 1697097454703, 1697097454733, 1697097454746, 1697097454758, 1697097454771, 1697097454785, 1697097454798, 1697097454810, 1697097454821, 1697097454854, 1697097454864, 1697097454902]"
8,8,861,0,[],200,llama-7b,8,1,85.0,1,1,H100,1697097454436,1697097454521,120,10,1,"[24, 61]","[1697097454460, 1697097454521]"
9,9,710,1,[],200,llama-7b,8,1,68.0,1,1,H100,1697097454822,1697097454890,120,14,1,"[12, 56]","[1697097454834, 1697097454890]"
