,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,752,0,[],200,google/flan-t5-xxl,16,1,2342.0,1.0,4,V100,1697029883557,1697029885899.0,120,39.0,3.0,"[31, 2203, 64, 44]","[1697029883588, 1697029885791, 1697029885855, 1697029885899]"
1,339,0,[],200,google/flan-t5-xxl,16,1,3675.0,1.0,4,V100,1697029883557,1697029887232.0,120,87.0,20.0,"[55, 2179, 63, 45, 48, 627, 43, 34, 37, 36, 36, 35, 36, 135, 36, 36, 41, 37, 36, 43, 36]","[1697029883612, 1697029885791, 1697029885854, 1697029885899, 1697029885947, 1697029886574, 1697029886617, 1697029886651, 1697029886688, 1697029886724, 1697029886760, 1697029886795, 1697029886831, 1697029886966, 1697029887002, 1697029887038, 1697029887079, 1697029887116, 1697029887152, 1697029887195, 1697029887231]"
2,609,0,[],200,google/flan-t5-xxl,16,1,3674.0,1.0,4,V100,1697029883558,1697029887232.0,120,88.0,20.0,"[66, 2167, 64, 44, 48, 627, 42, 35, 37, 36, 36, 35, 36, 136, 35, 36, 41, 37, 37, 42, 36]","[1697029883624, 1697029885791, 1697029885855, 1697029885899, 1697029885947, 1697029886574, 1697029886616, 1697029886651, 1697029886688, 1697029886724, 1697029886760, 1697029886795, 1697029886831, 1697029886967, 1697029887002, 1697029887038, 1697029887079, 1697029887116, 1697029887153, 1697029887195, 1697029887231]"
3,536,0,[],200,google/flan-t5-xxl,16,1,3675.0,1.0,4,V100,1697029883557,1697029887232.0,120,83.0,20.0,"[19, 92, 2187, 44, 48, 627, 42, 35, 37, 36, 36, 35, 35, 136, 36, 35, 42, 38, 36, 42, 36]","[1697029883576, 1697029883668, 1697029885855, 1697029885899, 1697029885947, 1697029886574, 1697029886616, 1697029886651, 1697029886688, 1697029886724, 1697029886760, 1697029886795, 1697029886830, 1697029886966, 1697029887002, 1697029887037, 1697029887079, 1697029887117, 1697029887153, 1697029887195, 1697029887231]"
4,158,0,[],200,google/flan-t5-xxl,16,1,3675.0,1.0,4,V100,1697029883557,1697029887232.0,120,85.0,20.0,"[28, 2206, 63, 45, 48, 627, 42, 35, 37, 36, 36, 35, 36, 135, 36, 36, 41, 38, 36, 42, 36]","[1697029883585, 1697029885791, 1697029885854, 1697029885899, 1697029885947, 1697029886574, 1697029886616, 1697029886651, 1697029886688, 1697029886724, 1697029886760, 1697029886795, 1697029886831, 1697029886966, 1697029887002, 1697029887038, 1697029887079, 1697029887117, 1697029887153, 1697029887195, 1697029887231]"
5,563,0,[],200,google/flan-t5-xxl,16,1,3595.0,1.0,4,V100,1697029883558,1697029887153.0,120,874.0,18.0,"[63, 2170, 64, 44, 48, 627, 42, 35, 37, 36, 36, 35, 36, 135, 36, 36, 41, 38, 36]","[1697029883621, 1697029885791, 1697029885855, 1697029885899, 1697029885947, 1697029886574, 1697029886616, 1697029886651, 1697029886688, 1697029886724, 1697029886760, 1697029886795, 1697029886831, 1697029886966, 1697029887002, 1697029887038, 1697029887079, 1697029887117, 1697029887153]"
6,231,0,[],200,google/flan-t5-xxl,16,1,3363.0,1.0,4,V100,1697029883559,1697029886922.0,120,13.0,1.0,"[83, 3280]","[1697029883642, 1697029886922]"
7,427,0,[],200,google/flan-t5-xxl,16,1,3017.0,1.0,4,V100,1697029883557,1697029886574.0,120,58.0,5.0,"[37, 2197, 63, 45, 48, 627]","[1697029883594, 1697029885791, 1697029885854, 1697029885899, 1697029885947, 1697029886574]"
8,13,0,[],200,google/flan-t5-xxl,16,1,3674.0,1.0,4,V100,1697029883557,1697029887231.0,120,90.0,20.0,"[41, 2193, 63, 45, 48, 627, 42, 35, 37, 36, 35, 36, 35, 136, 36, 35, 42, 37, 37, 42, 36]","[1697029883598, 1697029885791, 1697029885854, 1697029885899, 1697029885947, 1697029886574, 1697029886616, 1697029886651, 1697029886688, 1697029886724, 1697029886759, 1697029886795, 1697029886830, 1697029886966, 1697029887002, 1697029887037, 1697029887079, 1697029887116, 1697029887153, 1697029887195, 1697029887231]"
9,394,0,[],200,google/flan-t5-xxl,16,1,2973.0,1.0,4,V100,1697029883559,1697029886532.0,120,11.0,1.0,"[70, 2903]","[1697029883629, 1697029886532]"
10,879,0,[],200,google/flan-t5-xxl,16,1,7000.0,1.0,4,V100,1697029883558,1697029890558.0,120,39.0,55.0,"[45, 2188, 63, 45, 48, 627, 42, 35, 37, 36, 35, 36, 36, 135, 36, 35, 42, 37, 37, 42, 36, 866, 427, 36, 37, 37, 36, 37, 37, 36, 133, 35, 41, 34, 35, 43, 161, 42, 46, 35, 42, 414, 36, 44, 42, 42, 35, 35, 57, 149, 52, 44, 35, 51, 44, 51]","[1697029883603, 1697029885791, 1697029885854, 1697029885899, 1697029885947, 1697029886574, 1697029886616, 1697029886651, 1697029886688, 1697029886724, 1697029886759, 1697029886795, 1697029886831, 1697029886966, 1697029887002, 1697029887037, 1697029887079, 1697029887116, 1697029887153, 1697029887195, 1697029887231, 1697029888097, 1697029888524, 1697029888560, 1697029888597, 1697029888634, 1697029888670, 1697029888707, 1697029888744, 1697029888780, 1697029888913, 1697029888948, 1697029888989, 1697029889023, 1697029889058, 1697029889101, 1697029889262, 1697029889304, 1697029889350, 1697029889385, 1697029889427, 1697029889841, 1697029889877, 1697029889921, 1697029889963, 1697029890005, 1697029890040, 1697029890075, 1697029890132, 1697029890281, 1697029890333, 1697029890377, 1697029890412, 1697029890463, 1697029890507, 1697029890558]"
11,159,1,[],200,google/flan-t5-xxl,16,1,1126.0,1.0,4,V100,1697029886925,1697029888051.0,120,31.0,1.0,"[17, 1109]","[1697029886942, 1697029888051]"
12,202,0,[],200,google/flan-t5-xxl,16,1,8490.0,1.0,4,V100,1697029883559,1697029892049.0,120,874.0,72.0,"[79, 2894, 42, 42, 35, 37, 36, 36, 35, 36, 135, 36, 35, 42, 37, 37, 42, 36, 865, 428, 36, 38, 36, 37, 36, 37, 36, 133, 35, 41, 34, 35, 43, 161, 42, 46, 35, 41, 415, 36, 44, 42, 42, 35, 35, 57, 149, 52, 44, 35, 51, 44, 51, 212, 35, 35, 36, 44, 35, 35, 35, 34, 108, 35, 35, 40, 34, 380, 35, 40, 41, 34, 207]","[1697029883638, 1697029886532, 1697029886574, 1697029886616, 1697029886651, 1697029886688, 1697029886724, 1697029886760, 1697029886795, 1697029886831, 1697029886966, 1697029887002, 1697029887037, 1697029887079, 1697029887116, 1697029887153, 1697029887195, 1697029887231, 1697029888096, 1697029888524, 1697029888560, 1697029888598, 1697029888634, 1697029888671, 1697029888707, 1697029888744, 1697029888780, 1697029888913, 1697029888948, 1697029888989, 1697029889023, 1697029889058, 1697029889101, 1697029889262, 1697029889304, 1697029889350, 1697029889385, 1697029889426, 1697029889841, 1697029889877, 1697029889921, 1697029889963, 1697029890005, 1697029890040, 1697029890075, 1697029890132, 1697029890281, 1697029890333, 1697029890377, 1697029890412, 1697029890463, 1697029890507, 1697029890558, 1697029890770, 1697029890805, 1697029890840, 1697029890876, 1697029890920, 1697029890955, 1697029890990, 1697029891025, 1697029891059, 1697029891167, 1697029891202, 1697029891237, 1697029891277, 1697029891311, 1697029891691, 1697029891726, 1697029891766, 1697029891807, 1697029891841, 1697029892048]"
13,61,2,[],200,google/flan-t5-xxl,16,1,816.0,1.0,4,V100,1697029888054,1697029888870.0,120,9.0,1.0,"[14, 802]","[1697029888068, 1697029888870]"
14,355,1,[],200,google/flan-t5-xxl,16,1,2808.0,1.0,4,V100,1697029886577,1697029889385.0,120,90.0,20.0,"[14, 1460, 46, 427, 37, 36, 37, 37, 36, 37, 36, 133, 35, 41, 34, 35, 43, 161, 42, 46, 35]","[1697029886591, 1697029888051, 1697029888097, 1697029888524, 1697029888561, 1697029888597, 1697029888634, 1697029888671, 1697029888707, 1697029888744, 1697029888780, 1697029888913, 1697029888948, 1697029888989, 1697029889023, 1697029889058, 1697029889101, 1697029889262, 1697029889304, 1697029889350, 1697029889385]"
15,920,3,[],200,google/flan-t5-xxl,16,1,1049.0,1.0,4,V100,1697029888872,1697029889921.0,120,96.0,4.0,"[15, 914, 40, 36, 44]","[1697029888887, 1697029889801, 1697029889841, 1697029889877, 1697029889921]"
16,682,1,[],200,google/flan-t5-xxl,16,1,5408.0,1.0,4,V100,1697029885903,1697029891311.0,120,244.0,50.0,"[16, 2132, 46, 427, 37, 37, 36, 37, 36, 37, 36, 133, 35, 41, 34, 35, 43, 161, 43, 45, 35, 42, 414, 36, 44, 42, 42, 35, 35, 57, 149, 52, 44, 35, 51, 44, 51, 212, 36, 34, 36, 44, 36, 34, 35, 34, 108, 35, 35, 40, 34]","[1697029885919, 1697029888051, 1697029888097, 1697029888524, 1697029888561, 1697029888598, 1697029888634, 1697029888671, 1697029888707, 1697029888744, 1697029888780, 1697029888913, 1697029888948, 1697029888989, 1697029889023, 1697029889058, 1697029889101, 1697029889262, 1697029889305, 1697029889350, 1697029889385, 1697029889427, 1697029889841, 1697029889877, 1697029889921, 1697029889963, 1697029890005, 1697029890040, 1697029890075, 1697029890132, 1697029890281, 1697029890333, 1697029890377, 1697029890412, 1697029890463, 1697029890507, 1697029890558, 1697029890770, 1697029890806, 1697029890840, 1697029890876, 1697029890920, 1697029890956, 1697029890990, 1697029891025, 1697029891059, 1697029891167, 1697029891202, 1697029891237, 1697029891277, 1697029891311]"
17,432,1,[],200,google/flan-t5-xxl,16,1,1633.0,1.0,4,V100,1697029887237,1697029888870.0,120,13.0,1.0,"[48, 1585]","[1697029887285, 1697029888870]"
