,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,672,0,[],200,llama-13b,4,1,380.0,1,2,H100,1697102085894,1697102086274,120,93,20,"[7, 87, 15, 14, 15, 14, 17, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 15, 37]","[1697102085901, 1697102085988, 1697102086003, 1697102086017, 1697102086032, 1697102086046, 1697102086063, 1697102086077, 1697102086092, 1697102086106, 1697102086121, 1697102086135, 1697102086150, 1697102086164, 1697102086179, 1697102086193, 1697102086207, 1697102086222, 1697102086237, 1697102086274]"
1,1,879,0,[],200,llama-13b,4,1,994.0,1,2,H100,1697102085894,1697102086888,120,39,55,"[7, 26, 61, 15, 15, 14, 14, 17, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15, 15, 36, 14, 36, 14, 13, 14, 36, 16, 13, 14, 14, 14, 14, 14, 36, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 36, 14, 14, 14, 15, 14, 14, 14, 48, 15]","[1697102085901, 1697102085927, 1697102085988, 1697102086003, 1697102086018, 1697102086032, 1697102086046, 1697102086063, 1697102086077, 1697102086092, 1697102086106, 1697102086121, 1697102086135, 1697102086150, 1697102086164, 1697102086179, 1697102086193, 1697102086207, 1697102086222, 1697102086237, 1697102086273, 1697102086287, 1697102086323, 1697102086337, 1697102086350, 1697102086364, 1697102086400, 1697102086416, 1697102086429, 1697102086443, 1697102086457, 1697102086471, 1697102086485, 1697102086499, 1697102086535, 1697102086549, 1697102086563, 1697102086577, 1697102086591, 1697102086606, 1697102086620, 1697102086634, 1697102086648, 1697102086662, 1697102086676, 1697102086690, 1697102086726, 1697102086740, 1697102086754, 1697102086768, 1697102086783, 1697102086797, 1697102086811, 1697102086825, 1697102086873, 1697102086888]"
2,2,158,0,[],200,llama-13b,4,1,380.0,1,2,H100,1697102085894,1697102086274,120,85,20,"[13, 66, 16, 14, 15, 14, 14, 17, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 15, 37]","[1697102085907, 1697102085973, 1697102085989, 1697102086003, 1697102086018, 1697102086032, 1697102086046, 1697102086063, 1697102086077, 1697102086092, 1697102086106, 1697102086121, 1697102086135, 1697102086150, 1697102086164, 1697102086178, 1697102086193, 1697102086207, 1697102086222, 1697102086237, 1697102086274]"
3,3,563,0,[],200,llama-13b,4,1,328.0,1,2,H100,1697102085894,1697102086222,120,874,18,"[13, 66, 16, 14, 15, 14, 14, 17, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15]","[1697102085907, 1697102085973, 1697102085989, 1697102086003, 1697102086018, 1697102086032, 1697102086046, 1697102086063, 1697102086077, 1697102086092, 1697102086106, 1697102086121, 1697102086135, 1697102086150, 1697102086164, 1697102086179, 1697102086193, 1697102086207, 1697102086222]"
4,4,857,1,[],200,llama-13b,4,1,35.0,1,2,H100,1697102086275,1697102086310,120,18,1,"[6, 28]","[1697102086281, 1697102086309]"
5,5,88,2,[],200,llama-13b,4,1,366.0,1,2,H100,1697102086310,1697102086676,120,58,20,"[7, 69, 14, 15, 14, 14, 14, 14, 14, 14, 36, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14]","[1697102086317, 1697102086386, 1697102086400, 1697102086415, 1697102086429, 1697102086443, 1697102086457, 1697102086471, 1697102086485, 1697102086499, 1697102086535, 1697102086549, 1697102086563, 1697102086577, 1697102086591, 1697102086606, 1697102086620, 1697102086634, 1697102086648, 1697102086662, 1697102086676]"
6,6,335,1,[],200,llama-13b,4,1,1100.0,1,2,H100,1697102086275,1697102087375,120,58,62,"[6, 28, 14, 14, 13, 14, 36, 15, 14, 14, 14, 14, 14, 14, 36, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 36, 14, 14, 14, 15, 14, 14, 14, 48, 14, 15, 14, 41, 14, 14, 15, 14, 14, 48, 37, 13, 14, 14, 36, 14, 15, 14, 14, 14, 14, 15, 14, 14, 14, 14, 15, 14]","[1697102086281, 1697102086309, 1697102086323, 1697102086337, 1697102086350, 1697102086364, 1697102086400, 1697102086415, 1697102086429, 1697102086443, 1697102086457, 1697102086471, 1697102086485, 1697102086499, 1697102086535, 1697102086549, 1697102086563, 1697102086577, 1697102086591, 1697102086606, 1697102086620, 1697102086634, 1697102086648, 1697102086662, 1697102086676, 1697102086690, 1697102086726, 1697102086740, 1697102086754, 1697102086768, 1697102086783, 1697102086797, 1697102086811, 1697102086825, 1697102086873, 1697102086887, 1697102086902, 1697102086916, 1697102086957, 1697102086971, 1697102086985, 1697102087000, 1697102087014, 1697102087028, 1697102087076, 1697102087113, 1697102087126, 1697102087140, 1697102087154, 1697102087190, 1697102087204, 1697102087219, 1697102087233, 1697102087247, 1697102087261, 1697102087275, 1697102087290, 1697102087304, 1697102087318, 1697102087332, 1697102087346, 1697102087361, 1697102087375]"
7,7,382,3,[],200,llama-13b,4,1,399.0,1,2,H100,1697102086677,1697102087076,120,47,20,"[6, 29, 14, 14, 14, 14, 15, 14, 14, 14, 48, 14, 15, 14, 41, 14, 14, 15, 14, 14, 48]","[1697102086683, 1697102086712, 1697102086726, 1697102086740, 1697102086754, 1697102086768, 1697102086783, 1697102086797, 1697102086811, 1697102086825, 1697102086873, 1697102086887, 1697102086902, 1697102086916, 1697102086957, 1697102086971, 1697102086985, 1697102087000, 1697102087014, 1697102087028, 1697102087076]"
8,8,748,1,[],200,llama-13b,4,1,262.0,1,2,H100,1697102086223,1697102086485,120,182,14,"[7, 44, 13, 36, 14, 13, 14, 36, 15, 14, 14, 14, 14, 14]","[1697102086230, 1697102086274, 1697102086287, 1697102086323, 1697102086337, 1697102086350, 1697102086364, 1697102086400, 1697102086415, 1697102086429, 1697102086443, 1697102086457, 1697102086471, 1697102086485]"
9,9,5,2,[],200,llama-13b,4,1,325.0,1,2,H100,1697102086486,1697102086811,120,84,20,"[7, 28, 14, 14, 14, 14, 14, 15, 14, 14, 14, 14, 14, 14, 36, 14, 14, 14, 15, 14, 14]","[1697102086493, 1697102086521, 1697102086535, 1697102086549, 1697102086563, 1697102086577, 1697102086591, 1697102086606, 1697102086620, 1697102086634, 1697102086648, 1697102086662, 1697102086676, 1697102086690, 1697102086726, 1697102086740, 1697102086754, 1697102086768, 1697102086783, 1697102086797, 1697102086811]"
