,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,231,0,[],200,llama-7b,8,1,604.0,1,2,T4,1697465345565,1697465346169,120,13,1,"[24, 580]","[1697465345589, 1697465346169]"
1,1,879,0,[],200,llama-7b,8,1,4661.0,1,2,T4,1697465345566,1697465350227,120,39,55,"[36, 567, 49, 42, 46, 282, 46, 45, 46, 46, 50, 46, 45, 113, 48, 46, 49, 48, 46, 46, 43, 198, 45, 124, 44, 40, 40, 40, 40, 215, 44, 44, 43, 42, 41, 107, 42, 43, 469, 46, 42, 254, 46, 230, 44, 44, 44, 46, 44, 42, 43, 111, 45, 44, 44, 46]","[1697465345602, 1697465346169, 1697465346218, 1697465346260, 1697465346306, 1697465346588, 1697465346634, 1697465346679, 1697465346725, 1697465346771, 1697465346821, 1697465346867, 1697465346912, 1697465347025, 1697465347073, 1697465347119, 1697465347168, 1697465347216, 1697465347262, 1697465347308, 1697465347351, 1697465347549, 1697465347594, 1697465347718, 1697465347762, 1697465347802, 1697465347842, 1697465347882, 1697465347922, 1697465348137, 1697465348181, 1697465348225, 1697465348268, 1697465348310, 1697465348351, 1697465348458, 1697465348500, 1697465348543, 1697465349012, 1697465349058, 1697465349100, 1697465349354, 1697465349400, 1697465349630, 1697465349674, 1697465349718, 1697465349762, 1697465349808, 1697465349852, 1697465349894, 1697465349937, 1697465350048, 1697465350093, 1697465350137, 1697465350181, 1697465350227]"
2,2,601,1,[],200,llama-7b,8,1,1549.0,1,2,T4,1697465346170,1697465347719,120,83,20,"[8, 359, 51, 46, 46, 45, 46, 50, 46, 45, 113, 48, 46, 50, 46, 47, 46, 43, 198, 45, 125]","[1697465346178, 1697465346537, 1697465346588, 1697465346634, 1697465346680, 1697465346725, 1697465346771, 1697465346821, 1697465346867, 1697465346912, 1697465347025, 1697465347073, 1697465347119, 1697465347169, 1697465347215, 1697465347262, 1697465347308, 1697465347351, 1697465347549, 1697465347594, 1697465347719]"
3,3,672,0,[],200,llama-7b,8,1,1786.0,1,2,T4,1697465345565,1697465347351,120,93,20,"[18, 586, 49, 42, 45, 283, 46, 46, 45, 46, 50, 46, 45, 113, 48, 46, 50, 46, 47, 46, 43]","[1697465345583, 1697465346169, 1697465346218, 1697465346260, 1697465346305, 1697465346588, 1697465346634, 1697465346680, 1697465346725, 1697465346771, 1697465346821, 1697465346867, 1697465346912, 1697465347025, 1697465347073, 1697465347119, 1697465347169, 1697465347215, 1697465347262, 1697465347308, 1697465347351]"
4,4,861,0,[],200,llama-7b,8,1,604.0,1,2,T4,1697465345565,1697465346169,120,10,1,"[30, 574]","[1697465345595, 1697465346169]"
5,5,563,0,[],200,llama-7b,8,1,1697.0,1,2,T4,1697465345565,1697465347262,120,874,18,"[15, 589, 49, 42, 45, 283, 46, 46, 45, 46, 50, 46, 45, 113, 48, 46, 49, 47, 47]","[1697465345580, 1697465346169, 1697465346218, 1697465346260, 1697465346305, 1697465346588, 1697465346634, 1697465346680, 1697465346725, 1697465346771, 1697465346821, 1697465346867, 1697465346912, 1697465347025, 1697465347073, 1697465347119, 1697465347168, 1697465347215, 1697465347262]"
6,6,339,0,[],200,llama-7b,8,1,1786.0,1,2,T4,1697465345565,1697465347351,120,87,20,"[13, 87, 553, 42, 45, 283, 46, 46, 45, 46, 50, 46, 45, 113, 47, 47, 50, 46, 47, 46, 43]","[1697465345578, 1697465345665, 1697465346218, 1697465346260, 1697465346305, 1697465346588, 1697465346634, 1697465346680, 1697465346725, 1697465346771, 1697465346821, 1697465346867, 1697465346912, 1697465347025, 1697465347072, 1697465347119, 1697465347169, 1697465347215, 1697465347262, 1697465347308, 1697465347351]"
7,7,752,0,[],200,llama-7b,8,1,696.0,1,2,T4,1697465345565,1697465346261,120,39,3,"[28, 575, 50, 42]","[1697465345593, 1697465346168, 1697465346218, 1697465346260]"
8,8,386,1,[],200,llama-7b,8,1,601.0,1,2,T4,1697465346170,1697465346771,120,140,6,"[16, 351, 51, 46, 46, 45, 46]","[1697465346186, 1697465346537, 1697465346588, 1697465346634, 1697465346680, 1697465346725, 1697465346771]"
9,9,158,0,[],200,llama-7b,8,1,1786.0,1,2,T4,1697465345565,1697465347351,120,85,20,"[23, 581, 49, 42, 46, 282, 46, 46, 45, 46, 50, 46, 45, 113, 48, 46, 50, 47, 46, 46, 43]","[1697465345588, 1697465346169, 1697465346218, 1697465346260, 1697465346306, 1697465346588, 1697465346634, 1697465346680, 1697465346725, 1697465346771, 1697465346821, 1697465346867, 1697465346912, 1697465347025, 1697465347073, 1697465347119, 1697465347169, 1697465347216, 1697465347262, 1697465347308, 1697465347351]"
10,10,194,1,[],200,llama-7b,8,1,1045.0,1,2,T4,1697465346264,1697465347309,120,335,16,"[6, 267, 51, 46, 46, 45, 46, 50, 46, 45, 113, 47, 47, 50, 46, 47, 46]","[1697465346270, 1697465346537, 1697465346588, 1697465346634, 1697465346680, 1697465346725, 1697465346771, 1697465346821, 1697465346867, 1697465346912, 1697465347025, 1697465347072, 1697465347119, 1697465347169, 1697465347215, 1697465347262, 1697465347308]"
