,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,563,0,[],200,llama-13b,2,1,757.0,1,1,A100,1697551343297,1697551344054,120,874,18,"[16, 197, 63, 28, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 65, 33, 30]","[1697551343313, 1697551343510, 1697551343573, 1697551343601, 1697551343628, 1697551343655, 1697551343682, 1697551343709, 1697551343736, 1697551343763, 1697551343790, 1697551343817, 1697551343844, 1697551343871, 1697551343898, 1697551343925, 1697551343990, 1697551344023, 1697551344053]"
1,1,879,0,[],200,llama-13b,2,1,1781.0,1,1,A100,1697551343297,1697551345078,120,39,55,"[17, 229, 30, 28, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 65, 33, 30, 26, 65, 26, 26, 26, 26, 26, 24, 23, 24, 24, 24, 23, 24, 24, 24, 23, 24, 24, 70, 24, 25, 24, 24, 24, 24, 24, 24, 25, 24, 24, 24, 24, 62, 25, 24, 24]","[1697551343314, 1697551343543, 1697551343573, 1697551343601, 1697551343628, 1697551343655, 1697551343682, 1697551343709, 1697551343736, 1697551343763, 1697551343790, 1697551343817, 1697551343844, 1697551343871, 1697551343898, 1697551343925, 1697551343990, 1697551344023, 1697551344053, 1697551344079, 1697551344144, 1697551344170, 1697551344196, 1697551344222, 1697551344248, 1697551344274, 1697551344298, 1697551344321, 1697551344345, 1697551344369, 1697551344393, 1697551344416, 1697551344440, 1697551344464, 1697551344488, 1697551344511, 1697551344535, 1697551344559, 1697551344629, 1697551344653, 1697551344678, 1697551344702, 1697551344726, 1697551344750, 1697551344774, 1697551344798, 1697551344822, 1697551344847, 1697551344871, 1697551344895, 1697551344919, 1697551344943, 1697551345005, 1697551345030, 1697551345054, 1697551345078]"
2,2,670,1,[],200,llama-13b,2,1,479.0,1,1,A100,1697551344057,1697551344536,120,67,18,"[6, 55, 26, 26, 26, 26, 26, 26, 24, 23, 24, 24, 24, 23, 24, 24, 24, 23, 25]","[1697551344063, 1697551344118, 1697551344144, 1697551344170, 1697551344196, 1697551344222, 1697551344248, 1697551344274, 1697551344298, 1697551344321, 1697551344345, 1697551344369, 1697551344393, 1697551344416, 1697551344440, 1697551344464, 1697551344488, 1697551344511, 1697551344536]"
3,3,748,2,[],200,llama-13b,2,1,382.0,1,1,A100,1697551344538,1697551344920,120,182,14,"[19, 72, 24, 25, 24, 24, 24, 24, 24, 24, 25, 24, 24, 24]","[1697551344557, 1697551344629, 1697551344653, 1697551344678, 1697551344702, 1697551344726, 1697551344750, 1697551344774, 1697551344798, 1697551344822, 1697551344847, 1697551344871, 1697551344895, 1697551344919]"
4,4,855,3,[],200,llama-13b,2,1,554.0,1,1,A100,1697551344923,1697551345477,120,83,20,"[17, 40, 25, 24, 25, 24, 24, 60, 24, 25, 24, 24, 24, 24, 24, 25, 24, 24, 24, 24, 25]","[1697551344940, 1697551344980, 1697551345005, 1697551345029, 1697551345054, 1697551345078, 1697551345102, 1697551345162, 1697551345186, 1697551345211, 1697551345235, 1697551345259, 1697551345283, 1697551345307, 1697551345331, 1697551345356, 1697551345380, 1697551345404, 1697551345428, 1697551345452, 1697551345477]"
5,5,156,1,[],200,llama-13b,2,1,553.0,1,1,A100,1697551345081,1697551345634,120,86,20,"[16, 40, 25, 24, 25, 24, 24, 24, 24, 24, 25, 24, 24, 24, 24, 24, 24, 61, 24, 25, 24]","[1697551345097, 1697551345137, 1697551345162, 1697551345186, 1697551345211, 1697551345235, 1697551345259, 1697551345283, 1697551345307, 1697551345331, 1697551345356, 1697551345380, 1697551345404, 1697551345428, 1697551345452, 1697551345476, 1697551345500, 1697551345561, 1697551345585, 1697551345610, 1697551345634]"
6,6,5,4,[],200,llama-13b,2,1,598.0,1,1,A100,1697551345480,1697551346078,120,84,20,"[7, 49, 25, 24, 25, 24, 24, 92, 26, 27, 26, 25, 25, 25, 25, 25, 25, 24, 25, 25, 25]","[1697551345487, 1697551345536, 1697551345561, 1697551345585, 1697551345610, 1697551345634, 1697551345658, 1697551345750, 1697551345776, 1697551345803, 1697551345829, 1697551345854, 1697551345879, 1697551345904, 1697551345929, 1697551345954, 1697551345979, 1697551346003, 1697551346028, 1697551346053, 1697551346078]"
7,7,227,2,[],200,llama-13b,2,1,758.0,1,1,A100,1697551345638,1697551346396,120,364,25,"[13, 71, 28, 26, 27, 26, 25, 25, 25, 25, 25, 25, 24, 25, 25, 25, 24, 91, 26, 26, 25, 25, 25, 26, 25, 25]","[1697551345651, 1697551345722, 1697551345750, 1697551345776, 1697551345803, 1697551345829, 1697551345854, 1697551345879, 1697551345904, 1697551345929, 1697551345954, 1697551345979, 1697551346003, 1697551346028, 1697551346053, 1697551346078, 1697551346102, 1697551346193, 1697551346219, 1697551346245, 1697551346270, 1697551346295, 1697551346320, 1697551346346, 1697551346371, 1697551346396]"
8,8,86,5,[],200,llama-13b,2,1,599.0,1,1,A100,1697551346081,1697551346680,120,335,17,"[16, 68, 28, 26, 26, 25, 25, 25, 25, 26, 25, 24, 129, 27, 26, 26, 26, 26]","[1697551346097, 1697551346165, 1697551346193, 1697551346219, 1697551346245, 1697551346270, 1697551346295, 1697551346320, 1697551346345, 1697551346371, 1697551346396, 1697551346420, 1697551346549, 1697551346576, 1697551346602, 1697551346628, 1697551346654, 1697551346680]"
9,9,333,3,[],200,llama-13b,2,1,506.0,1,1,A100,1697551346399,1697551346905,120,563,11,"[16, 105, 29, 27, 26, 26, 26, 26, 25, 143, 30, 27]","[1697551346415, 1697551346520, 1697551346549, 1697551346576, 1697551346602, 1697551346628, 1697551346654, 1697551346680, 1697551346705, 1697551346848, 1697551346878, 1697551346905]"
