,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,229,0,[],200,llama-7b,128,1,1060.0,1.0,2,A100,1697631772424,1697631773484.0,120,15.0,1.0,"[239, 821]","[1697631772663, 1697631773484]"
1,1,13,0,[],200,llama-7b,128,1,4178.0,1.0,2,A100,1697631772455,1697631776633.0,120,90.0,20.0,"[317, 1375, 94, 73, 72, 71, 68, 650, 100, 82, 81, 78, 83, 77, 427, 114, 96, 90, 84, 78, 68]","[1697631772772, 1697631774147, 1697631774241, 1697631774314, 1697631774386, 1697631774457, 1697631774525, 1697631775175, 1697631775275, 1697631775357, 1697631775438, 1697631775516, 1697631775599, 1697631775676, 1697631776103, 1697631776217, 1697631776313, 1697631776403, 1697631776487, 1697631776565, 1697631776633]"
2,2,775,0,[],200,llama-7b,128,1,1059.0,1.0,2,A100,1697631772424,1697631773483.0,120,17.0,1.0,"[227, 832]","[1697631772651, 1697631773483]"
3,3,753,0,[],200,llama-7b,128,1,4208.0,1.0,2,A100,1697631772425,1697631776633.0,120,83.0,20.0,"[320, 1403, 93, 73, 72, 71, 69, 649, 100, 82, 81, 78, 83, 77, 427, 114, 95, 91, 84, 78, 68]","[1697631772745, 1697631774148, 1697631774241, 1697631774314, 1697631774386, 1697631774457, 1697631774526, 1697631775175, 1697631775275, 1697631775357, 1697631775438, 1697631775516, 1697631775599, 1697631775676, 1697631776103, 1697631776217, 1697631776312, 1697631776403, 1697631776487, 1697631776565, 1697631776633]"
4,4,836,0,[],200,llama-7b,128,1,1725.0,1.0,2,A100,1697631772423,1697631774148.0,120,11.0,1.0,"[305, 1420]","[1697631772728, 1697631774148]"
5,5,837,0,[],200,llama-7b,128,1,4142.0,1.0,2,A100,1697631772423,1697631776565.0,120,85.0,20.0,"[148, 912, 66, 691, 73, 73, 71, 68, 650, 100, 82, 80, 79, 82, 78, 427, 114, 96, 89, 84, 79]","[1697631772571, 1697631773483, 1697631773549, 1697631774240, 1697631774313, 1697631774386, 1697631774457, 1697631774525, 1697631775175, 1697631775275, 1697631775357, 1697631775437, 1697631775516, 1697631775598, 1697631775676, 1697631776103, 1697631776217, 1697631776313, 1697631776402, 1697631776486, 1697631776565]"
6,6,448,0,[],200,llama-7b,128,1,3175.0,1.0,2,A100,1697631772425,1697631775600.0,120,335.0,12.0,"[327, 1395, 94, 73, 72, 71, 69, 649, 100, 82, 81, 78, 83]","[1697631772752, 1697631774147, 1697631774241, 1697631774314, 1697631774386, 1697631774457, 1697631774526, 1697631775175, 1697631775275, 1697631775357, 1697631775438, 1697631775516, 1697631775599]"
7,7,852,0,[],200,llama-7b,128,1,4108.0,1.0,2,A100,1697631772379,1697631776487.0,120,100.0,20.0,"[31, 252, 29, 857, 692, 73, 73, 71, 68, 649, 101, 82, 80, 79, 82, 77, 428, 114, 96, 89, 85]","[1697631772410, 1697631772662, 1697631772691, 1697631773548, 1697631774240, 1697631774313, 1697631774386, 1697631774457, 1697631774525, 1697631775174, 1697631775275, 1697631775357, 1697631775437, 1697631775516, 1697631775598, 1697631775675, 1697631776103, 1697631776217, 1697631776313, 1697631776402, 1697631776487]"
8,8,61,0,[],200,llama-7b,128,1,1725.0,1.0,2,A100,1697631772423,1697631774148.0,120,9.0,1.0,"[289, 1436]","[1697631772712, 1697631774148]"
9,9,778,0,[],200,llama-7b,128,1,10609.0,1.0,2,A100,1697631772425,1697631783034.0,120,16.0,50.0,"[241, 817, 66, 691, 74, 72, 71, 68, 650, 100, 82, 80, 79, 83, 76, 428, 114, 96, 90, 84, 78, 68, 535, 76, 72, 73, 73, 502, 82, 80, 78, 73, 72, 861, 81, 79, 79, 73, 75, 538, 92, 76, 75, 74, 1227, 88, 79, 63, 78, 76, 970]","[1697631772666, 1697631773483, 1697631773549, 1697631774240, 1697631774314, 1697631774386, 1697631774457, 1697631774525, 1697631775175, 1697631775275, 1697631775357, 1697631775437, 1697631775516, 1697631775599, 1697631775675, 1697631776103, 1697631776217, 1697631776313, 1697631776403, 1697631776487, 1697631776565, 1697631776633, 1697631777168, 1697631777244, 1697631777316, 1697631777389, 1697631777462, 1697631777964, 1697631778046, 1697631778126, 1697631778204, 1697631778277, 1697631778349, 1697631779210, 1697631779291, 1697631779370, 1697631779449, 1697631779522, 1697631779597, 1697631780135, 1697631780227, 1697631780303, 1697631780378, 1697631780452, 1697631781679, 1697631781767, 1697631781846, 1697631781909, 1697631781987, 1697631782063, 1697631783033]"
