,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,231,0,[],200,llama-13b,32,1,2262.0,1.0,4,T4,1697468226034,1697468228296.0,120,13.0,1.0,"[93, 2169]","[1697468226127, 1697468228296]"
1,1,718,0,[],200,llama-13b,32,1,2263.0,1.0,4,T4,1697468226033,1697468228296.0,120,13.0,1.0,"[39, 2224]","[1697468226072, 1697468228296]"
2,2,591,0,[],200,llama-13b,32,1,9789.0,1.0,4,T4,1697468226034,1697468235823.0,120,874.0,47.0,"[93, 2169, 90, 68, 79, 69, 79, 643, 80, 84, 73, 85, 73, 81, 603, 88, 86, 73, 75, 80, 72, 553, 66, 66, 635, 82, 81, 69, 79, 75, 373, 73, 72, 83, 71, 82, 74, 73, 633, 75, 84, 72, 74, 84, 939, 151, 135, 92]","[1697468226127, 1697468228296, 1697468228386, 1697468228454, 1697468228533, 1697468228602, 1697468228681, 1697468229324, 1697468229404, 1697468229488, 1697468229561, 1697468229646, 1697468229719, 1697468229800, 1697468230403, 1697468230491, 1697468230577, 1697468230650, 1697468230725, 1697468230805, 1697468230877, 1697468231430, 1697468231496, 1697468231562, 1697468232197, 1697468232279, 1697468232360, 1697468232429, 1697468232508, 1697468232583, 1697468232956, 1697468233029, 1697468233101, 1697468233184, 1697468233255, 1697468233337, 1697468233411, 1697468233484, 1697468234117, 1697468234192, 1697468234276, 1697468234348, 1697468234422, 1697468234506, 1697468235445, 1697468235596, 1697468235731, 1697468235823]"
3,3,698,0,[],200,llama-13b,32,1,2648.0,1.0,4,T4,1697468226033,1697468228681.0,120,182.0,6.0,"[24, 2238, 91, 68, 79, 69, 79]","[1697468226057, 1697468228295, 1697468228386, 1697468228454, 1697468228533, 1697468228602, 1697468228681]"
4,4,258,0,[],200,llama-13b,32,1,10877.0,1.0,4,T4,1697468226033,1697468236910.0,120,244.0,50.0,"[34, 2228, 91, 69, 78, 69, 79, 642, 80, 85, 73, 86, 72, 81, 602, 89, 86, 73, 75, 80, 71, 553, 67, 66, 635, 82, 81, 69, 79, 75, 374, 73, 71, 83, 71, 82, 74, 73, 633, 74, 85, 72, 74, 83, 940, 151, 135, 92, 85, 82, 920]","[1697468226067, 1697468228295, 1697468228386, 1697468228455, 1697468228533, 1697468228602, 1697468228681, 1697468229323, 1697468229403, 1697468229488, 1697468229561, 1697468229647, 1697468229719, 1697468229800, 1697468230402, 1697468230491, 1697468230577, 1697468230650, 1697468230725, 1697468230805, 1697468230876, 1697468231429, 1697468231496, 1697468231562, 1697468232197, 1697468232279, 1697468232360, 1697468232429, 1697468232508, 1697468232583, 1697468232957, 1697468233030, 1697468233101, 1697468233184, 1697468233255, 1697468233337, 1697468233411, 1697468233484, 1697468234117, 1697468234191, 1697468234276, 1697468234348, 1697468234422, 1697468234505, 1697468235445, 1697468235596, 1697468235731, 1697468235823, 1697468235908, 1697468235990, 1697468236910]"
5,5,672,0,[],200,llama-13b,32,1,4844.0,1.0,4,T4,1697468226033,1697468230877.0,120,93.0,20.0,"[37, 2316, 69, 78, 69, 79, 642, 80, 85, 73, 86, 72, 81, 602, 89, 86, 73, 76, 79, 72]","[1697468226070, 1697468228386, 1697468228455, 1697468228533, 1697468228602, 1697468228681, 1697468229323, 1697468229403, 1697468229488, 1697468229561, 1697468229647, 1697468229719, 1697468229800, 1697468230402, 1697468230491, 1697468230577, 1697468230650, 1697468230726, 1697468230805, 1697468230877]"
6,6,427,0,[],200,llama-13b,32,1,2569.0,1.0,4,T4,1697468226033,1697468228602.0,120,58.0,5.0,"[15, 2247, 91, 68, 79, 69]","[1697468226048, 1697468228295, 1697468228386, 1697468228454, 1697468228533, 1697468228602]"
7,7,175,0,[],200,llama-13b,32,1,3371.0,1.0,4,T4,1697468226033,1697468229404.0,120,140.0,8.0,"[14, 2338, 69, 79, 69, 79, 642, 81]","[1697468226047, 1697468228385, 1697468228454, 1697468228533, 1697468228602, 1697468228681, 1697468229323, 1697468229404]"
8,8,371,0,[],200,llama-13b,32,1,2262.0,1.0,4,T4,1697468226034,1697468228296.0,120,13.0,1.0,"[86, 2176]","[1697468226120, 1697468228296]"
9,9,39,0,[],200,llama-13b,32,1,2263.0,1.0,4,T4,1697468226033,1697468228296.0,120,8.0,1.0,"[56, 2207]","[1697468226089, 1697468228296]"
