,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,553,0,[],200,llama-7b,32,1,649.0,1,4,H100,1697100137389,1697100138038,120,88,20,"[100, 124, 18, 18, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21, 19, 16]","[1697100137489, 1697100137613, 1697100137631, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002, 1697100138021, 1697100138037]"
1,1,339,0,[],200,llama-7b,32,1,635.0,1,4,H100,1697100137386,1697100138021,120,87,20,"[50, 67, 16, 112, 18, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21, 19]","[1697100137436, 1697100137503, 1697100137519, 1697100137631, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002, 1697100138021]"
2,2,752,0,[],200,llama-7b,32,1,133.0,1,4,H100,1697100137386,1697100137519,120,39,3,"[15, 40, 12, 66]","[1697100137401, 1697100137441, 1697100137453, 1697100137519]"
3,3,536,0,[],200,llama-7b,32,1,635.0,1,4,H100,1697100137386,1697100138021,120,83,20,"[39, 78, 16, 113, 17, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 19, 20, 19]","[1697100137425, 1697100137503, 1697100137519, 1697100137632, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137982, 1697100138002, 1697100138021]"
4,4,231,0,[],200,llama-7b,32,1,117.0,1,4,H100,1697100137386,1697100137503,120,13,1,"[32, 85]","[1697100137418, 1697100137503]"
5,5,921,0,[],200,llama-7b,32,1,227.0,1,4,H100,1697100137386,1697100137613,120,31,1,"[97, 130]","[1697100137483, 1697100137613]"
6,6,96,0,[],200,llama-7b,32,1,227.0,1,4,H100,1697100137386,1697100137613,120,31,1,"[98, 129]","[1697100137484, 1697100137613]"
7,7,69,0,[],200,llama-7b,32,1,652.0,1,4,H100,1697100137386,1697100138038,120,85,20,"[69, 158, 18, 18, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21, 19, 16]","[1697100137455, 1697100137613, 1697100137631, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002, 1697100138021, 1697100138037]"
8,8,343,0,[],200,llama-7b,32,1,635.0,1,4,H100,1697100137386,1697100138021,120,84,20,"[63, 54, 16, 113, 17, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21, 19]","[1697100137449, 1697100137503, 1697100137519, 1697100137632, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002, 1697100138021]"
9,9,698,0,[],200,llama-7b,32,1,317.0,1,4,H100,1697100137386,1697100137703,120,182,6,"[80, 147, 19, 17, 17, 18, 19]","[1697100137466, 1697100137613, 1697100137632, 1697100137649, 1697100137666, 1697100137684, 1697100137703]"
10,10,521,1,[],200,llama-7b,32,1,55.0,1,4,H100,1697100137704,1697100137759,120,18,1,"[7, 48]","[1697100137711, 1697100137759]"
11,11,444,2,[],200,llama-7b,32,1,261.0,1,4,H100,1697100137760,1697100138021,120,457,6,"[6, 156, 20, 21, 19, 20, 19]","[1697100137766, 1697100137922, 1697100137942, 1697100137963, 1697100137982, 1697100138002, 1697100138021]"
12,12,394,0,[],200,llama-7b,32,1,227.0,1,4,H100,1697100137386,1697100137613,120,11,1,"[86, 141]","[1697100137472, 1697100137613]"
13,13,672,0,[],200,llama-7b,32,1,616.0,1,4,H100,1697100137386,1697100138002,120,93,20,"[26, 29, 12, 66, 112, 18, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21]","[1697100137412, 1697100137441, 1697100137453, 1697100137519, 1697100137631, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002]"
14,14,37,1,[],200,llama-7b,32,1,145.0,1,4,H100,1697100137614,1697100137759,120,20,1,"[18, 127]","[1697100137632, 1697100137759]"
15,15,158,0,[],200,llama-7b,32,1,635.0,1,4,H100,1697100137386,1697100138021,120,85,20,"[51, 66, 16, 113, 17, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21, 19]","[1697100137437, 1697100137503, 1697100137519, 1697100137632, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002, 1697100138021]"
16,16,230,1,[],200,llama-7b,32,1,221.0,1,4,H100,1697100137614,1697100137835,120,86,5,"[6, 139, 19, 18, 19, 20]","[1697100137620, 1697100137759, 1697100137778, 1697100137796, 1697100137815, 1697100137835]"
17,17,861,0,[],200,llama-7b,32,1,54.0,1,4,H100,1697100137387,1697100137441,120,10,1,"[19, 35]","[1697100137406, 1697100137441]"
18,18,170,1,[],200,llama-7b,32,1,396.0,1,4,H100,1697100138022,1697100138418,120,335,15,"[12, 49, 18, 18, 23, 16, 18, 53, 20, 17, 26, 17, 19, 17, 52, 21]","[1697100138034, 1697100138083, 1697100138101, 1697100138119, 1697100138142, 1697100138158, 1697100138176, 1697100138229, 1697100138249, 1697100138266, 1697100138292, 1697100138309, 1697100138328, 1697100138345, 1697100138397, 1697100138418]"
19,19,928,2,[],200,llama-7b,32,1,114.0,1,4,H100,1697100138419,1697100138533,120,20,1,"[6, 108]","[1697100138425, 1697100138533]"
20,20,563,0,[],200,llama-7b,32,1,596.0,1,4,H100,1697100137386,1697100137982,120,874,18,"[44, 73, 16, 112, 18, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 19]","[1697100137430, 1697100137503, 1697100137519, 1697100137631, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137982]"
21,21,876,3,[],200,llama-7b,32,1,133.0,1,4,H100,1697100138534,1697100138667,120,11,1,"[6, 127]","[1697100138540, 1697100138667]"
22,22,697,4,[],200,llama-7b,32,1,360.0,1,4,H100,1697100138668,1697100139028,120,123,10,"[12, 147, 19, 21, 19, 18, 19, 17, 17, 51, 20]","[1697100138680, 1697100138827, 1697100138846, 1697100138867, 1697100138886, 1697100138904, 1697100138923, 1697100138940, 1697100138957, 1697100139008, 1697100139028]"
23,23,591,0,[],200,llama-7b,32,1,1333.0,1,4,H100,1697100137386,1697100138719,120,874,47,"[74, 153, 19, 17, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21, 19, 16, 64, 18, 23, 16, 18, 53, 20, 17, 26, 17, 19, 17, 52, 20, 20, 18, 18, 18, 18, 50, 17, 17, 17, 16, 59, 17, 17]","[1697100137460, 1697100137613, 1697100137632, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002, 1697100138021, 1697100138037, 1697100138101, 1697100138119, 1697100138142, 1697100138158, 1697100138176, 1697100138229, 1697100138249, 1697100138266, 1697100138292, 1697100138309, 1697100138328, 1697100138345, 1697100138397, 1697100138417, 1697100138437, 1697100138455, 1697100138473, 1697100138491, 1697100138509, 1697100138559, 1697100138576, 1697100138593, 1697100138610, 1697100138626, 1697100138685, 1697100138702, 1697100138719]"
24,24,879,0,[],200,llama-7b,32,1,1518.0,1,4,H100,1697100137386,1697100138904,120,39,55,"[27, 28, 12, 66, 112, 18, 17, 18, 19, 18, 57, 18, 19, 20, 19, 17, 18, 53, 21, 18, 21, 19, 16, 64, 18, 23, 16, 18, 53, 20, 17, 26, 17, 19, 17, 52, 20, 20, 18, 18, 18, 18, 50, 17, 17, 17, 17, 57, 18, 17, 27, 17, 83, 21, 19, 18]","[1697100137413, 1697100137441, 1697100137453, 1697100137519, 1697100137631, 1697100137649, 1697100137666, 1697100137684, 1697100137703, 1697100137721, 1697100137778, 1697100137796, 1697100137815, 1697100137835, 1697100137854, 1697100137871, 1697100137889, 1697100137942, 1697100137963, 1697100137981, 1697100138002, 1697100138021, 1697100138037, 1697100138101, 1697100138119, 1697100138142, 1697100138158, 1697100138176, 1697100138229, 1697100138249, 1697100138266, 1697100138292, 1697100138309, 1697100138328, 1697100138345, 1697100138397, 1697100138417, 1697100138437, 1697100138455, 1697100138473, 1697100138491, 1697100138509, 1697100138559, 1697100138576, 1697100138593, 1697100138610, 1697100138627, 1697100138684, 1697100138702, 1697100138719, 1697100138746, 1697100138763, 1697100138846, 1697100138867, 1697100138886, 1697100138904]"
25,25,231,0,[],200,llama-7b,32,1,115.0,1,4,H100,1697100137388,1697100137503,120,13,1,"[42, 73]","[1697100137430, 1697100137503]"
26,26,501,1,[],200,llama-7b,32,1,80.0,1,4,H100,1697100138003,1697100138083,120,19,1,"[12, 68]","[1697100138015, 1697100138083]"
27,27,325,2,[],200,llama-7b,32,1,543.0,1,4,H100,1697100138084,1697100138627,120,85,20,"[7, 120, 18, 20, 17, 26, 17, 19, 17, 52, 20, 20, 18, 18, 18, 18, 50, 17, 17, 17, 17]","[1697100138091, 1697100138211, 1697100138229, 1697100138249, 1697100138266, 1697100138292, 1697100138309, 1697100138328, 1697100138345, 1697100138397, 1697100138417, 1697100138437, 1697100138455, 1697100138473, 1697100138491, 1697100138509, 1697100138559, 1697100138576, 1697100138593, 1697100138610, 1697100138627]"
