,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,753,0,[],200,llama-13b,64,1,1158.0,1,4,H100,1697103845485,1697103846643,120,83,20,"[20, 47, 16, 128, 186, 29, 29, 145, 35, 36, 30, 34, 33, 33, 134, 38, 33, 32, 48, 37, 35]","[1697103845505, 1697103845552, 1697103845568, 1697103845696, 1697103845882, 1697103845911, 1697103845940, 1697103846085, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846420, 1697103846458, 1697103846491, 1697103846523, 1697103846571, 1697103846608, 1697103846643]"
1,1,119,0,[],200,llama-13b,64,1,549.0,1,4,H100,1697103845503,1697103846052,120,31,1,"[200, 349]","[1697103845703, 1697103846052]"
2,2,427,0,[],200,llama-13b,64,1,599.0,1,4,H100,1697103845487,1697103846086,120,58,5,"[94, 272, 29, 29, 29, 146]","[1697103845581, 1697103845853, 1697103845882, 1697103845911, 1697103845940, 1697103846086]"
3,3,553,0,[],200,llama-13b,64,1,1315.0,1,4,H100,1697103845487,1697103846802,120,88,20,"[148, 218, 29, 29, 29, 145, 35, 36, 30, 34, 33, 33, 134, 38, 33, 32, 48, 37, 35, 31, 128]","[1697103845635, 1697103845853, 1697103845882, 1697103845911, 1697103845940, 1697103846085, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846420, 1697103846458, 1697103846491, 1697103846523, 1697103846571, 1697103846608, 1697103846643, 1697103846674, 1697103846802]"
4,4,424,0,[],200,llama-13b,64,1,1161.0,1,4,H100,1697103845482,1697103846643,120,88,20,"[16, 54, 16, 128, 186, 29, 29, 145, 35, 36, 30, 34, 33, 33, 134, 38, 33, 32, 48, 37, 35]","[1697103845498, 1697103845552, 1697103845568, 1697103845696, 1697103845882, 1697103845911, 1697103845940, 1697103846085, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846420, 1697103846458, 1697103846491, 1697103846523, 1697103846571, 1697103846608, 1697103846643]"
5,5,208,0,[],200,llama-13b,64,1,1160.0,1,4,H100,1697103845483,1697103846643,120,96,20,"[22, 47, 16, 128, 186, 29, 29, 145, 35, 36, 30, 34, 33, 33, 134, 38, 33, 32, 48, 37, 35]","[1697103845505, 1697103845552, 1697103845568, 1697103845696, 1697103845882, 1697103845911, 1697103845940, 1697103846085, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846420, 1697103846458, 1697103846491, 1697103846523, 1697103846571, 1697103846608, 1697103846643]"
6,6,778,0,[],200,llama-13b,64,1,3170.0,1,4,H100,1697103845487,1697103848657,120,16,50,"[100, 295, 29, 29, 146, 34, 36, 30, 34, 33, 33, 135, 37, 33, 32, 49, 36, 35, 31, 128, 30, 25, 487, 33, 33, 32, 32, 31, 147, 36, 35, 29, 32, 32, 161, 38, 36, 36, 31, 28, 126, 35, 31, 34, 31, 34, 33, 120, 33, 34]","[1697103845587, 1697103845882, 1697103845911, 1697103845940, 1697103846086, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846421, 1697103846458, 1697103846491, 1697103846523, 1697103846572, 1697103846608, 1697103846643, 1697103846674, 1697103846802, 1697103846832, 1697103846857, 1697103847344, 1697103847377, 1697103847410, 1697103847442, 1697103847474, 1697103847505, 1697103847652, 1697103847688, 1697103847723, 1697103847752, 1697103847784, 1697103847816, 1697103847977, 1697103848015, 1697103848051, 1697103848087, 1697103848118, 1697103848146, 1697103848272, 1697103848307, 1697103848338, 1697103848372, 1697103848403, 1697103848437, 1697103848470, 1697103848590, 1697103848623, 1697103848657]"
7,7,228,0,[],200,llama-13b,64,1,1841.0,1,4,H100,1697103845503,1697103847344,120,100,20,"[194, 355, 33, 35, 36, 30, 34, 33, 33, 135, 37, 33, 32, 49, 36, 35, 31, 128, 30, 25, 487]","[1697103845697, 1697103846052, 1697103846085, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846421, 1697103846458, 1697103846491, 1697103846523, 1697103846572, 1697103846608, 1697103846643, 1697103846674, 1697103846802, 1697103846832, 1697103846857, 1697103847344]"
8,8,563,0,[],200,llama-13b,64,1,1123.0,1,4,H100,1697103845485,1697103846608,120,874,18,"[39, 149, 23, 186, 29, 29, 145, 35, 36, 30, 34, 33, 33, 135, 37, 33, 32, 48, 37]","[1697103845524, 1697103845673, 1697103845696, 1697103845882, 1697103845911, 1697103845940, 1697103846085, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846421, 1697103846458, 1697103846491, 1697103846523, 1697103846571, 1697103846608]"
9,9,672,0,[],200,llama-13b,64,1,1159.0,1,4,H100,1697103845484,1697103846643,120,93,20,"[8, 76, 128, 186, 29, 29, 145, 35, 36, 30, 34, 33, 33, 134, 38, 33, 32, 48, 37, 35]","[1697103845492, 1697103845568, 1697103845696, 1697103845882, 1697103845911, 1697103845940, 1697103846085, 1697103846120, 1697103846156, 1697103846186, 1697103846220, 1697103846253, 1697103846286, 1697103846420, 1697103846458, 1697103846491, 1697103846523, 1697103846571, 1697103846608, 1697103846643]"
