,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,879,0,[],200,llama-7b,1,1,1794.0,1,2,T4,1697464927376,1697464929170,120,39,55,"[22, 80, 34, 33, 33, 34, 33, 31, 31, 31, 31, 31, 31, 30, 31, 31, 31, 31, 31, 30, 31, 31, 31, 31, 30, 31, 31, 31, 30, 31, 31, 31, 40, 31, 31, 31, 32, 31, 31, 32, 31, 31, 31, 31, 31, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]","[1697464927398, 1697464927478, 1697464927512, 1697464927545, 1697464927578, 1697464927612, 1697464927645, 1697464927676, 1697464927707, 1697464927738, 1697464927769, 1697464927800, 1697464927831, 1697464927861, 1697464927892, 1697464927923, 1697464927954, 1697464927985, 1697464928016, 1697464928046, 1697464928077, 1697464928108, 1697464928139, 1697464928170, 1697464928200, 1697464928231, 1697464928262, 1697464928293, 1697464928323, 1697464928354, 1697464928385, 1697464928416, 1697464928456, 1697464928487, 1697464928518, 1697464928549, 1697464928581, 1697464928612, 1697464928643, 1697464928675, 1697464928706, 1697464928737, 1697464928768, 1697464928799, 1697464928830, 1697464928860, 1697464928891, 1697464928922, 1697464928953, 1697464928984, 1697464929015, 1697464929046, 1697464929077, 1697464929108, 1697464929139, 1697464929170]"
1,1,562,1,[],200,llama-7b,1,1,1267.0,1,2,T4,1697464929174,1697464930441,120,67,39,"[20, 64, 31, 31, 37, 31, 30, 31, 31, 31, 31, 30, 32, 30, 31, 31, 31, 31, 31, 31, 30, 31, 31, 31, 31, 31, 31, 31, 31, 32, 32, 31, 31, 31, 31, 31, 31, 31, 31, 31]","[1697464929194, 1697464929258, 1697464929289, 1697464929320, 1697464929357, 1697464929388, 1697464929418, 1697464929449, 1697464929480, 1697464929511, 1697464929542, 1697464929572, 1697464929604, 1697464929634, 1697464929665, 1697464929696, 1697464929727, 1697464929758, 1697464929789, 1697464929820, 1697464929850, 1697464929881, 1697464929912, 1697464929943, 1697464929974, 1697464930005, 1697464930036, 1697464930067, 1697464930098, 1697464930130, 1697464930162, 1697464930193, 1697464930224, 1697464930255, 1697464930286, 1697464930317, 1697464930348, 1697464930379, 1697464930410, 1697464930441]"
2,2,156,2,[],200,llama-7b,1,1,671.0,1,2,T4,1697464930443,1697464931114,120,86,20,"[14, 67, 31, 31, 31, 31, 30, 31, 31, 31, 31, 31, 31, 31, 31, 32, 31, 31, 31, 31, 32]","[1697464930457, 1697464930524, 1697464930555, 1697464930586, 1697464930617, 1697464930648, 1697464930678, 1697464930709, 1697464930740, 1697464930771, 1697464930802, 1697464930833, 1697464930864, 1697464930895, 1697464930926, 1697464930958, 1697464930989, 1697464931020, 1697464931051, 1697464931082, 1697464931114]"
3,3,669,3,[],200,llama-7b,1,1,683.0,1,2,T4,1697464931117,1697464931800,120,83,20,"[18, 65, 31, 31, 31, 31, 31, 32, 31, 31, 42, 30, 31, 31, 31, 32, 30, 31, 31, 31, 31]","[1697464931135, 1697464931200, 1697464931231, 1697464931262, 1697464931293, 1697464931324, 1697464931355, 1697464931387, 1697464931418, 1697464931449, 1697464931491, 1697464931521, 1697464931552, 1697464931583, 1697464931614, 1697464931646, 1697464931676, 1697464931707, 1697464931738, 1697464931769, 1697464931800]"
4,4,227,4,[],200,llama-7b,1,1,923.0,1,2,T4,1697464931804,1697464932727,120,364,25,"[18, 136, 32, 31, 32, 32, 32, 32, 31, 32, 31, 32, 31, 32, 33, 34, 32, 31, 38, 31, 31, 32, 32, 31, 32, 32]","[1697464931822, 1697464931958, 1697464931990, 1697464932021, 1697464932053, 1697464932085, 1697464932117, 1697464932149, 1697464932180, 1697464932212, 1697464932243, 1697464932275, 1697464932306, 1697464932338, 1697464932371, 1697464932405, 1697464932437, 1697464932468, 1697464932506, 1697464932537, 1697464932568, 1697464932600, 1697464932632, 1697464932663, 1697464932695, 1697464932727]"
5,5,747,5,[],200,llama-7b,1,1,1208.0,1,2,T4,1697464932731,1697464933939,120,140,36,"[16, 86, 31, 31, 31, 31, 31, 31, 32, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 32, 31, 31, 40, 31, 36, 31, 31, 32, 32, 31, 31, 32, 33, 31, 31, 31]","[1697464932747, 1697464932833, 1697464932864, 1697464932895, 1697464932926, 1697464932957, 1697464932988, 1697464933019, 1697464933051, 1697464933081, 1697464933112, 1697464933143, 1697464933174, 1697464933205, 1697464933236, 1697464933267, 1697464933298, 1697464933329, 1697464933360, 1697464933391, 1697464933423, 1697464933454, 1697464933485, 1697464933525, 1697464933556, 1697464933592, 1697464933623, 1697464933654, 1697464933686, 1697464933718, 1697464933749, 1697464933780, 1697464933812, 1697464933845, 1697464933876, 1697464933907, 1697464933938]"
6,6,333,6,[],200,llama-7b,1,1,564.0,1,2,T4,1697464933941,1697464934505,120,563,11,"[17, 225, 33, 32, 32, 32, 32, 32, 32, 32, 33, 32]","[1697464933958, 1697464934183, 1697464934216, 1697464934248, 1697464934280, 1697464934312, 1697464934344, 1697464934376, 1697464934408, 1697464934440, 1697464934473, 1697464934505]"
7,7,854,7,[],200,llama-7b,1,1,949.0,1,2,T4,1697464934508,1697464935457,120,67,29,"[15, 67, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 30, 31, 31, 31, 31, 31, 31, 31, 31, 32]","[1697464934523, 1697464934590, 1697464934620, 1697464934651, 1697464934682, 1697464934713, 1697464934744, 1697464934775, 1697464934806, 1697464934837, 1697464934868, 1697464934899, 1697464934930, 1697464934961, 1697464934992, 1697464935023, 1697464935054, 1697464935085, 1697464935116, 1697464935147, 1697464935177, 1697464935208, 1697464935239, 1697464935270, 1697464935301, 1697464935332, 1697464935363, 1697464935394, 1697464935425, 1697464935457]"
8,8,419,8,[],200,llama-7b,1,1,677.0,1,2,T4,1697464935459,1697464936136,120,88,20,"[16, 66, 31, 36, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 32, 31, 31, 31, 31]","[1697464935475, 1697464935541, 1697464935572, 1697464935608, 1697464935639, 1697464935670, 1697464935701, 1697464935732, 1697464935763, 1697464935794, 1697464935825, 1697464935856, 1697464935887, 1697464935918, 1697464935949, 1697464935980, 1697464936012, 1697464936043, 1697464936074, 1697464936105, 1697464936136]"
9,9,4,9,[],200,llama-7b,1,1,679.0,1,2,T4,1697464936139,1697464936818,120,89,20,"[7, 70, 31, 31, 31, 31, 32, 32, 32, 31, 32, 31, 40, 30, 31, 31, 31, 32, 31, 31, 31]","[1697464936146, 1697464936216, 1697464936247, 1697464936278, 1697464936309, 1697464936340, 1697464936372, 1697464936404, 1697464936436, 1697464936467, 1697464936499, 1697464936530, 1697464936570, 1697464936600, 1697464936631, 1697464936662, 1697464936693, 1697464936725, 1697464936756, 1697464936787, 1697464936818]"
10,10,526,10,[],200,llama-7b,1,1,669.0,1,2,T4,1697464936821,1697464937490,120,89,20,"[17, 61, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 32, 31, 31, 32, 31]","[1697464936838, 1697464936899, 1697464936930, 1697464936961, 1697464936992, 1697464937023, 1697464937054, 1697464937085, 1697464937116, 1697464937147, 1697464937178, 1697464937209, 1697464937240, 1697464937271, 1697464937302, 1697464937333, 1697464937365, 1697464937396, 1697464937427, 1697464937459, 1697464937490]"
11,11,85,11,[],200,llama-7b,1,1,675.0,1,2,T4,1697464937493,1697464938168,120,88,20,"[17, 60, 37, 31, 31, 31, 31, 32, 31, 31, 32, 31, 31, 31, 31, 31, 31, 31, 31, 31, 32]","[1697464937510, 1697464937570, 1697464937607, 1697464937638, 1697464937669, 1697464937700, 1697464937731, 1697464937763, 1697464937794, 1697464937825, 1697464937857, 1697464937888, 1697464937919, 1697464937950, 1697464937981, 1697464938012, 1697464938043, 1697464938074, 1697464938105, 1697464938136, 1697464938168]"
12,12,597,12,[],200,llama-7b,1,1,72.0,1,2,T4,1697464938171,1697464938243,120,39,1,"[18, 54]","[1697464938189, 1697464938243]"
13,13,189,13,[],200,llama-7b,1,1,683.0,1,2,T4,1697464938245,1697464938928,120,88,20,"[17, 66, 31, 31, 32, 31, 31, 32, 31, 39, 30, 31, 31, 32, 31, 31, 31, 31, 31, 31, 31]","[1697464938262, 1697464938328, 1697464938359, 1697464938390, 1697464938422, 1697464938453, 1697464938484, 1697464938516, 1697464938547, 1697464938586, 1697464938616, 1697464938647, 1697464938678, 1697464938710, 1697464938741, 1697464938772, 1697464938803, 1697464938834, 1697464938865, 1697464938896, 1697464938927]"
14,14,704,14,[],200,llama-7b,1,1,70.0,1,2,T4,1697464938930,1697464939000,120,14,1,"[16, 54]","[1697464938946, 1697464939000]"
15,15,379,15,[],200,llama-7b,1,1,700.0,1,2,T4,1697464939003,1697464939703,120,182,20,"[15, 124, 31, 32, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 32, 31, 31, 31]","[1697464939018, 1697464939142, 1697464939173, 1697464939205, 1697464939236, 1697464939267, 1697464939298, 1697464939329, 1697464939360, 1697464939391, 1697464939422, 1697464939453, 1697464939484, 1697464939515, 1697464939546, 1697464939577, 1697464939609, 1697464939640, 1697464939671, 1697464939702]"
16,16,905,16,[],200,llama-7b,1,1,62.0,1,2,T4,1697464939706,1697464939768,120,11,1,"[17, 44]","[1697464939723, 1697464939767]"
17,17,490,17,[],200,llama-7b,1,1,191.0,1,2,T4,1697464939770,1697464939961,120,11,5,"[16, 51, 30, 31, 31, 31]","[1697464939786, 1697464939837, 1697464939867, 1697464939898, 1697464939929, 1697464939960]"
