,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,752,0,[],200,llama-13b,8,1,130.0,1,2,H100,1697102225600,1697102225730,120,39,3,"[7, 26, 82, 15]","[1697102225607, 1697102225633, 1697102225715, 1697102225730]"
1,1,879,0,[],200,llama-13b,8,1,1246.0,1,2,H100,1697102225600,1697102226846,120,39,55,"[13, 86, 16, 15, 16, 55, 15, 16, 16, 16, 17, 15, 16, 38, 16, 16, 16, 16, 16, 17, 15, 43, 14, 39, 16, 15, 21, 15, 15, 44, 15, 16, 16, 14, 15, 38, 15, 15, 70, 16, 15, 46, 15, 47, 15, 15, 16, 16, 16, 15, 15, 38, 16, 15, 16, 16]","[1697102225613, 1697102225699, 1697102225715, 1697102225730, 1697102225746, 1697102225801, 1697102225816, 1697102225832, 1697102225848, 1697102225864, 1697102225881, 1697102225896, 1697102225912, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030, 1697102226047, 1697102226062, 1697102226105, 1697102226119, 1697102226158, 1697102226174, 1697102226189, 1697102226210, 1697102226225, 1697102226240, 1697102226284, 1697102226299, 1697102226315, 1697102226331, 1697102226345, 1697102226360, 1697102226398, 1697102226413, 1697102226428, 1697102226498, 1697102226514, 1697102226529, 1697102226575, 1697102226590, 1697102226637, 1697102226652, 1697102226667, 1697102226683, 1697102226699, 1697102226715, 1697102226730, 1697102226745, 1697102226783, 1697102226799, 1697102226814, 1697102226830, 1697102226846]"
2,2,672,0,[],200,llama-13b,8,1,462.0,1,2,H100,1697102225600,1697102226062,120,93,20,"[19, 96, 15, 16, 55, 15, 16, 16, 16, 17, 15, 16, 38, 16, 16, 16, 16, 16, 17, 15]","[1697102225619, 1697102225715, 1697102225730, 1697102225746, 1697102225801, 1697102225816, 1697102225832, 1697102225848, 1697102225864, 1697102225881, 1697102225896, 1697102225912, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030, 1697102226047, 1697102226062]"
3,3,563,0,[],200,llama-13b,8,1,430.0,1,2,H100,1697102225600,1697102226030,120,874,18,"[25, 74, 16, 15, 16, 55, 15, 16, 16, 16, 17, 15, 16, 38, 16, 16, 16, 16, 16]","[1697102225625, 1697102225699, 1697102225715, 1697102225730, 1697102225746, 1697102225801, 1697102225816, 1697102225832, 1697102225848, 1697102225864, 1697102225881, 1697102225896, 1697102225912, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030]"
4,4,339,0,[],200,llama-13b,8,1,462.0,1,2,H100,1697102225600,1697102226062,120,87,20,"[7, 26, 82, 15, 16, 55, 15, 16, 16, 16, 17, 15, 16, 38, 16, 16, 16, 16, 16, 17, 15]","[1697102225607, 1697102225633, 1697102225715, 1697102225730, 1697102225746, 1697102225801, 1697102225816, 1697102225832, 1697102225848, 1697102225864, 1697102225881, 1697102225896, 1697102225912, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030, 1697102226047, 1697102226062]"
5,5,158,0,[],200,llama-13b,8,1,462.0,1,2,H100,1697102225600,1697102226062,120,85,20,"[25, 74, 16, 15, 16, 55, 15, 16, 16, 16, 17, 15, 16, 38, 16, 16, 16, 16, 16, 17, 15]","[1697102225625, 1697102225699, 1697102225715, 1697102225730, 1697102225746, 1697102225801, 1697102225816, 1697102225832, 1697102225848, 1697102225864, 1697102225881, 1697102225896, 1697102225912, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030, 1697102226047, 1697102226062]"
6,6,5,1,[],200,llama-13b,8,1,483.0,1,2,H100,1697102226031,1697102226514,120,84,20,"[7, 52, 15, 14, 39, 16, 15, 21, 15, 15, 44, 15, 16, 16, 14, 15, 38, 15, 15, 70, 16]","[1697102226038, 1697102226090, 1697102226105, 1697102226119, 1697102226158, 1697102226174, 1697102226189, 1697102226210, 1697102226225, 1697102226240, 1697102226284, 1697102226299, 1697102226315, 1697102226331, 1697102226345, 1697102226360, 1697102226398, 1697102226413, 1697102226428, 1697102226498, 1697102226514]"
7,7,231,0,[],200,llama-13b,8,1,99.0,1,2,H100,1697102225600,1697102225699,120,13,1,"[13, 86]","[1697102225613, 1697102225699]"
8,8,601,1,[],200,llama-13b,8,1,459.0,1,2,H100,1697102225700,1697102226159,120,83,20,"[6, 78, 17, 16, 15, 16, 16, 17, 15, 16, 38, 16, 16, 16, 16, 16, 17, 15, 43, 14, 39]","[1697102225706, 1697102225784, 1697102225801, 1697102225817, 1697102225832, 1697102225848, 1697102225864, 1697102225881, 1697102225896, 1697102225912, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030, 1697102226047, 1697102226062, 1697102226105, 1697102226119, 1697102226158]"
9,9,194,1,[],200,llama-13b,8,1,316.0,1,2,H100,1697102225731,1697102226047,120,335,16,"[7, 46, 17, 15, 16, 16, 16, 17, 15, 16, 38, 16, 16, 16, 16, 16, 17]","[1697102225738, 1697102225784, 1697102225801, 1697102225816, 1697102225832, 1697102225848, 1697102225864, 1697102225881, 1697102225896, 1697102225912, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030, 1697102226047]"
10,10,861,0,[],200,llama-13b,8,1,99.0,1,2,H100,1697102225600,1697102225699,120,10,1,"[18, 81]","[1697102225618, 1697102225699]"
11,11,710,1,[],200,llama-13b,8,1,79.0,1,2,H100,1697102226064,1697102226143,120,14,1,"[12, 67]","[1697102226076, 1697102226143]"
12,12,682,2,[],200,llama-13b,8,1,1068.0,1,2,H100,1697102226048,1697102227116,120,244,50,"[6, 36, 15, 14, 39, 16, 15, 21, 15, 15, 44, 15, 16, 15, 15, 15, 38, 15, 15, 70, 16, 15, 46, 15, 47, 15, 15, 16, 16, 16, 15, 15, 38, 16, 15, 16, 16, 15, 39, 16, 16, 16, 15, 16, 44, 15, 16, 16, 15, 15, 16]","[1697102226054, 1697102226090, 1697102226105, 1697102226119, 1697102226158, 1697102226174, 1697102226189, 1697102226210, 1697102226225, 1697102226240, 1697102226284, 1697102226299, 1697102226315, 1697102226330, 1697102226345, 1697102226360, 1697102226398, 1697102226413, 1697102226428, 1697102226498, 1697102226514, 1697102226529, 1697102226575, 1697102226590, 1697102226637, 1697102226652, 1697102226667, 1697102226683, 1697102226699, 1697102226715, 1697102226730, 1697102226745, 1697102226783, 1697102226799, 1697102226814, 1697102226830, 1697102226846, 1697102226861, 1697102226900, 1697102226916, 1697102226932, 1697102226948, 1697102226963, 1697102226979, 1697102227023, 1697102227038, 1697102227054, 1697102227070, 1697102227085, 1697102227100, 1697102227116]"
13,13,242,2,[],200,llama-13b,8,1,269.0,1,2,H100,1697102226144,1697102226413,120,345,9,"[6, 118, 16, 15, 16, 16, 14, 15, 38, 15]","[1697102226150, 1697102226268, 1697102226284, 1697102226299, 1697102226315, 1697102226331, 1697102226345, 1697102226360, 1697102226398, 1697102226413]"
14,14,386,1,[],200,llama-13b,8,1,164.0,1,2,H100,1697102225700,1697102225864,120,140,6,"[6, 78, 17, 15, 16, 16, 16]","[1697102225706, 1697102225784, 1697102225801, 1697102225816, 1697102225832, 1697102225848, 1697102225864]"
15,15,762,2,[],200,llama-13b,8,1,450.0,1,2,H100,1697102225865,1697102226315,120,92,20,"[6, 63, 16, 16, 16, 16, 16, 16, 17, 15, 43, 14, 39, 16, 15, 21, 15, 15, 44, 15, 16]","[1697102225871, 1697102225934, 1697102225950, 1697102225966, 1697102225982, 1697102225998, 1697102226014, 1697102226030, 1697102226047, 1697102226062, 1697102226105, 1697102226119, 1697102226158, 1697102226174, 1697102226189, 1697102226210, 1697102226225, 1697102226240, 1697102226284, 1697102226299, 1697102226315]"
16,16,729,3,[],200,llama-13b,8,1,84.0,1,2,H100,1697102226414,1697102226498,120,874,2,"[6, 78]","[1697102226420, 1697102226498]"
17,17,170,4,[],200,llama-13b,8,1,331.0,1,2,H100,1697102226499,1697102226830,120,335,15,"[7, 53, 16, 15, 47, 15, 15, 16, 16, 16, 15, 15, 38, 16, 15, 16]","[1697102226506, 1697102226559, 1697102226575, 1697102226590, 1697102226637, 1697102226652, 1697102226667, 1697102226683, 1697102226699, 1697102226715, 1697102226730, 1697102226745, 1697102226783, 1697102226799, 1697102226814, 1697102226830]"
18,18,633,5,[],200,llama-13b,8,1,408.0,1,2,H100,1697102226831,1697102227239,120,90,20,"[6, 48, 15, 16, 16, 16, 15, 16, 44, 15, 16, 16, 15, 15, 16, 38, 16, 15, 15, 24, 15]","[1697102226837, 1697102226885, 1697102226900, 1697102226916, 1697102226932, 1697102226948, 1697102226963, 1697102226979, 1697102227023, 1697102227038, 1697102227054, 1697102227070, 1697102227085, 1697102227100, 1697102227116, 1697102227154, 1697102227170, 1697102227185, 1697102227200, 1697102227224, 1697102227239]"
19,19,88,1,[],200,llama-13b,8,1,512.0,1,2,H100,1697102226063,1697102226575,120,58,20,"[7, 73, 15, 16, 15, 21, 15, 15, 44, 15, 16, 16, 14, 15, 38, 15, 15, 70, 16, 15, 46]","[1697102226070, 1697102226143, 1697102226158, 1697102226174, 1697102226189, 1697102226210, 1697102226225, 1697102226240, 1697102226284, 1697102226299, 1697102226315, 1697102226331, 1697102226345, 1697102226360, 1697102226398, 1697102226413, 1697102226428, 1697102226498, 1697102226514, 1697102226529, 1697102226575]"
20,20,528,1,[],200,llama-13b,8,1,512.0,1,2,H100,1697102226063,1697102226575,120,52,20,"[7, 73, 15, 16, 15, 21, 15, 15, 44, 15, 16, 15, 15, 15, 38, 15, 15, 70, 16, 15, 46]","[1697102226070, 1697102226143, 1697102226158, 1697102226174, 1697102226189, 1697102226210, 1697102226225, 1697102226240, 1697102226284, 1697102226299, 1697102226315, 1697102226330, 1697102226345, 1697102226360, 1697102226398, 1697102226413, 1697102226428, 1697102226498, 1697102226514, 1697102226529, 1697102226575]"
21,21,491,2,[],200,llama-13b,8,1,44.0,1,2,H100,1697102226515,1697102226559,120,14,1,"[6, 38]","[1697102226521, 1697102226559]"
22,22,834,3,[],200,llama-13b,8,1,403.0,1,2,H100,1697102226560,1697102226963,120,85,20,"[7, 54, 16, 15, 15, 16, 16, 16, 15, 15, 38, 16, 15, 16, 16, 15, 39, 16, 16, 16, 15]","[1697102226567, 1697102226621, 1697102226637, 1697102226652, 1697102226667, 1697102226683, 1697102226699, 1697102226715, 1697102226730, 1697102226745, 1697102226783, 1697102226799, 1697102226814, 1697102226830, 1697102226846, 1697102226861, 1697102226900, 1697102226916, 1697102226932, 1697102226948, 1697102226963]"
23,23,159,2,[],200,llama-13b,8,1,108.0,1,2,H100,1697102226160,1697102226268,120,31,1,"[6, 102]","[1697102226166, 1697102226268]"
24,24,529,3,[],200,llama-13b,8,1,114.0,1,2,H100,1697102226269,1697102226383,120,10,1,"[6, 108]","[1697102226275, 1697102226383]"
