,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,231,0,[],200,llama-13b,8,1,120.0,1,1,H100,1697101030682,1697101030802,120,13,1,"[13, 107]","[1697101030695, 1697101030802]"
1,1,672,0,[],200,llama-13b,8,1,612.0,1,1,H100,1697101030682,1697101031294,120,93,20,"[19, 121, 17, 19, 81, 19, 19, 20, 21, 19, 18, 18, 42, 18, 18, 57, 25, 24, 19, 18]","[1697101030701, 1697101030822, 1697101030839, 1697101030858, 1697101030939, 1697101030958, 1697101030977, 1697101030997, 1697101031018, 1697101031037, 1697101031055, 1697101031073, 1697101031115, 1697101031133, 1697101031151, 1697101031208, 1697101031233, 1697101031257, 1697101031276, 1697101031294]"
2,2,861,0,[],200,llama-13b,8,1,31.0,1,1,H100,1697101030682,1697101030713,120,10,1,"[7, 24]","[1697101030689, 1697101030713]"
3,3,339,0,[],200,llama-13b,8,1,612.0,1,1,H100,1697101030682,1697101031294,120,87,20,"[25, 95, 20, 17, 19, 81, 19, 19, 20, 21, 19, 18, 18, 42, 18, 18, 57, 25, 24, 19, 18]","[1697101030707, 1697101030802, 1697101030822, 1697101030839, 1697101030858, 1697101030939, 1697101030958, 1697101030977, 1697101030997, 1697101031018, 1697101031037, 1697101031055, 1697101031073, 1697101031115, 1697101031133, 1697101031151, 1697101031208, 1697101031233, 1697101031257, 1697101031276, 1697101031294]"
4,4,752,0,[],200,llama-13b,8,1,158.0,1,1,H100,1697101030682,1697101030840,120,39,3,"[25, 95, 20, 18]","[1697101030707, 1697101030802, 1697101030822, 1697101030840]"
5,5,194,1,[],200,llama-13b,8,1,436.0,1,1,H100,1697101030841,1697101031277,120,335,16,"[6, 69, 23, 19, 19, 20, 21, 19, 18, 18, 42, 18, 18, 57, 25, 24, 19]","[1697101030847, 1697101030916, 1697101030939, 1697101030958, 1697101030977, 1697101030997, 1697101031018, 1697101031037, 1697101031055, 1697101031073, 1697101031115, 1697101031133, 1697101031151, 1697101031208, 1697101031233, 1697101031257, 1697101031276]"
6,6,386,1,[],200,llama-13b,8,1,304.0,1,1,H100,1697101030714,1697101031018,120,140,6,"[7, 195, 23, 19, 20, 19, 21]","[1697101030721, 1697101030916, 1697101030939, 1697101030958, 1697101030978, 1697101030997, 1697101031018]"
7,7,88,1,[],200,llama-13b,8,1,602.0,1,1,H100,1697101031295,1697101031897,120,58,20,"[7, 89, 17, 16, 16, 15, 16, 15, 53, 16, 16, 17, 16, 16, 48, 16, 16, 101, 17, 16, 63]","[1697101031302, 1697101031391, 1697101031408, 1697101031424, 1697101031440, 1697101031455, 1697101031471, 1697101031486, 1697101031539, 1697101031555, 1697101031571, 1697101031588, 1697101031604, 1697101031620, 1697101031668, 1697101031684, 1697101031700, 1697101031801, 1697101031818, 1697101031834, 1697101031897]"
8,8,601,1,[],200,llama-13b,8,1,605.0,1,1,H100,1697101030803,1697101031408,120,83,20,"[7, 106, 23, 19, 19, 20, 21, 19, 18, 18, 42, 18, 18, 57, 25, 24, 19, 18, 50, 15, 49]","[1697101030810, 1697101030916, 1697101030939, 1697101030958, 1697101030977, 1697101030997, 1697101031018, 1697101031037, 1697101031055, 1697101031073, 1697101031115, 1697101031133, 1697101031151, 1697101031208, 1697101031233, 1697101031257, 1697101031276, 1697101031294, 1697101031344, 1697101031359, 1697101031408]"
9,9,158,0,[],200,llama-13b,8,1,612.0,1,1,H100,1697101030682,1697101031294,120,85,20,"[13, 107, 20, 17, 19, 81, 19, 19, 20, 21, 19, 18, 18, 42, 18, 18, 57, 25, 24, 19, 18]","[1697101030695, 1697101030802, 1697101030822, 1697101030839, 1697101030858, 1697101030939, 1697101030958, 1697101030977, 1697101030997, 1697101031018, 1697101031037, 1697101031055, 1697101031073, 1697101031115, 1697101031133, 1697101031151, 1697101031208, 1697101031233, 1697101031257, 1697101031276, 1697101031294]"
