,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,698,0,[],200,bigcode/starcoder,64,1,5491.0,1.0,4,T4,1697464481681,1697464487172.0,120,182.0,6.0,"[20, 5014, 98, 93, 88, 87, 91]","[1697464481701, 1697464486715, 1697464486813, 1697464486906, 1697464486994, 1697464487081, 1697464487172]"
1,553,0,[],200,bigcode/starcoder,64,1,9434.0,1.0,4,T4,1697464481683,1697464491117.0,120,88.0,20.0,"[79, 5051, 93, 89, 87, 90, 1648, 99, 102, 99, 101, 99, 96, 1079, 103, 104, 105, 107, 102, 101]","[1697464481762, 1697464486813, 1697464486906, 1697464486995, 1697464487082, 1697464487172, 1697464488820, 1697464488919, 1697464489021, 1697464489120, 1697464489221, 1697464489320, 1697464489416, 1697464490495, 1697464490598, 1697464490702, 1697464490807, 1697464490914, 1697464491016, 1697464491117]"
2,563,0,[],200,bigcode/starcoder,64,1,9210.0,1.0,4,T4,1697464481704,1697464490914.0,120,874.0,18.0,"[93, 4918, 98, 93, 88, 88, 90, 1648, 99, 102, 99, 101, 99, 95, 1080, 103, 103, 106, 107]","[1697464481797, 1697464486715, 1697464486813, 1697464486906, 1697464486994, 1697464487082, 1697464487172, 1697464488820, 1697464488919, 1697464489021, 1697464489120, 1697464489221, 1697464489320, 1697464489415, 1697464490495, 1697464490598, 1697464490701, 1697464490807, 1697464490914]"
3,533,0,[],200,bigcode/starcoder,64,1,5132.0,1.0,4,T4,1697464481682,1697464486814.0,120,216.0,2.0,"[49, 5082]","[1697464481731, 1697464486813]"
4,427,0,[],200,bigcode/starcoder,64,1,5401.0,1.0,4,T4,1697464481681,1697464487082.0,120,58.0,5.0,"[32, 5100, 93, 88, 88]","[1697464481713, 1697464486813, 1697464486906, 1697464486994, 1697464487082]"
5,854,0,[],200,bigcode/starcoder,64,1,14174.0,1.0,4,T4,1697464481683,1697464495857.0,120,67.0,29.0,"[95, 5035, 93, 88, 87, 91, 1648, 99, 102, 99, 101, 100, 95, 1079, 103, 104, 105, 107, 102, 101, 606, 82, 2034, 99, 100, 97, 94, 92, 1536]","[1697464481778, 1697464486813, 1697464486906, 1697464486994, 1697464487081, 1697464487172, 1697464488820, 1697464488919, 1697464489021, 1697464489120, 1697464489221, 1697464489321, 1697464489416, 1697464490495, 1697464490598, 1697464490702, 1697464490807, 1697464490914, 1697464491016, 1697464491117, 1697464491723, 1697464491805, 1697464493839, 1697464493938, 1697464494038, 1697464494135, 1697464494229, 1697464494321, 1697464495857]"
6,175,0,[],200,bigcode/starcoder,64,1,7239.0,1.0,4,T4,1697464481681,1697464488920.0,120,140.0,8.0,"[36, 5096, 93, 88, 88, 89, 1648, 100]","[1697464481717, 1697464486813, 1697464486906, 1697464486994, 1697464487082, 1697464487171, 1697464488819, 1697464488919]"
7,389,0,[],200,bigcode/starcoder,64,1,5011.0,1.0,4,T4,1697464481704,1697464486715.0,120,8.0,1.0,"[89, 4922]","[1697464481793, 1697464486715]"
8,231,0,[],200,bigcode/starcoder,64,1,7016.0,1.0,4,T4,1697464481704,1697464488720.0,120,13.0,1.0,"[108, 6908]","[1697464481812, 1697464488720]"
9,753,0,[],200,bigcode/starcoder,64,1,9435.0,1.0,4,T4,1697464481682,1697464491117.0,120,83.0,20.0,"[45, 5086, 93, 89, 87, 90, 1647, 100, 102, 99, 101, 99, 96, 1079, 103, 104, 105, 107, 102, 101]","[1697464481727, 1697464486813, 1697464486906, 1697464486995, 1697464487082, 1697464487172, 1697464488819, 1697464488919, 1697464489021, 1697464489120, 1697464489221, 1697464489320, 1697464489416, 1697464490495, 1697464490598, 1697464490702, 1697464490807, 1697464490914, 1697464491016, 1697464491117]"
10,343,0,[],200,bigcode/starcoder,64,1,9435.0,1.0,4,T4,1697464481681,1697464491116.0,120,84.0,20.0,"[42, 5090, 93, 89, 87, 90, 1648, 99, 102, 99, 101, 100, 95, 1079, 103, 104, 105, 107, 102, 100]","[1697464481723, 1697464486813, 1697464486906, 1697464486995, 1697464487082, 1697464487172, 1697464488820, 1697464488919, 1697464489021, 1697464489120, 1697464489221, 1697464489321, 1697464489416, 1697464490495, 1697464490598, 1697464490702, 1697464490807, 1697464490914, 1697464491016, 1697464491116]"
11,371,0,[],200,bigcode/starcoder,64,1,5033.0,1.0,4,T4,1697464481683,1697464486716.0,120,13.0,1.0,"[75, 4957]","[1697464481758, 1697464486715]"
12,553,0,[],200,bigcode/starcoder,64,1,9435.0,1.0,4,T4,1697464481682,1697464491117.0,120,88.0,20.0,"[46, 5085, 93, 88, 88, 90, 1648, 99, 102, 99, 101, 99, 96, 1079, 103, 104, 105, 107, 102, 101]","[1697464481728, 1697464486813, 1697464486906, 1697464486994, 1697464487082, 1697464487172, 1697464488820, 1697464488919, 1697464489021, 1697464489120, 1697464489221, 1697464489320, 1697464489416, 1697464490495, 1697464490598, 1697464490702, 1697464490807, 1697464490914, 1697464491016, 1697464491117]"
13,778,0,[],200,bigcode/starcoder,64,1,20380.0,1.0,4,T4,1697464481682,1697464502062.0,120,16.0,50.0,"[61, 5070, 93, 88, 87, 91, 1648, 99, 102, 98, 102, 99, 95, 1079, 104, 103, 106, 107, 102, 101, 606, 82, 2034, 99, 100, 97, 94, 92, 1536, 103, 98, 102, 96, 1223, 103, 103, 106, 105, 103, 101, 1702, 108, 102, 106, 104, 100, 100, 96, 1439, 105]","[1697464481743, 1697464486813, 1697464486906, 1697464486994, 1697464487081, 1697464487172, 1697464488820, 1697464488919, 1697464489021, 1697464489119, 1697464489221, 1697464489320, 1697464489415, 1697464490494, 1697464490598, 1697464490701, 1697464490807, 1697464490914, 1697464491016, 1697464491117, 1697464491723, 1697464491805, 1697464493839, 1697464493938, 1697464494038, 1697464494135, 1697464494229, 1697464494321, 1697464495857, 1697464495960, 1697464496058, 1697464496160, 1697464496256, 1697464497479, 1697464497582, 1697464497685, 1697464497791, 1697464497896, 1697464497999, 1697464498100, 1697464499802, 1697464499910, 1697464500012, 1697464500118, 1697464500222, 1697464500322, 1697464500422, 1697464500518, 1697464501957, 1697464502062]"
14,231,0,[],200,bigcode/starcoder,64,1,5011.0,1.0,4,T4,1697464481704,1697464486715.0,120,13.0,1.0,"[81, 4930]","[1697464481785, 1697464486715]"
15,427,0,[],200,bigcode/starcoder,64,1,7416.0,1.0,4,T4,1697464481704,1697464489120.0,120,58.0,5.0,"[104, 7012, 99, 102, 99]","[1697464481808, 1697464488820, 1697464488919, 1697464489021, 1697464489120]"
16,99,0,[],200,bigcode/starcoder,64,1,5011.0,1.0,4,T4,1697464481704,1697464486715.0,120,10.0,1.0,"[85, 4926]","[1697464481789, 1697464486715]"
17,175,0,[],200,bigcode/starcoder,64,1,7238.0,1.0,4,T4,1697464481681,1697464488919.0,120,140.0,8.0,"[30, 5102, 93, 88, 87, 91, 1648, 99]","[1697464481711, 1697464486813, 1697464486906, 1697464486994, 1697464487081, 1697464487172, 1697464488820, 1697464488919]"
18,39,0,[],200,bigcode/starcoder,64,1,5032.0,1.0,4,T4,1697464481683,1697464486715.0,120,8.0,1.0,"[67, 4965]","[1697464481750, 1697464486715]"
19,744,1,[],200,bigcode/starcoder,64,1,2503.0,1.0,4,T4,1697464486718,1697464489221.0,120,161.0,6.0,"[23, 1979, 100, 99, 102, 99, 101]","[1697464486741, 1697464488720, 1697464488820, 1697464488919, 1697464489021, 1697464489120, 1697464489221]"
20,396,2,[],200,bigcode/starcoder,64,1,6936.0,1.0,4,T4,1697464489225,1697464496161.0,120,89.0,20.0,"[15, 1254, 104, 104, 105, 107, 102, 101, 606, 81, 2035, 99, 100, 97, 94, 92, 1535, 104, 98, 102]","[1697464489240, 1697464490494, 1697464490598, 1697464490702, 1697464490807, 1697464490914, 1697464491016, 1697464491117, 1697464491723, 1697464491804, 1697464493839, 1697464493938, 1697464494038, 1697464494135, 1697464494229, 1697464494321, 1697464495856, 1697464495960, 1697464496058, 1697464496160]"
21,394,0,[],200,bigcode/starcoder,64,1,5011.0,1.0,4,T4,1697464481704,1697464486715.0,120,11.0,1.0,"[89, 4922]","[1697464481793, 1697464486715]"
