,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,879,0,[],200,llama-7b,1,1,887.0,1,1,A100,1697547590306,1697547591193,120,39,55,"[20, 107, 16, 16, 16, 17, 16, 15, 16, 16, 16, 16, 16, 15, 16, 16, 16, 15, 16, 14, 13, 13, 13, 14, 13, 13, 13, 13, 14, 13, 13, 13, 14, 13, 13, 13, 13, 14, 13, 13, 13, 14, 13, 13, 13, 13, 13, 14, 13, 13, 13, 13, 14, 13, 13, 13]","[1697547590326, 1697547590433, 1697547590449, 1697547590465, 1697547590481, 1697547590498, 1697547590514, 1697547590529, 1697547590545, 1697547590561, 1697547590577, 1697547590593, 1697547590609, 1697547590624, 1697547590640, 1697547590656, 1697547590672, 1697547590687, 1697547590703, 1697547590717, 1697547590730, 1697547590743, 1697547590756, 1697547590770, 1697547590783, 1697547590796, 1697547590809, 1697547590822, 1697547590836, 1697547590849, 1697547590862, 1697547590875, 1697547590889, 1697547590902, 1697547590915, 1697547590928, 1697547590941, 1697547590955, 1697547590968, 1697547590981, 1697547590994, 1697547591008, 1697547591021, 1697547591034, 1697547591047, 1697547591060, 1697547591073, 1697547591087, 1697547591100, 1697547591113, 1697547591126, 1697547591139, 1697547591153, 1697547591166, 1697547591179, 1697547591192]"
1,1,562,1,[],200,llama-7b,1,1,592.0,1,1,A100,1697547591196,1697547591788,120,67,39,"[18, 73, 13, 13, 13, 13, 14, 13, 13, 13, 13, 13, 13, 14, 13, 13, 13, 13, 13, 14, 13, 14, 13, 13, 13, 13, 13, 14, 13, 13, 13, 13, 14, 13, 13, 13, 13, 13, 14, 13]","[1697547591214, 1697547591287, 1697547591300, 1697547591313, 1697547591326, 1697547591339, 1697547591353, 1697547591366, 1697547591379, 1697547591392, 1697547591405, 1697547591418, 1697547591431, 1697547591445, 1697547591458, 1697547591471, 1697547591484, 1697547591497, 1697547591510, 1697547591524, 1697547591537, 1697547591551, 1697547591564, 1697547591577, 1697547591590, 1697547591603, 1697547591616, 1697547591630, 1697547591643, 1697547591656, 1697547591669, 1697547591682, 1697547591696, 1697547591709, 1697547591722, 1697547591735, 1697547591748, 1697547591761, 1697547591775, 1697547591788]"
2,2,156,2,[],200,llama-7b,1,1,337.0,1,1,A100,1697547591791,1697547592128,120,86,20,"[8, 76, 13, 14, 13, 13, 13, 14, 13, 13, 13, 14, 13, 13, 13, 14, 13, 14, 13, 13, 14]","[1697547591799, 1697547591875, 1697547591888, 1697547591902, 1697547591915, 1697547591928, 1697547591941, 1697547591955, 1697547591968, 1697547591981, 1697547591994, 1697547592008, 1697547592021, 1697547592034, 1697547592047, 1697547592061, 1697547592074, 1697547592088, 1697547592101, 1697547592114, 1697547592128]"
3,3,669,3,[],200,llama-7b,1,1,297.0,1,1,A100,1697547592131,1697547592428,120,83,20,"[13, 30, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 13, 14, 13, 14, 13, 13, 14]","[1697547592144, 1697547592174, 1697547592188, 1697547592201, 1697547592214, 1697547592228, 1697547592241, 1697547592254, 1697547592268, 1697547592281, 1697547592294, 1697547592308, 1697547592321, 1697547592334, 1697547592347, 1697547592361, 1697547592374, 1697547592388, 1697547592401, 1697547592414, 1697547592428]"
4,4,227,4,[],200,llama-7b,1,1,384.0,1,1,A100,1697547592431,1697547592815,120,364,25,"[14, 42, 14, 14, 14, 14, 14, 13, 14, 14, 13, 14, 13, 14, 13, 14, 13, 14, 13, 14, 13, 14, 14, 13, 14, 13]","[1697547592445, 1697547592487, 1697547592501, 1697547592515, 1697547592529, 1697547592543, 1697547592557, 1697547592570, 1697547592584, 1697547592598, 1697547592611, 1697547592625, 1697547592638, 1697547592652, 1697547592665, 1697547592679, 1697547592692, 1697547592706, 1697547592719, 1697547592733, 1697547592746, 1697547592760, 1697547592774, 1697547592787, 1697547592801, 1697547592814]"
5,5,747,5,[],200,llama-7b,1,1,553.0,1,1,A100,1697547592818,1697547593371,120,140,36,"[9, 80, 14, 13, 14, 13, 13, 14, 13, 13, 13, 14, 13, 13, 14, 13, 13, 13, 14, 13, 13, 13, 13, 13, 14, 13, 13, 13, 13, 13, 14, 13, 13, 13, 13, 13, 14]","[1697547592827, 1697547592907, 1697547592921, 1697547592934, 1697547592948, 1697547592961, 1697547592974, 1697547592988, 1697547593001, 1697547593014, 1697547593027, 1697547593041, 1697547593054, 1697547593067, 1697547593081, 1697547593094, 1697547593107, 1697547593120, 1697547593134, 1697547593147, 1697547593160, 1697547593173, 1697547593186, 1697547593199, 1697547593213, 1697547593226, 1697547593239, 1697547593252, 1697547593265, 1697547593278, 1697547593292, 1697547593305, 1697547593318, 1697547593331, 1697547593344, 1697547593357, 1697547593371]"
6,6,333,6,[],200,llama-7b,1,1,210.0,1,1,A100,1697547593374,1697547593584,120,563,11,"[7, 62, 14, 15, 14, 14, 14, 14, 14, 14, 13, 15]","[1697547593381, 1697547593443, 1697547593457, 1697547593472, 1697547593486, 1697547593500, 1697547593514, 1697547593528, 1697547593542, 1697547593556, 1697547593569, 1697547593584]"
7,7,854,7,[],200,llama-7b,1,1,420.0,1,1,A100,1697547593587,1697547594007,120,67,29,"[16, 25, 13, 13, 13, 13, 14, 13, 13, 14, 14, 18, 14, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 13, 14, 13, 13, 14, 13, 13]","[1697547593603, 1697547593628, 1697547593641, 1697547593654, 1697547593667, 1697547593680, 1697547593694, 1697547593707, 1697547593720, 1697547593734, 1697547593748, 1697547593766, 1697547593780, 1697547593793, 1697547593807, 1697547593820, 1697547593833, 1697547593847, 1697547593860, 1697547593873, 1697547593887, 1697547593900, 1697547593913, 1697547593926, 1697547593940, 1697547593953, 1697547593966, 1697547593980, 1697547593993, 1697547594006]"
8,8,419,8,[],200,llama-7b,1,1,296.0,1,1,A100,1697547594009,1697547594305,120,88,20,"[17, 24, 13, 14, 13, 14, 13, 13, 14, 13, 13, 14, 13, 14, 13, 13, 14, 13, 14, 13, 13]","[1697547594026, 1697547594050, 1697547594063, 1697547594077, 1697547594090, 1697547594104, 1697547594117, 1697547594130, 1697547594144, 1697547594157, 1697547594170, 1697547594184, 1697547594197, 1697547594211, 1697547594224, 1697547594237, 1697547594251, 1697547594264, 1697547594278, 1697547594291, 1697547594304]"
9,9,4,9,[],200,llama-7b,1,1,300.0,1,1,A100,1697547594307,1697547594607,120,89,20,"[14, 33, 13, 13, 13, 14, 13, 14, 13, 13, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14]","[1697547594321, 1697547594354, 1697547594367, 1697547594380, 1697547594393, 1697547594407, 1697547594420, 1697547594434, 1697547594447, 1697547594460, 1697547594473, 1697547594487, 1697547594500, 1697547594513, 1697547594527, 1697547594540, 1697547594553, 1697547594567, 1697547594580, 1697547594593, 1697547594607]"
10,10,526,10,[],200,llama-7b,1,1,297.0,1,1,A100,1697547594610,1697547594907,120,89,20,"[6, 27, 13, 14, 13, 14, 13, 13, 13, 14, 14, 13, 13, 14, 13, 13, 14, 23, 13, 13, 14]","[1697547594616, 1697547594643, 1697547594656, 1697547594670, 1697547594683, 1697547594697, 1697547594710, 1697547594723, 1697547594736, 1697547594750, 1697547594764, 1697547594777, 1697547594790, 1697547594804, 1697547594817, 1697547594830, 1697547594844, 1697547594867, 1697547594880, 1697547594893, 1697547594907]"
11,11,85,11,[],200,llama-7b,1,1,295.0,1,1,A100,1697547594910,1697547595205,120,88,20,"[7, 30, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14, 17, 14, 13]","[1697547594917, 1697547594947, 1697547594961, 1697547594974, 1697547594987, 1697547595001, 1697547595014, 1697547595027, 1697547595041, 1697547595054, 1697547595067, 1697547595081, 1697547595094, 1697547595107, 1697547595121, 1697547595134, 1697547595147, 1697547595161, 1697547595178, 1697547595192, 1697547595205]"
12,12,597,12,[],200,llama-7b,1,1,57.0,1,1,A100,1697547595208,1697547595265,120,39,1,"[17, 40]","[1697547595225, 1697547595265]"
13,13,189,13,[],200,llama-7b,1,1,294.0,1,1,A100,1697547595268,1697547595562,120,88,20,"[17, 23, 14, 13, 13, 14, 13, 14, 13, 13, 13, 14, 13, 13, 14, 13, 13, 14, 13, 13, 14]","[1697547595285, 1697547595308, 1697547595322, 1697547595335, 1697547595348, 1697547595362, 1697547595375, 1697547595389, 1697547595402, 1697547595415, 1697547595428, 1697547595442, 1697547595455, 1697547595468, 1697547595482, 1697547595495, 1697547595508, 1697547595522, 1697547595535, 1697547595548, 1697547595562]"
14,14,704,14,[],200,llama-7b,1,1,40.0,1,1,A100,1697547595566,1697547595606,120,14,1,"[19, 21]","[1697547595585, 1697547595606]"
15,15,379,15,[],200,llama-7b,1,1,296.0,1,1,A100,1697547595609,1697547595905,120,182,20,"[6, 51, 13, 13, 14, 13, 13, 13, 14, 13, 14, 13, 13, 13, 14, 13, 13, 14, 13, 13]","[1697547595615, 1697547595666, 1697547595679, 1697547595692, 1697547595706, 1697547595719, 1697547595732, 1697547595745, 1697547595759, 1697547595772, 1697547595786, 1697547595799, 1697547595812, 1697547595825, 1697547595839, 1697547595852, 1697547595865, 1697547595879, 1697547595892, 1697547595905]"
16,16,905,16,[],200,llama-7b,1,1,35.0,1,1,A100,1697547595908,1697547595943,120,11,1,"[7, 28]","[1697547595915, 1697547595943]"
17,17,490,17,[],200,llama-7b,1,1,88.0,1,1,A100,1697547595946,1697547596034,120,11,5,"[9, 27, 13, 13, 13, 13]","[1697547595955, 1697547595982, 1697547595995, 1697547596008, 1697547596021, 1697547596034]"
18,18,51,18,[],200,llama-7b,1,1,535.0,1,1,A100,1697547596037,1697547596572,120,364,36,"[16, 42, 14, 14, 14, 14, 13, 14, 13, 14, 13, 14, 14, 13, 14, 13, 14, 13, 14, 13, 14, 13, 14, 14, 13, 14, 13, 14, 14, 13, 14, 14, 13, 14, 13, 14, 14]","[1697547596053, 1697547596095, 1697547596109, 1697547596123, 1697547596137, 1697547596151, 1697547596164, 1697547596178, 1697547596191, 1697547596205, 1697547596218, 1697547596232, 1697547596246, 1697547596259, 1697547596273, 1697547596286, 1697547596300, 1697547596313, 1697547596327, 1697547596340, 1697547596354, 1697547596367, 1697547596381, 1697547596395, 1697547596408, 1697547596422, 1697547596435, 1697547596449, 1697547596463, 1697547596476, 1697547596490, 1697547596504, 1697547596517, 1697547596531, 1697547596544, 1697547596558, 1697547596572]"
19,19,572,19,[],200,llama-7b,1,1,39.0,1,1,A100,1697547596576,1697547596615,120,16,1,"[17, 21]","[1697547596593, 1697547596614]"
20,20,155,20,[],200,llama-7b,1,1,287.0,1,1,A100,1697547596618,1697547596905,120,90,20,"[6, 27, 14, 13, 13, 14, 13, 13, 13, 14, 13, 13, 14, 13, 14, 13, 13, 14, 13, 13, 14]","[1697547596624, 1697547596651, 1697547596665, 1697547596678, 1697547596691, 1697547596705, 1697547596718, 1697547596731, 1697547596744, 1697547596758, 1697547596771, 1697547596784, 1697547596798, 1697547596811, 1697547596825, 1697547596838, 1697547596851, 1697547596865, 1697547596878, 1697547596891, 1697547596905]"
21,21,677,21,[],200,llama-7b,1,1,34.0,1,1,A100,1697547596908,1697547596942,120,9,1,"[7, 27]","[1697547596915, 1697547596942]"
22,22,236,22,[],200,llama-7b,1,1,41.0,1,1,A100,1697547596946,1697547596987,120,8,1,"[11, 30]","[1697547596957, 1697547596987]"
23,23,755,23,[],200,llama-7b,1,1,382.0,1,1,A100,1697547596988,1697547597370,120,286,25,"[16, 42, 14, 13, 14, 14, 13, 14, 13, 14, 13, 13, 14, 13, 14, 13, 14, 13, 14, 13, 13, 14, 13, 14, 13, 14]","[1697547597004, 1697547597046, 1697547597060, 1697547597073, 1697547597087, 1697547597101, 1697547597114, 1697547597128, 1697547597141, 1697547597155, 1697547597168, 1697547597181, 1697547597195, 1697547597208, 1697547597222, 1697547597235, 1697547597249, 1697547597262, 1697547597276, 1697547597289, 1697547597302, 1697547597316, 1697547597329, 1697547597343, 1697547597356, 1697547597370]"
