,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,563,0,[],200,llama-7b,8,1,591.0,1,2,A100,1697618470171,1697618470762,120,874,18,"[18, 158, 22, 19, 21, 88, 20, 19, 19, 18, 19, 19, 17, 42, 18, 19, 18, 18, 19]","[1697618470189, 1697618470347, 1697618470369, 1697618470388, 1697618470409, 1697618470497, 1697618470517, 1697618470536, 1697618470555, 1697618470573, 1697618470592, 1697618470611, 1697618470628, 1697618470670, 1697618470688, 1697618470707, 1697618470725, 1697618470743, 1697618470762]"
1,1,231,0,[],200,llama-7b,8,1,175.0,1,2,A100,1697618470172,1697618470347,120,13,1,"[27, 148]","[1697618470199, 1697618470347]"
2,2,861,0,[],200,llama-7b,8,1,176.0,1,2,A100,1697618470171,1697618470347,120,10,1,"[23, 153]","[1697618470194, 1697618470347]"
3,3,339,0,[],200,llama-7b,8,1,627.0,1,2,A100,1697618470171,1697618470798,120,87,20,"[20, 156, 21, 20, 21, 88, 20, 19, 19, 18, 20, 18, 17, 42, 18, 19, 18, 18, 19, 18, 18]","[1697618470191, 1697618470347, 1697618470368, 1697618470388, 1697618470409, 1697618470497, 1697618470517, 1697618470536, 1697618470555, 1697618470573, 1697618470593, 1697618470611, 1697618470628, 1697618470670, 1697618470688, 1697618470707, 1697618470725, 1697618470743, 1697618470762, 1697618470780, 1697618470798]"
4,4,752,0,[],200,llama-7b,8,1,216.0,1,2,A100,1697618470172,1697618470388,120,39,3,"[29, 145, 23, 19]","[1697618470201, 1697618470346, 1697618470369, 1697618470388]"
5,5,386,1,[],200,llama-7b,8,1,225.0,1,2,A100,1697618470348,1697618470573,120,140,6,"[6, 121, 22, 20, 19, 19, 18]","[1697618470354, 1697618470475, 1697618470497, 1697618470517, 1697618470536, 1697618470555, 1697618470573]"
6,6,601,1,[],200,llama-7b,8,1,601.0,1,2,A100,1697618470349,1697618470950,120,83,20,"[6, 120, 22, 20, 19, 19, 18, 20, 18, 18, 41, 18, 19, 18, 18, 19, 18, 18, 73, 17, 62]","[1697618470355, 1697618470475, 1697618470497, 1697618470517, 1697618470536, 1697618470555, 1697618470573, 1697618470593, 1697618470611, 1697618470629, 1697618470670, 1697618470688, 1697618470707, 1697618470725, 1697618470743, 1697618470762, 1697618470780, 1697618470798, 1697618470871, 1697618470888, 1697618470950]"
7,7,158,0,[],200,llama-7b,8,1,627.0,1,2,A100,1697618470171,1697618470798,120,85,20,"[13, 41, 144, 19, 21, 88, 20, 19, 19, 18, 19, 19, 17, 42, 18, 19, 18, 18, 19, 18, 18]","[1697618470184, 1697618470225, 1697618470369, 1697618470388, 1697618470409, 1697618470497, 1697618470517, 1697618470536, 1697618470555, 1697618470573, 1697618470592, 1697618470611, 1697618470628, 1697618470670, 1697618470688, 1697618470707, 1697618470725, 1697618470743, 1697618470762, 1697618470780, 1697618470798]"
8,8,879,0,[],200,llama-7b,8,1,1605.0,1,2,A100,1697618470173,1697618471778,120,39,55,"[31, 143, 22, 19, 21, 88, 20, 19, 19, 18, 20, 18, 18, 41, 18, 19, 18, 18, 19, 18, 18, 73, 17, 62, 18, 17, 19, 17, 17, 56, 18, 18, 18, 17, 17, 47, 17, 18, 89, 25, 18, 62, 17, 16, 69, 18, 17, 19, 17, 18, 17, 18, 40, 18, 17, 19]","[1697618470204, 1697618470347, 1697618470369, 1697618470388, 1697618470409, 1697618470497, 1697618470517, 1697618470536, 1697618470555, 1697618470573, 1697618470593, 1697618470611, 1697618470629, 1697618470670, 1697618470688, 1697618470707, 1697618470725, 1697618470743, 1697618470762, 1697618470780, 1697618470798, 1697618470871, 1697618470888, 1697618470950, 1697618470968, 1697618470985, 1697618471004, 1697618471021, 1697618471038, 1697618471094, 1697618471112, 1697618471130, 1697618471148, 1697618471165, 1697618471182, 1697618471229, 1697618471246, 1697618471264, 1697618471353, 1697618471378, 1697618471396, 1697618471458, 1697618471475, 1697618471491, 1697618471560, 1697618471578, 1697618471595, 1697618471614, 1697618471631, 1697618471649, 1697618471666, 1697618471684, 1697618471724, 1697618471742, 1697618471759, 1697618471778]"
9,9,672,0,[],200,llama-7b,8,1,627.0,1,2,A100,1697618470171,1697618470798,120,93,20,"[25, 151, 21, 20, 21, 88, 20, 19, 19, 18, 20, 18, 17, 42, 18, 19, 18, 18, 19, 18, 18]","[1697618470196, 1697618470347, 1697618470368, 1697618470388, 1697618470409, 1697618470497, 1697618470517, 1697618470536, 1697618470555, 1697618470573, 1697618470593, 1697618470611, 1697618470628, 1697618470670, 1697618470688, 1697618470707, 1697618470725, 1697618470743, 1697618470762, 1697618470780, 1697618470798]"
