,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,778,0,[],200,llama-13b,128,1,5557.0,1,4,H100,1697103988916,1697103994473,120,16,50,"[399, 440, 43, 349, 60, 52, 53, 50, 49, 252, 59, 59, 57, 58, 50, 57, 56, 221, 59, 52, 47, 45, 382, 53, 52, 53, 44, 51, 210, 55, 52, 50, 49, 305, 57, 47, 52, 44, 55, 275, 63, 50, 49, 49, 352, 59, 56, 49, 48, 327]","[1697103989315, 1697103989755, 1697103989798, 1697103990147, 1697103990207, 1697103990259, 1697103990312, 1697103990362, 1697103990411, 1697103990663, 1697103990722, 1697103990781, 1697103990838, 1697103990896, 1697103990946, 1697103991003, 1697103991059, 1697103991280, 1697103991339, 1697103991391, 1697103991438, 1697103991483, 1697103991865, 1697103991918, 1697103991970, 1697103992023, 1697103992067, 1697103992118, 1697103992328, 1697103992383, 1697103992435, 1697103992485, 1697103992534, 1697103992839, 1697103992896, 1697103992943, 1697103992995, 1697103993039, 1697103993094, 1697103993369, 1697103993432, 1697103993482, 1697103993531, 1697103993580, 1697103993932, 1697103993991, 1697103994047, 1697103994096, 1697103994144, 1697103994471]"
1,1,659,0,[],200,llama-13b,128,1,35891.0,1,4,H100,1697103988915,1697104024806,120,286,381,"[363, 436, 41, 43, 348, 61, 52, 53, 50, 49, 252, 59, 59, 57, 58, 50, 57, 55, 222, 59, 53, 45, 46, 382, 53, 52, 52, 45, 51, 210, 54, 53, 50, 49, 305, 57, 47, 52, 44, 56, 274, 63, 50, 49, 49, 352, 59, 56, 49, 48, 328, 57, 58, 48, 302, 60, 59, 49, 58, 54, 326, 63, 62, 62, 56, 51, 304, 60, 58, 53, 58, 266, 60, 53, 52, 51, 288, 60, 58, 52, 56, 49, 299, 58, 49, 54, 46, 52, 52, 209, 60, 58, 60, 52, 51, 252, 55, 54, 54, 53, 51, 285, 61, 55, 54, 52, 52, 266, 56, 54, 53, 52, 49, 268, 57, 56, 55, 53, 53, 52, 229, 57, 57, 48, 56, 55, 214, 53, 53, 52, 45, 52, 273, 54, 53, 52, 44, 52, 225, 59, 48, 58, 54, 60, 52, 250, 52, 52, 51, 51, 310, 61, 59, 50, 57, 57, 55, 252, 57, 54, 55, 53, 58, 272, 58, 55, 54, 53, 53, 270, 53, 55, 52, 54, 57, 249, 58, 49, 57, 55, 53, 238, 57, 54, 52, 50, 53, 216, 56, 54, 53, 53, 51, 260, 53, 51, 49, 53, 274, 58, 59, 52, 52, 51, 220, 59, 54, 51, 54, 51, 248, 59, 55, 53, 53, 52, 43, 245, 57, 48, 58, 58, 56, 56, 302, 59, 58, 57, 57, 49, 290, 58, 58, 57, 56, 55, 47, 398, 62, 62, 59, 56, 57, 189, 55, 53, 50, 50, 300, 56, 54, 54, 52, 55, 262, 64, 58, 58, 57, 52, 711, 87, 65, 60, 62, 59, 59, 246, 60, 59, 55, 53, 52, 249, 50, 60, 57, 55, 52, 221, 51, 61, 58, 54, 55, 266, 56, 46, 46, 54, 55, 53, 246, 61, 60, 61, 50, 60, 51, 261, 62, 51, 60, 59, 52, 387, 66, 61, 53, 64, 64, 57, 317, 67, 65, 55, 66, 65, 56, 263, 63, 61, 61, 61, 51, 339, 62, 51, 61, 50, 61, 282, 60, 48, 59, 59, 58, 276, 64, 63, 63, 60, 59, 58, 277, 61, 50, 60, 58, 61, 244, 66, 64, 63, 62, 60, 55, 290, 68, 53, 64, 64, 55, 59, 245, 68, 66, 66, 63, 58, 57, 232, 68, 67, 67, 65, 59, 284, 66, 66, 65, 55]","[1697103989278, 1697103989714, 1697103989755, 1697103989798, 1697103990146, 1697103990207, 1697103990259, 1697103990312, 1697103990362, 1697103990411, 1697103990663, 1697103990722, 1697103990781, 1697103990838, 1697103990896, 1697103990946, 1697103991003, 1697103991058, 1697103991280, 1697103991339, 1697103991392, 1697103991437, 1697103991483, 1697103991865, 1697103991918, 1697103991970, 1697103992022, 1697103992067, 1697103992118, 1697103992328, 1697103992382, 1697103992435, 1697103992485, 1697103992534, 1697103992839, 1697103992896, 1697103992943, 1697103992995, 1697103993039, 1697103993095, 1697103993369, 1697103993432, 1697103993482, 1697103993531, 1697103993580, 1697103993932, 1697103993991, 1697103994047, 1697103994096, 1697103994144, 1697103994472, 1697103994529, 1697103994587, 1697103994635, 1697103994937, 1697103994997, 1697103995056, 1697103995105, 1697103995163, 1697103995217, 1697103995543, 1697103995606, 1697103995668, 1697103995730, 1697103995786, 1697103995837, 1697103996141, 1697103996201, 1697103996259, 1697103996312, 1697103996370, 1697103996636, 1697103996696, 1697103996749, 1697103996801, 1697103996852, 1697103997140, 1697103997200, 1697103997258, 1697103997310, 1697103997366, 1697103997415, 1697103997714, 1697103997772, 1697103997821, 1697103997875, 1697103997921, 1697103997973, 1697103998025, 1697103998234, 1697103998294, 1697103998352, 1697103998412, 1697103998464, 1697103998515, 1697103998767, 1697103998822, 1697103998876, 1697103998930, 1697103998983, 1697103999034, 1697103999319, 1697103999380, 1697103999435, 1697103999489, 1697103999541, 1697103999593, 1697103999859, 1697103999915, 1697103999969, 1697104000022, 1697104000074, 1697104000123, 1697104000391, 1697104000448, 1697104000504, 1697104000559, 1697104000612, 1697104000665, 1697104000717, 1697104000946, 1697104001003, 1697104001060, 1697104001108, 1697104001164, 1697104001219, 1697104001433, 1697104001486, 1697104001539, 1697104001591, 1697104001636, 1697104001688, 1697104001961, 1697104002015, 1697104002068, 1697104002120, 1697104002164, 1697104002216, 1697104002441, 1697104002500, 1697104002548, 1697104002606, 1697104002660, 1697104002720, 1697104002772, 1697104003022, 1697104003074, 1697104003126, 1697104003177, 1697104003228, 1697104003538, 1697104003599, 1697104003658, 1697104003708, 1697104003765, 1697104003822, 1697104003877, 1697104004129, 1697104004186, 1697104004240, 1697104004295, 1697104004348, 1697104004406, 1697104004678, 1697104004736, 1697104004791, 1697104004845, 1697104004898, 1697104004951, 1697104005221, 1697104005274, 1697104005329, 1697104005381, 1697104005435, 1697104005492, 1697104005741, 1697104005799, 1697104005848, 1697104005905, 1697104005960, 1697104006013, 1697104006251, 1697104006308, 1697104006362, 1697104006414, 1697104006464, 1697104006517, 1697104006733, 1697104006789, 1697104006843, 1697104006896, 1697104006949, 1697104007000, 1697104007260, 1697104007313, 1697104007364, 1697104007413, 1697104007466, 1697104007740, 1697104007798, 1697104007857, 1697104007909, 1697104007961, 1697104008012, 1697104008232, 1697104008291, 1697104008345, 1697104008396, 1697104008450, 1697104008501, 1697104008749, 1697104008808, 1697104008863, 1697104008916, 1697104008969, 1697104009021, 1697104009064, 1697104009309, 1697104009366, 1697104009414, 1697104009472, 1697104009530, 1697104009586, 1697104009642, 1697104009944, 1697104010003, 1697104010061, 1697104010118, 1697104010175, 1697104010224, 1697104010514, 1697104010572, 1697104010630, 1697104010687, 1697104010743, 1697104010798, 1697104010845, 1697104011243, 1697104011305, 1697104011367, 1697104011426, 1697104011482, 1697104011539, 1697104011728, 1697104011783, 1697104011836, 1697104011886, 1697104011936, 1697104012236, 1697104012292, 1697104012346, 1697104012400, 1697104012452, 1697104012507, 1697104012769, 1697104012833, 1697104012891, 1697104012949, 1697104013006, 1697104013058, 1697104013769, 1697104013856, 1697104013921, 1697104013981, 1697104014043, 1697104014102, 1697104014161, 1697104014407, 1697104014467, 1697104014526, 1697104014581, 1697104014634, 1697104014686, 1697104014935, 1697104014985, 1697104015045, 1697104015102, 1697104015157, 1697104015209, 1697104015430, 1697104015481, 1697104015542, 1697104015600, 1697104015654, 1697104015709, 1697104015975, 1697104016031, 1697104016077, 1697104016123, 1697104016177, 1697104016232, 1697104016285, 1697104016531, 1697104016592, 1697104016652, 1697104016713, 1697104016763, 1697104016823, 1697104016874, 1697104017135, 1697104017197, 1697104017248, 1697104017308, 1697104017367, 1697104017419, 1697104017806, 1697104017872, 1697104017933, 1697104017986, 1697104018050, 1697104018114, 1697104018171, 1697104018488, 1697104018555, 1697104018620, 1697104018675, 1697104018741, 1697104018806, 1697104018862, 1697104019125, 1697104019188, 1697104019249, 1697104019310, 1697104019371, 1697104019422, 1697104019761, 1697104019823, 1697104019874, 1697104019935, 1697104019985, 1697104020046, 1697104020328, 1697104020388, 1697104020436, 1697104020495, 1697104020554, 1697104020612, 1697104020888, 1697104020952, 1697104021015, 1697104021078, 1697104021138, 1697104021197, 1697104021255, 1697104021532, 1697104021593, 1697104021643, 1697104021703, 1697104021761, 1697104021822, 1697104022066, 1697104022132, 1697104022196, 1697104022259, 1697104022321, 1697104022381, 1697104022436, 1697104022726, 1697104022794, 1697104022847, 1697104022911, 1697104022975, 1697104023030, 1697104023089, 1697104023334, 1697104023402, 1697104023468, 1697104023534, 1697104023597, 1697104023655, 1697104023712, 1697104023944, 1697104024012, 1697104024079, 1697104024146, 1697104024211, 1697104024270, 1697104024554, 1697104024620, 1697104024686, 1697104024751, 1697104024806]"
2,2,591,0,[],200,llama-13b,128,1,5032.0,1,4,H100,1697103988900,1697103993932,120,874,47,"[26, 71, 152, 242, 364, 42, 349, 54, 59, 53, 50, 48, 252, 60, 58, 58, 58, 50, 57, 55, 222, 59, 52, 46, 46, 382, 53, 52, 52, 45, 51, 209, 55, 53, 50, 48, 306, 57, 47, 52, 44, 56, 274, 63, 50, 49, 49, 351]","[1697103988926, 1697103988997, 1697103989149, 1697103989391, 1697103989755, 1697103989797, 1697103990146, 1697103990200, 1697103990259, 1697103990312, 1697103990362, 1697103990410, 1697103990662, 1697103990722, 1697103990780, 1697103990838, 1697103990896, 1697103990946, 1697103991003, 1697103991058, 1697103991280, 1697103991339, 1697103991391, 1697103991437, 1697103991483, 1697103991865, 1697103991918, 1697103991970, 1697103992022, 1697103992067, 1697103992118, 1697103992327, 1697103992382, 1697103992435, 1697103992485, 1697103992533, 1697103992839, 1697103992896, 1697103992943, 1697103992995, 1697103993039, 1697103993095, 1697103993369, 1697103993432, 1697103993482, 1697103993531, 1697103993580, 1697103993931]"
3,3,590,0,[],200,llama-13b,128,1,2483.0,1,4,H100,1697103988909,1697103991392,120,88,20,"[252, 553, 41, 43, 348, 61, 52, 53, 50, 49, 252, 59, 58, 58, 58, 50, 57, 56, 221, 59, 52]","[1697103989161, 1697103989714, 1697103989755, 1697103989798, 1697103990146, 1697103990207, 1697103990259, 1697103990312, 1697103990362, 1697103990411, 1697103990663, 1697103990722, 1697103990780, 1697103990838, 1697103990896, 1697103990946, 1697103991003, 1697103991059, 1697103991280, 1697103991339, 1697103991391]"
4,4,885,0,[],200,llama-13b,128,1,4628.0,1,4,H100,1697103988904,1697103993532,120,84,43,"[428, 382, 41, 43, 348, 61, 53, 52, 50, 49, 252, 59, 59, 57, 58, 50, 57, 56, 221, 59, 53, 46, 45, 383, 52, 52, 52, 45, 51, 210, 55, 52, 50, 49, 305, 57, 47, 52, 44, 55, 275, 63, 50, 49]","[1697103989332, 1697103989714, 1697103989755, 1697103989798, 1697103990146, 1697103990207, 1697103990260, 1697103990312, 1697103990362, 1697103990411, 1697103990663, 1697103990722, 1697103990781, 1697103990838, 1697103990896, 1697103990946, 1697103991003, 1697103991059, 1697103991280, 1697103991339, 1697103991392, 1697103991438, 1697103991483, 1697103991866, 1697103991918, 1697103991970, 1697103992022, 1697103992067, 1697103992118, 1697103992328, 1697103992383, 1697103992435, 1697103992485, 1697103992534, 1697103992839, 1697103992896, 1697103992943, 1697103992995, 1697103993039, 1697103993094, 1697103993369, 1697103993432, 1697103993482, 1697103993531]"
5,5,39,0,[],200,llama-13b,128,1,447.0,1,4,H100,1697103988914,1697103989361,120,8,1,"[216, 230]","[1697103989130, 1697103989360]"
6,6,389,0,[],200,llama-13b,128,1,798.0,1,4,H100,1697103988916,1697103989714,120,8,1,"[393, 405]","[1697103989309, 1697103989714]"
7,7,343,0,[],200,llama-13b,128,1,2476.0,1,4,H100,1697103988916,1697103991392,120,84,20,"[410, 388, 41, 43, 348, 54, 59, 53, 50, 49, 252, 59, 58, 58, 58, 50, 57, 56, 221, 59, 53]","[1697103989326, 1697103989714, 1697103989755, 1697103989798, 1697103990146, 1697103990200, 1697103990259, 1697103990312, 1697103990362, 1697103990411, 1697103990663, 1697103990722, 1697103990780, 1697103990838, 1697103990896, 1697103990946, 1697103991003, 1697103991059, 1697103991280, 1697103991339, 1697103991392]"
8,8,69,0,[],200,llama-13b,128,1,2378.0,1,4,H100,1697103988903,1697103991281,120,85,20,"[59, 165, 22, 242, 364, 43, 348, 54, 59, 53, 50, 49, 251, 60, 58, 59, 57, 50, 57, 56, 221]","[1697103988962, 1697103989127, 1697103989149, 1697103989391, 1697103989755, 1697103989798, 1697103990146, 1697103990200, 1697103990259, 1697103990312, 1697103990362, 1697103990411, 1697103990662, 1697103990722, 1697103990780, 1697103990839, 1697103990896, 1697103990946, 1697103991003, 1697103991059, 1697103991280]"
9,9,280,0,[],200,llama-13b,128,1,2380.0,1,4,H100,1697103988901,1697103991281,120,91,20,"[66, 160, 22, 242, 364, 42, 349, 61, 52, 53, 50, 49, 251, 60, 58, 59, 57, 50, 57, 55, 223]","[1697103988967, 1697103989127, 1697103989149, 1697103989391, 1697103989755, 1697103989797, 1697103990146, 1697103990207, 1697103990259, 1697103990312, 1697103990362, 1697103990411, 1697103990662, 1697103990722, 1697103990780, 1697103990839, 1697103990896, 1697103990946, 1697103991003, 1697103991058, 1697103991281]"
