,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,672,0,[],200,google/flan-ul2,4,1,1760.0,1.0,2,A100,1697238852650,1697238854410,120,93.0,20.0,"[7, 82, 864, 42, 40, 40, 40, 40, 41, 40, 40, 40, 40, 42, 40, 40, 40, 40, 40, 47, 114]","[1697238852657, 1697238852739, 1697238853603, 1697238853645, 1697238853685, 1697238853725, 1697238853765, 1697238853805, 1697238853846, 1697238853886, 1697238853926, 1697238853966, 1697238854006, 1697238854048, 1697238854088, 1697238854128, 1697238854168, 1697238854208, 1697238854248, 1697238854295, 1697238854409]"
1,158,0,[],200,google/flan-ul2,4,1,1759.0,1.0,2,A100,1697238852651,1697238854410,120,85.0,20.0,"[18, 888, 46, 42, 40, 40, 40, 40, 41, 40, 40, 40, 40, 42, 40, 40, 40, 40, 40, 47, 114]","[1697238852669, 1697238853557, 1697238853603, 1697238853645, 1697238853685, 1697238853725, 1697238853765, 1697238853805, 1697238853846, 1697238853886, 1697238853926, 1697238853966, 1697238854006, 1697238854048, 1697238854088, 1697238854128, 1697238854168, 1697238854208, 1697238854248, 1697238854295, 1697238854409]"
2,563,0,[],200,google/flan-ul2,4,1,1597.0,1.0,2,A100,1697238852652,1697238854249,120,874.0,18.0,"[13, 892, 46, 42, 40, 40, 40, 40, 41, 40, 40, 40, 40, 42, 40, 40, 40, 40, 40]","[1697238852665, 1697238853557, 1697238853603, 1697238853645, 1697238853685, 1697238853725, 1697238853765, 1697238853805, 1697238853846, 1697238853886, 1697238853926, 1697238853966, 1697238854006, 1697238854048, 1697238854088, 1697238854128, 1697238854168, 1697238854208, 1697238854248]"
3,879,0,[],200,google/flan-ul2,4,1,3624.0,1.0,2,A100,1697238852652,1697238856276,120,39.0,55.0,"[9, 896, 46, 42, 40, 40, 40, 40, 41, 40, 40, 40, 40, 42, 40, 40, 40, 40, 40, 47, 114, 58, 143, 40, 39, 39, 112, 39, 40, 40, 40, 40, 39, 47, 113, 40, 41, 40, 41, 40, 60, 57, 40, 39, 41, 44, 114, 40, 41, 40, 40, 40, 41, 44, 115, 40]","[1697238852661, 1697238853557, 1697238853603, 1697238853645, 1697238853685, 1697238853725, 1697238853765, 1697238853805, 1697238853846, 1697238853886, 1697238853926, 1697238853966, 1697238854006, 1697238854048, 1697238854088, 1697238854128, 1697238854168, 1697238854208, 1697238854248, 1697238854295, 1697238854409, 1697238854467, 1697238854610, 1697238854650, 1697238854689, 1697238854728, 1697238854840, 1697238854879, 1697238854919, 1697238854959, 1697238854999, 1697238855039, 1697238855078, 1697238855125, 1697238855238, 1697238855278, 1697238855319, 1697238855359, 1697238855400, 1697238855440, 1697238855500, 1697238855557, 1697238855597, 1697238855636, 1697238855677, 1697238855721, 1697238855835, 1697238855875, 1697238855916, 1697238855956, 1697238855996, 1697238856036, 1697238856077, 1697238856121, 1697238856236, 1697238856276]"
4,857,1,[],200,google/flan-ul2,4,1,149.0,1.0,2,A100,1697238854414,1697238854563,120,18.0,1.0,"[6, 142]","[1697238854420, 1697238854562]"
5,88,2,[],200,google/flan-ul2,4,1,1111.0,1.0,2,A100,1697238854566,1697238855677,120,58.0,20.0,"[13, 216, 45, 39, 40, 40, 40, 40, 39, 47, 113, 41, 40, 40, 41, 40, 60, 57, 40, 40, 40]","[1697238854579, 1697238854795, 1697238854840, 1697238854879, 1697238854919, 1697238854959, 1697238854999, 1697238855039, 1697238855078, 1697238855125, 1697238855238, 1697238855279, 1697238855319, 1697238855359, 1697238855400, 1697238855440, 1697238855500, 1697238855557, 1697238855597, 1697238855637, 1697238855677]"
6,335,1,[],200,google/flan-ul2,4,1,3326.0,1.0,2,A100,1697238854413,1697238857739,120,58.0,62.0,"[12, 137, 48, 40, 39, 39, 112, 39, 40, 40, 40, 40, 39, 47, 113, 40, 41, 40, 41, 40, 60, 57, 40, 39, 41, 44, 114, 40, 41, 40, 40, 41, 40, 44, 115, 40, 47, 43, 130, 57, 41, 40, 40, 46, 110, 118, 40, 40, 40, 112, 40, 40, 40, 40, 40, 40, 40, 57, 58, 40, 40, 40, 44]","[1697238854425, 1697238854562, 1697238854610, 1697238854650, 1697238854689, 1697238854728, 1697238854840, 1697238854879, 1697238854919, 1697238854959, 1697238854999, 1697238855039, 1697238855078, 1697238855125, 1697238855238, 1697238855278, 1697238855319, 1697238855359, 1697238855400, 1697238855440, 1697238855500, 1697238855557, 1697238855597, 1697238855636, 1697238855677, 1697238855721, 1697238855835, 1697238855875, 1697238855916, 1697238855956, 1697238855996, 1697238856037, 1697238856077, 1697238856121, 1697238856236, 1697238856276, 1697238856323, 1697238856366, 1697238856496, 1697238856553, 1697238856594, 1697238856634, 1697238856674, 1697238856720, 1697238856830, 1697238856948, 1697238856988, 1697238857028, 1697238857068, 1697238857180, 1697238857220, 1697238857260, 1697238857300, 1697238857340, 1697238857380, 1697238857420, 1697238857460, 1697238857517, 1697238857575, 1697238857615, 1697238857655, 1697238857695, 1697238857739]"
7,748,1,[],200,google/flan-ul2,4,1,827.0,1.0,2,A100,1697238854252,1697238855079,120,182.0,14.0,"[16, 96, 45, 58, 143, 40, 39, 39, 112, 40, 39, 40, 40, 40, 40]","[1697238854268, 1697238854364, 1697238854409, 1697238854467, 1697238854610, 1697238854650, 1697238854689, 1697238854728, 1697238854840, 1697238854880, 1697238854919, 1697238854959, 1697238854999, 1697238855039, 1697238855079]"
8,5,2,[],200,google/flan-ul2,4,1,995.0,1.0,2,A100,1697238855082,1697238856077,120,84.0,20.0,"[21, 90, 45, 41, 40, 40, 41, 40, 60, 57, 40, 40, 40, 44, 115, 39, 40, 41, 40, 40, 41]","[1697238855103, 1697238855193, 1697238855238, 1697238855279, 1697238855319, 1697238855359, 1697238855400, 1697238855440, 1697238855500, 1697238855557, 1697238855597, 1697238855637, 1697238855677, 1697238855721, 1697238855836, 1697238855875, 1697238855915, 1697238855956, 1697238855996, 1697238856036, 1697238856077]"
9,382,3,[],200,google/flan-ul2,4,1,1150.0,1.0,2,A100,1697238855680,1697238856830,120,47.0,20.0,"[7, 103, 46, 39, 40, 41, 40, 40, 41, 44, 115, 40, 47, 43, 130, 57, 41, 40, 40, 47, 109]","[1697238855687, 1697238855790, 1697238855836, 1697238855875, 1697238855915, 1697238855956, 1697238855996, 1697238856036, 1697238856077, 1697238856121, 1697238856236, 1697238856276, 1697238856323, 1697238856366, 1697238856496, 1697238856553, 1697238856594, 1697238856634, 1697238856674, 1697238856721, 1697238856830]"
