,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,879,0,[],200,bigcode/starcoder,1,1,1005.0,1,1,H100,1697107939809,1697107940814,120,39,55,"[8, 232, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14]","[1697107939817, 1697107940049, 1697107940063, 1697107940078, 1697107940092, 1697107940107, 1697107940121, 1697107940135, 1697107940150, 1697107940164, 1697107940179, 1697107940193, 1697107940207, 1697107940222, 1697107940236, 1697107940250, 1697107940265, 1697107940279, 1697107940294, 1697107940308, 1697107940322, 1697107940337, 1697107940351, 1697107940366, 1697107940380, 1697107940394, 1697107940409, 1697107940423, 1697107940438, 1697107940452, 1697107940467, 1697107940481, 1697107940495, 1697107940510, 1697107940524, 1697107940539, 1697107940553, 1697107940568, 1697107940582, 1697107940597, 1697107940611, 1697107940626, 1697107940640, 1697107940655, 1697107940669, 1697107940684, 1697107940698, 1697107940713, 1697107940727, 1697107940742, 1697107940756, 1697107940771, 1697107940785, 1697107940800, 1697107940814]"
1,562,1,[],200,bigcode/starcoder,1,1,668.0,1,1,H100,1697107940815,1697107941483,120,67,39,"[8, 120, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15, 15, 14, 15, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15]","[1697107940823, 1697107940943, 1697107940958, 1697107940972, 1697107940987, 1697107941002, 1697107941016, 1697107941031, 1697107941045, 1697107941060, 1697107941074, 1697107941089, 1697107941104, 1697107941118, 1697107941133, 1697107941148, 1697107941162, 1697107941177, 1697107941191, 1697107941206, 1697107941221, 1697107941235, 1697107941250, 1697107941264, 1697107941279, 1697107941293, 1697107941308, 1697107941323, 1697107941337, 1697107941352, 1697107941366, 1697107941381, 1697107941396, 1697107941410, 1697107941425, 1697107941439, 1697107941454, 1697107941468, 1697107941483]"
2,156,2,[],200,bigcode/starcoder,1,1,370.0,1,1,H100,1697107941484,1697107941854,120,86,20,"[5, 100, 15, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15, 15, 15, 14, 15, 15, 14, 15]","[1697107941489, 1697107941589, 1697107941604, 1697107941619, 1697107941634, 1697107941648, 1697107941663, 1697107941678, 1697107941692, 1697107941707, 1697107941722, 1697107941736, 1697107941751, 1697107941766, 1697107941781, 1697107941795, 1697107941810, 1697107941825, 1697107941839, 1697107941854]"
3,669,3,[],200,bigcode/starcoder,1,1,304.0,1,1,H100,1697107941855,1697107942159,120,83,20,"[5, 36, 15, 15, 14, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15, 15, 14, 15]","[1697107941860, 1697107941896, 1697107941911, 1697107941926, 1697107941940, 1697107941955, 1697107941969, 1697107941984, 1697107941998, 1697107942013, 1697107942028, 1697107942042, 1697107942057, 1697107942071, 1697107942086, 1697107942100, 1697107942115, 1697107942130, 1697107942144, 1697107942159]"
4,227,4,[],200,bigcode/starcoder,1,1,389.0,1,1,H100,1697107942160,1697107942549,120,364,25,"[5, 33, 14, 15, 15, 14, 15, 14, 15, 15, 14, 15, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 15, 14, 15, 15]","[1697107942165, 1697107942198, 1697107942212, 1697107942227, 1697107942242, 1697107942256, 1697107942271, 1697107942285, 1697107942300, 1697107942315, 1697107942329, 1697107942344, 1697107942359, 1697107942373, 1697107942388, 1697107942402, 1697107942417, 1697107942432, 1697107942446, 1697107942461, 1697107942475, 1697107942490, 1697107942505, 1697107942519, 1697107942534, 1697107942549]"
5,747,5,[],200,bigcode/starcoder,1,1,590.0,1,1,H100,1697107942550,1697107943140,120,140,36,"[4, 91, 15, 14, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 15]","[1697107942554, 1697107942645, 1697107942660, 1697107942674, 1697107942689, 1697107942703, 1697107942718, 1697107942732, 1697107942747, 1697107942762, 1697107942776, 1697107942791, 1697107942805, 1697107942820, 1697107942834, 1697107942849, 1697107942863, 1697107942878, 1697107942892, 1697107942907, 1697107942922, 1697107942936, 1697107942951, 1697107942965, 1697107942980, 1697107942994, 1697107943009, 1697107943023, 1697107943038, 1697107943052, 1697107943067, 1697107943081, 1697107943096, 1697107943110, 1697107943125, 1697107943140]"
6,333,6,[],200,bigcode/starcoder,1,1,201.0,1,1,H100,1697107943141,1697107943342,120,563,11,"[4, 48, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15]","[1697107943145, 1697107943193, 1697107943208, 1697107943223, 1697107943238, 1697107943252, 1697107943267, 1697107943282, 1697107943297, 1697107943312, 1697107943327, 1697107943342]"
7,854,7,[],200,bigcode/starcoder,1,1,432.0,1,1,H100,1697107943343,1697107943775,120,67,29,"[4, 37, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 15, 14, 14, 15]","[1697107943347, 1697107943384, 1697107943398, 1697107943413, 1697107943427, 1697107943442, 1697107943456, 1697107943471, 1697107943485, 1697107943500, 1697107943514, 1697107943529, 1697107943543, 1697107943558, 1697107943572, 1697107943587, 1697107943601, 1697107943616, 1697107943630, 1697107943645, 1697107943659, 1697107943674, 1697107943688, 1697107943703, 1697107943717, 1697107943732, 1697107943746, 1697107943760, 1697107943775]"
8,419,8,[],200,bigcode/starcoder,1,1,304.0,1,1,H100,1697107943776,1697107944080,120,88,20,"[4, 36, 14, 15, 15, 14, 15, 15, 14, 15, 15, 15, 14, 15, 15, 14, 15, 15, 14, 15]","[1697107943780, 1697107943816, 1697107943830, 1697107943845, 1697107943860, 1697107943874, 1697107943889, 1697107943904, 1697107943918, 1697107943933, 1697107943948, 1697107943963, 1697107943977, 1697107943992, 1697107944007, 1697107944021, 1697107944036, 1697107944051, 1697107944065, 1697107944080]"
9,4,9,[],200,bigcode/starcoder,1,1,302.0,1,1,H100,1697107944081,1697107944383,120,89,20,"[5, 35, 14, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15, 15, 14, 15, 14, 15, 14, 15]","[1697107944086, 1697107944121, 1697107944135, 1697107944150, 1697107944164, 1697107944179, 1697107944194, 1697107944208, 1697107944223, 1697107944237, 1697107944252, 1697107944266, 1697107944281, 1697107944296, 1697107944310, 1697107944325, 1697107944339, 1697107944354, 1697107944368, 1697107944383]"
