,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,553,0,[],200,EleutherAI/gpt-neox-20b,32,1,864.0,1,4,H100,1697107290097,1697107290961,120,88,20,"[38, 287, 23, 26, 25, 25, 25, 24, 75, 23, 25, 23, 25, 25, 24, 73, 27, 23, 26, 22]","[1697107290135, 1697107290422, 1697107290445, 1697107290471, 1697107290496, 1697107290521, 1697107290546, 1697107290570, 1697107290645, 1697107290668, 1697107290693, 1697107290716, 1697107290741, 1697107290766, 1697107290790, 1697107290863, 1697107290890, 1697107290913, 1697107290939, 1697107290961]"
1,13,0,[],200,EleutherAI/gpt-neox-20b,32,1,842.0,1,4,H100,1697107290097,1697107290939,120,90,20,"[13, 92, 220, 23, 26, 25, 25, 25, 24, 74, 24, 25, 23, 25, 24, 25, 73, 26, 24, 26]","[1697107290110, 1697107290202, 1697107290422, 1697107290445, 1697107290471, 1697107290496, 1697107290521, 1697107290546, 1697107290570, 1697107290644, 1697107290668, 1697107290693, 1697107290716, 1697107290741, 1697107290765, 1697107290790, 1697107290863, 1697107290889, 1697107290913, 1697107290939]"
2,69,0,[],200,EleutherAI/gpt-neox-20b,32,1,864.0,1,4,H100,1697107290097,1697107290961,120,85,20,"[58, 267, 23, 26, 25, 25, 25, 24, 75, 23, 25, 23, 25, 25, 24, 73, 27, 24, 25, 22]","[1697107290155, 1697107290422, 1697107290445, 1697107290471, 1697107290496, 1697107290521, 1697107290546, 1697107290570, 1697107290645, 1697107290668, 1697107290693, 1697107290716, 1697107290741, 1697107290766, 1697107290790, 1697107290863, 1697107290890, 1697107290914, 1697107290939, 1697107290961]"
3,158,0,[],200,EleutherAI/gpt-neox-20b,32,1,842.0,1,4,H100,1697107290097,1697107290939,120,85,20,"[21, 84, 220, 23, 26, 25, 25, 25, 24, 74, 24, 25, 23, 25, 24, 25, 73, 27, 24, 25]","[1697107290118, 1697107290202, 1697107290422, 1697107290445, 1697107290471, 1697107290496, 1697107290521, 1697107290546, 1697107290570, 1697107290644, 1697107290668, 1697107290693, 1697107290716, 1697107290741, 1697107290765, 1697107290790, 1697107290863, 1697107290890, 1697107290914, 1697107290939]"
4,921,0,[],200,EleutherAI/gpt-neox-20b,32,1,86.0,1,4,H100,1697107290097,1697107290183,120,31,1,"[29, 57]","[1697107290126, 1697107290183]"
5,39,0,[],200,EleutherAI/gpt-neox-20b,32,1,30.0,1,4,H100,1697107290097,1697107290127,120,8,1,"[5, 25]","[1697107290102, 1697107290127]"
6,908,1,[],200,EleutherAI/gpt-neox-20b,32,1,1839.0,1,4,H100,1697107290128,1697107291967,120,6,50,"[39, 255, 23, 26, 25, 25, 25, 25, 73, 24, 25, 23, 25, 24, 25, 73, 27, 24, 25, 22, 82, 21, 20, 21, 21, 80, 35, 24, 28, 26, 26, 24, 23, 23, 68, 23, 23, 23, 23, 23, 91, 24, 23, 30, 28, 80, 24, 25, 22, 22]","[1697107290167, 1697107290422, 1697107290445, 1697107290471, 1697107290496, 1697107290521, 1697107290546, 1697107290571, 1697107290644, 1697107290668, 1697107290693, 1697107290716, 1697107290741, 1697107290765, 1697107290790, 1697107290863, 1697107290890, 1697107290914, 1697107290939, 1697107290961, 1697107291043, 1697107291064, 1697107291084, 1697107291105, 1697107291126, 1697107291206, 1697107291241, 1697107291265, 1697107291293, 1697107291319, 1697107291345, 1697107291369, 1697107291392, 1697107291415, 1697107291483, 1697107291506, 1697107291529, 1697107291552, 1697107291575, 1697107291598, 1697107291689, 1697107291713, 1697107291736, 1697107291766, 1697107291794, 1697107291874, 1697107291898, 1697107291923, 1697107291945, 1697107291967]"
7,591,0,[],200,EleutherAI/gpt-neox-20b,32,1,1800.0,1,4,H100,1697107290098,1697107291898,120,874,47,"[57, 267, 23, 26, 25, 25, 25, 24, 75, 23, 25, 23, 25, 25, 24, 73, 27, 24, 25, 22, 82, 21, 20, 21, 21, 80, 35, 24, 28, 26, 26, 23, 24, 23, 68, 23, 23, 23, 23, 23, 91, 24, 23, 30, 28, 81, 23]","[1697107290155, 1697107290422, 1697107290445, 1697107290471, 1697107290496, 1697107290521, 1697107290546, 1697107290570, 1697107290645, 1697107290668, 1697107290693, 1697107290716, 1697107290741, 1697107290766, 1697107290790, 1697107290863, 1697107290890, 1697107290914, 1697107290939, 1697107290961, 1697107291043, 1697107291064, 1697107291084, 1697107291105, 1697107291126, 1697107291206, 1697107291241, 1697107291265, 1697107291293, 1697107291319, 1697107291345, 1697107291368, 1697107291392, 1697107291415, 1697107291483, 1697107291506, 1697107291529, 1697107291552, 1697107291575, 1697107291598, 1697107291689, 1697107291713, 1697107291736, 1697107291766, 1697107291794, 1697107291875, 1697107291898]"
8,672,0,[],200,EleutherAI/gpt-neox-20b,32,1,842.0,1,4,H100,1697107290097,1697107290939,120,93,20,"[25, 80, 220, 23, 26, 25, 25, 25, 24, 75, 23, 25, 23, 25, 24, 25, 73, 27, 24, 25]","[1697107290122, 1697107290202, 1697107290422, 1697107290445, 1697107290471, 1697107290496, 1697107290521, 1697107290546, 1697107290570, 1697107290645, 1697107290668, 1697107290693, 1697107290716, 1697107290741, 1697107290765, 1697107290790, 1697107290863, 1697107290890, 1697107290914, 1697107290939]"
9,394,0,[],200,EleutherAI/gpt-neox-20b,32,1,86.0,1,4,H100,1697107290097,1697107290183,120,11,1,"[17, 69]","[1697107290114, 1697107290183]"
