,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,563,0,[],200,bigscience/mt0-xxl,2,1,493.0,1.0,1,H100,1697086991137,1697086991630,120,874.0,18.0,"[10, 93, 129, 17, 16, 16, 16, 16, 17, 16, 16, 16, 17, 16, 17, 16, 16, 17, 16]","[1697086991147, 1697086991240, 1697086991369, 1697086991386, 1697086991402, 1697086991418, 1697086991434, 1697086991450, 1697086991467, 1697086991483, 1697086991499, 1697086991515, 1697086991532, 1697086991548, 1697086991565, 1697086991581, 1697086991597, 1697086991614, 1697086991630]"
1,879,0,[],200,bigscience/mt0-xxl,2,1,1248.0,1.0,1,H100,1697086991137,1697086992385,120,39.0,55.0,"[10, 222, 17, 16, 16, 16, 16, 17, 16, 16, 16, 17, 16, 17, 16, 16, 17, 16, 30, 62, 17, 16, 16, 16, 16, 16, 17, 16, 16, 16, 17, 16, 16, 17, 16, 17, 18, 59, 16, 17, 16, 16, 17, 18, 16, 16, 16, 17, 16, 16, 18, 60, 17, 17, 16]","[1697086991147, 1697086991369, 1697086991386, 1697086991402, 1697086991418, 1697086991434, 1697086991450, 1697086991467, 1697086991483, 1697086991499, 1697086991515, 1697086991532, 1697086991548, 1697086991565, 1697086991581, 1697086991597, 1697086991614, 1697086991630, 1697086991660, 1697086991722, 1697086991739, 1697086991755, 1697086991771, 1697086991787, 1697086991803, 1697086991819, 1697086991836, 1697086991852, 1697086991868, 1697086991884, 1697086991901, 1697086991917, 1697086991933, 1697086991950, 1697086991966, 1697086991983, 1697086992001, 1697086992060, 1697086992076, 1697086992093, 1697086992109, 1697086992125, 1697086992142, 1697086992160, 1697086992176, 1697086992192, 1697086992208, 1697086992225, 1697086992241, 1697086992257, 1697086992275, 1697086992335, 1697086992352, 1697086992369, 1697086992385]"
2,670,1,[],200,bigscience/mt0-xxl,2,1,352.0,1.0,1,H100,1697086991631,1697086991983,120,67.0,18.0,"[9, 82, 17, 16, 16, 16, 16, 16, 17, 16, 16, 16, 17, 16, 16, 17, 16, 17]","[1697086991640, 1697086991722, 1697086991739, 1697086991755, 1697086991771, 1697086991787, 1697086991803, 1697086991819, 1697086991836, 1697086991852, 1697086991868, 1697086991884, 1697086991901, 1697086991917, 1697086991933, 1697086991950, 1697086991966, 1697086991983]"
3,748,2,[],200,bigscience/mt0-xxl,2,1,273.0,1.0,1,H100,1697086991984,1697086992257,120,182.0,14.0,"[9, 48, 19, 16, 17, 16, 16, 17, 18, 16, 16, 16, 17, 16, 16]","[1697086991993, 1697086992041, 1697086992060, 1697086992076, 1697086992093, 1697086992109, 1697086992125, 1697086992142, 1697086992160, 1697086992176, 1697086992192, 1697086992208, 1697086992225, 1697086992241, 1697086992257]"
4,855,3,[],200,bigscience/mt0-xxl,2,1,424.0,1.0,1,H100,1697086992258,1697086992682,120,83.0,20.0,"[9, 49, 19, 17, 17, 16, 19, 60, 16, 17, 17, 17, 17, 17, 16, 17, 17, 17, 17, 16, 17]","[1697086992267, 1697086992316, 1697086992335, 1697086992352, 1697086992369, 1697086992385, 1697086992404, 1697086992464, 1697086992480, 1697086992497, 1697086992514, 1697086992531, 1697086992548, 1697086992565, 1697086992581, 1697086992598, 1697086992615, 1697086992632, 1697086992649, 1697086992665, 1697086992682]"
5,156,1,[],200,bigscience/mt0-xxl,2,1,425.0,1.0,1,H100,1697086992386,1697086992811,120,86.0,20.0,"[9, 69, 16, 17, 17, 17, 17, 17, 16, 17, 17, 17, 17, 16, 17, 19, 60, 16, 17, 17]","[1697086992395, 1697086992464, 1697086992480, 1697086992497, 1697086992514, 1697086992531, 1697086992548, 1697086992565, 1697086992581, 1697086992598, 1697086992615, 1697086992632, 1697086992649, 1697086992665, 1697086992682, 1697086992701, 1697086992761, 1697086992777, 1697086992794, 1697086992811]"
6,5,4,[],200,bigscience/mt0-xxl,2,1,424.0,1.0,1,H100,1697086992683,1697086993107,120,84.0,20.0,"[9, 49, 20, 16, 17, 17, 19, 63, 16, 17, 16, 17, 16, 17, 16, 17, 16, 17, 16, 17, 16]","[1697086992692, 1697086992741, 1697086992761, 1697086992777, 1697086992794, 1697086992811, 1697086992830, 1697086992893, 1697086992909, 1697086992926, 1697086992942, 1697086992959, 1697086992975, 1697086992992, 1697086993008, 1697086993025, 1697086993041, 1697086993058, 1697086993074, 1697086993091, 1697086993107]"
7,227,2,[],200,bigscience/mt0-xxl,2,1,507.0,1.0,1,H100,1697086992812,1697086993319,120,364.0,25.0,"[9, 52, 20, 16, 17, 16, 17, 16, 17, 16, 17, 16, 17, 16, 17, 16, 19, 62, 16, 17, 16, 16, 16, 17, 16, 16]","[1697086992821, 1697086992873, 1697086992893, 1697086992909, 1697086992926, 1697086992942, 1697086992959, 1697086992975, 1697086992992, 1697086993008, 1697086993025, 1697086993041, 1697086993058, 1697086993074, 1697086993091, 1697086993107, 1697086993126, 1697086993188, 1697086993204, 1697086993221, 1697086993237, 1697086993253, 1697086993269, 1697086993286, 1697086993302, 1697086993318]"
8,86,5,[],200,bigscience/mt0-xxl,2,1,388.0,1.0,1,H100,1697086993108,1697086993496,120,335.0,17.0,"[9, 52, 19, 16, 17, 16, 16, 16, 17, 16, 16, 19, 78, 16, 16, 16, 16, 16]","[1697086993117, 1697086993169, 1697086993188, 1697086993204, 1697086993221, 1697086993237, 1697086993253, 1697086993269, 1697086993286, 1697086993302, 1697086993318, 1697086993337, 1697086993415, 1697086993431, 1697086993447, 1697086993463, 1697086993479, 1697086993495]"
9,333,3,[],200,bigscience/mt0-xxl,2,1,359.0,1.0,1,H100,1697086993319,1697086993678,120,563.0,11.0,"[9, 87, 16, 16, 16, 16, 16, 19, 132, 16, 16]","[1697086993328, 1697086993415, 1697086993431, 1697086993447, 1697086993463, 1697086993479, 1697086993495, 1697086993514, 1697086993646, 1697086993662, 1697086993678]"
