,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,563,0,[],200,google/flan-t5-xl,2,1,433.0,1.0,1,H100,1697072566084,1697072566517,120,874.0,18.0,"[9, 153, 17, 15, 16, 16, 16, 16, 15, 16, 16, 16, 16, 16, 16, 16, 15, 16, 17]","[1697072566093, 1697072566246, 1697072566263, 1697072566278, 1697072566294, 1697072566310, 1697072566326, 1697072566342, 1697072566357, 1697072566373, 1697072566389, 1697072566405, 1697072566421, 1697072566437, 1697072566453, 1697072566469, 1697072566484, 1697072566500, 1697072566517]"
1,879,0,[],200,google/flan-t5-xl,2,1,1150.0,1.0,1,H100,1697072566084,1697072567234,120,39.0,55.0,"[9, 153, 17, 15, 16, 16, 16, 16, 15, 16, 16, 16, 16, 16, 16, 16, 15, 16, 17, 28, 59, 16, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 15, 16, 15, 16, 16, 17, 57, 15, 16, 15, 15, 16, 15, 16, 15, 15, 16, 15, 16, 17, 57, 16, 16, 16]","[1697072566093, 1697072566246, 1697072566263, 1697072566278, 1697072566294, 1697072566310, 1697072566326, 1697072566342, 1697072566357, 1697072566373, 1697072566389, 1697072566405, 1697072566421, 1697072566437, 1697072566453, 1697072566469, 1697072566484, 1697072566500, 1697072566517, 1697072566545, 1697072566604, 1697072566620, 1697072566636, 1697072566651, 1697072566667, 1697072566682, 1697072566698, 1697072566713, 1697072566729, 1697072566744, 1697072566760, 1697072566775, 1697072566790, 1697072566806, 1697072566821, 1697072566837, 1697072566853, 1697072566870, 1697072566927, 1697072566942, 1697072566958, 1697072566973, 1697072566988, 1697072567004, 1697072567019, 1697072567035, 1697072567050, 1697072567065, 1697072567081, 1697072567096, 1697072567112, 1697072567129, 1697072567186, 1697072567202, 1697072567218, 1697072567234]"
2,670,1,[],200,google/flan-t5-xl,2,1,335.0,1.0,1,H100,1697072566518,1697072566853,120,67.0,18.0,"[8, 59, 19, 16, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 15, 16, 15, 16, 16]","[1697072566526, 1697072566585, 1697072566604, 1697072566620, 1697072566636, 1697072566651, 1697072566667, 1697072566682, 1697072566698, 1697072566713, 1697072566729, 1697072566744, 1697072566760, 1697072566775, 1697072566790, 1697072566806, 1697072566821, 1697072566837, 1697072566853]"
3,748,2,[],200,google/flan-t5-xl,2,1,258.0,1.0,1,H100,1697072566854,1697072567112,120,182.0,14.0,"[8, 46, 19, 15, 16, 15, 15, 16, 15, 16, 15, 15, 16, 15, 16]","[1697072566862, 1697072566908, 1697072566927, 1697072566942, 1697072566958, 1697072566973, 1697072566988, 1697072567004, 1697072567019, 1697072567035, 1697072567050, 1697072567065, 1697072567081, 1697072567096, 1697072567112]"
4,855,3,[],200,google/flan-t5-xl,2,1,397.0,1.0,1,H100,1697072567113,1697072567510,120,83.0,20.0,"[8, 45, 20, 16, 16, 16, 17, 56, 15, 16, 16, 15, 16, 16, 15, 16, 16, 15, 16, 16, 15]","[1697072567121, 1697072567166, 1697072567186, 1697072567202, 1697072567218, 1697072567234, 1697072567251, 1697072567307, 1697072567322, 1697072567338, 1697072567354, 1697072567369, 1697072567385, 1697072567401, 1697072567416, 1697072567432, 1697072567448, 1697072567463, 1697072567479, 1697072567495, 1697072567510]"
5,156,1,[],200,google/flan-t5-xl,2,1,395.0,1.0,1,H100,1697072567235,1697072567630,120,86.0,20.0,"[8, 45, 19, 15, 16, 16, 15, 16, 16, 15, 16, 16, 15, 16, 16, 15, 17, 56, 16, 16, 15]","[1697072567243, 1697072567288, 1697072567307, 1697072567322, 1697072567338, 1697072567354, 1697072567369, 1697072567385, 1697072567401, 1697072567416, 1697072567432, 1697072567448, 1697072567463, 1697072567479, 1697072567495, 1697072567510, 1697072567527, 1697072567583, 1697072567599, 1697072567615, 1697072567630]"
6,5,4,[],200,google/flan-t5-xl,2,1,394.0,1.0,1,H100,1697072567511,1697072567905,120,84.0,20.0,"[9, 45, 18, 16, 16, 15, 17, 56, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 16, 15]","[1697072567520, 1697072567565, 1697072567583, 1697072567599, 1697072567615, 1697072567630, 1697072567647, 1697072567703, 1697072567719, 1697072567734, 1697072567750, 1697072567765, 1697072567781, 1697072567796, 1697072567812, 1697072567827, 1697072567843, 1697072567858, 1697072567874, 1697072567890, 1697072567905]"
7,227,2,[],200,google/flan-t5-xl,2,1,470.0,1.0,1,H100,1697072567631,1697072568101,120,364.0,25.0,"[9, 44, 19, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 16, 15, 17, 56, 15, 16, 15, 15, 16, 15, 16, 15]","[1697072567640, 1697072567684, 1697072567703, 1697072567719, 1697072567734, 1697072567750, 1697072567765, 1697072567781, 1697072567796, 1697072567812, 1697072567827, 1697072567843, 1697072567858, 1697072567874, 1697072567890, 1697072567905, 1697072567922, 1697072567978, 1697072567993, 1697072568009, 1697072568024, 1697072568039, 1697072568055, 1697072568070, 1697072568086, 1697072568101]"
8,86,5,[],200,google/flan-t5-xl,2,1,346.0,1.0,1,H100,1697072567906,1697072568252,120,335.0,17.0,"[9, 44, 19, 15, 16, 15, 15, 16, 15, 16, 15, 17, 56, 16, 15, 16, 15, 16]","[1697072567915, 1697072567959, 1697072567978, 1697072567993, 1697072568009, 1697072568024, 1697072568039, 1697072568055, 1697072568070, 1697072568086, 1697072568101, 1697072568118, 1697072568174, 1697072568190, 1697072568205, 1697072568221, 1697072568236, 1697072568252]"
9,190,6,[],200,google/flan-t5-xl,2,1,305.0,1.0,1,H100,1697072568252,1697072568557,120,335.0,10.0,"[9, 107, 21, 15, 16, 17, 58, 15, 16, 15, 16]","[1697072568261, 1697072568368, 1697072568389, 1697072568404, 1697072568420, 1697072568437, 1697072568495, 1697072568510, 1697072568526, 1697072568541, 1697072568557]"
