,Unnamed: 0,smpnum,reqnum,errors,status,model,num_users,requests,latency_ms,records,n_gpus,gpu_type,start_timestamp,end_timestamp,experiment_duration_s,n_input_tokens,n_output_tokens,latency_ms_per_token,timestamps_per_token
0,0,563,0,[],200,llama-7b,2,1,1099.0,1.0,2,T4,1697465068002,1697465069101.0,120,874.0,18.0,"[16, 375, 94, 38, 38, 39, 38, 38, 37, 39, 38, 38, 38, 38, 38, 42, 37, 39, 39]","[1697465068018, 1697465068393, 1697465068487, 1697465068525, 1697465068563, 1697465068602, 1697465068640, 1697465068678, 1697465068715, 1697465068754, 1697465068792, 1697465068830, 1697465068868, 1697465068906, 1697465068944, 1697465068986, 1697465069023, 1697465069062, 1697465069101]"
1,1,879,0,[],200,llama-7b,2,1,2594.0,1.0,2,T4,1697465068005,1697465070599.0,120,39.0,55.0,"[14, 429, 39, 39, 37, 39, 38, 38, 37, 39, 38, 38, 38, 38, 38, 42, 38, 38, 38, 33, 96, 34, 35, 35, 35, 34, 35, 35, 34, 35, 34, 35, 34, 35, 34, 35, 34, 32, 127, 36, 35, 35, 35, 35, 35, 35, 35, 35, 36, 35, 36, 31, 98, 36, 35, 35]","[1697465068019, 1697465068448, 1697465068487, 1697465068526, 1697465068563, 1697465068602, 1697465068640, 1697465068678, 1697465068715, 1697465068754, 1697465068792, 1697465068830, 1697465068868, 1697465068906, 1697465068944, 1697465068986, 1697465069024, 1697465069062, 1697465069100, 1697465069133, 1697465069229, 1697465069263, 1697465069298, 1697465069333, 1697465069368, 1697465069402, 1697465069437, 1697465069472, 1697465069506, 1697465069541, 1697465069575, 1697465069610, 1697465069644, 1697465069679, 1697465069713, 1697465069748, 1697465069782, 1697465069814, 1697465069941, 1697465069977, 1697465070012, 1697465070047, 1697465070082, 1697465070117, 1697465070152, 1697465070187, 1697465070222, 1697465070257, 1697465070293, 1697465070328, 1697465070364, 1697465070395, 1697465070493, 1697465070529, 1697465070564, 1697465070599]"
2,2,670,1,[],200,llama-7b,2,1,679.0,1.0,2,T4,1697465069104,1697465069783.0,120,67.0,18.0,"[13, 76, 36, 34, 35, 35, 35, 34, 35, 35, 34, 35, 34, 35, 34, 35, 34, 35, 35]","[1697465069117, 1697465069193, 1697465069229, 1697465069263, 1697465069298, 1697465069333, 1697465069368, 1697465069402, 1697465069437, 1697465069472, 1697465069506, 1697465069541, 1697465069575, 1697465069610, 1697465069644, 1697465069679, 1697465069713, 1697465069748, 1697465069783]"
3,3,748,2,[],200,llama-7b,2,1,578.0,1.0,2,T4,1697465069786,1697465070364.0,120,182.0,14.0,"[14, 141, 36, 35, 35, 35, 35, 35, 35, 35, 35, 36, 35, 36]","[1697465069800, 1697465069941, 1697465069977, 1697465070012, 1697465070047, 1697465070082, 1697465070117, 1697465070152, 1697465070187, 1697465070222, 1697465070257, 1697465070293, 1697465070328, 1697465070364]"
4,4,855,3,[],200,llama-7b,2,1,825.0,1.0,2,T4,1697465070367,1697465071192.0,120,83.0,20.0,"[15, 74, 37, 35, 36, 35, 31, 98, 36, 35, 35, 35, 35, 35, 35, 42, 35, 35, 35, 35, 36]","[1697465070382, 1697465070456, 1697465070493, 1697465070528, 1697465070564, 1697465070599, 1697465070630, 1697465070728, 1697465070764, 1697465070799, 1697465070834, 1697465070869, 1697465070904, 1697465070939, 1697465070974, 1697465071016, 1697465071051, 1697465071086, 1697465071121, 1697465071156, 1697465071192]"
5,5,156,1,[],200,llama-7b,2,1,826.0,1.0,2,T4,1697465070602,1697465071428.0,120,86.0,20.0,"[15, 74, 37, 36, 35, 35, 35, 35, 35, 35, 42, 35, 35, 35, 35, 36, 31, 98, 36, 35, 35]","[1697465070617, 1697465070691, 1697465070728, 1697465070764, 1697465070799, 1697465070834, 1697465070869, 1697465070904, 1697465070939, 1697465070974, 1697465071016, 1697465071051, 1697465071086, 1697465071121, 1697465071156, 1697465071192, 1697465071223, 1697465071321, 1697465071357, 1697465071392, 1697465071427]"
6,6,5,4,[],200,llama-7b,2,1,920.0,1.0,2,T4,1697465071194,1697465072114.0,120,84.0,20.0,"[14, 76, 37, 36, 35, 35, 31, 186, 37, 36, 36, 36, 37, 36, 36, 36, 36, 36, 36, 36, 36]","[1697465071208, 1697465071284, 1697465071321, 1697465071357, 1697465071392, 1697465071427, 1697465071458, 1697465071644, 1697465071681, 1697465071717, 1697465071753, 1697465071789, 1697465071826, 1697465071862, 1697465071898, 1697465071934, 1697465071970, 1697465072006, 1697465072042, 1697465072078, 1697465072114]"
7,7,227,2,[],200,llama-7b,2,1,1213.0,1.0,2,T4,1697465071431,1697465072644.0,120,364.0,25.0,"[18, 156, 39, 37, 36, 36, 36, 37, 36, 36, 36, 36, 36, 36, 36, 36, 34, 199, 37, 38, 36, 37, 37, 37, 37, 38]","[1697465071449, 1697465071605, 1697465071644, 1697465071681, 1697465071717, 1697465071753, 1697465071789, 1697465071826, 1697465071862, 1697465071898, 1697465071934, 1697465071970, 1697465072006, 1697465072042, 1697465072078, 1697465072114, 1697465072148, 1697465072347, 1697465072384, 1697465072422, 1697465072458, 1697465072495, 1697465072532, 1697465072569, 1697465072606, 1697465072644]"
8,8,86,5,[],200,llama-7b,2,1,1037.0,1.0,2,T4,1697465072117,1697465073154.0,120,335.0,17.0,"[18, 172, 40, 37, 37, 37, 37, 37, 37, 37, 38, 33, 281, 38, 45, 37, 38, 38]","[1697465072135, 1697465072307, 1697465072347, 1697465072384, 1697465072421, 1697465072458, 1697465072495, 1697465072532, 1697465072569, 1697465072606, 1697465072644, 1697465072677, 1697465072958, 1697465072996, 1697465073041, 1697465073078, 1697465073116, 1697465073154]"
9,9,333,3,[],200,llama-7b,2,1,810.0,1.0,2,T4,1697465072647,1697465073457.0,120,563.0,11.0,"[16, 254, 41, 38, 45, 37, 38, 38, 35, 191, 38, 38]","[1697465072663, 1697465072917, 1697465072958, 1697465072996, 1697465073041, 1697465073078, 1697465073116, 1697465073154, 1697465073189, 1697465073380, 1697465073418, 1697465073456]"
